Date,ppt (inches),tmin (degrees F),tmean (degrees F),tmax (degrees F),tdmean (degrees F),vpdmin (hPa),vpdmax (hPa)
6/29/2017,0,63.1,73.7,84.3,63,4.11,20.67
6/30/2017,0.39,70.5,79.5,88.5,69.5,1.1,21.56
7/1/2017,0.49,66.7,75.3,83.9,70.2,0.64,10.63
7/2/2017,0,60.9,72.5,84.1,64.3,0.51,20.86
7/3/2017,0,64.6,75.4,86.3,62.8,0.97,26.37
7/4/2017,0,65.5,75.5,85.5,68.5,0.58,19.06
7/5/2017,0,69.1,78.1,87.1,70.7,0.67,19.9
7/6/2017,0.03,69.9,77.1,84.3,71,0.5,14.62
7/7/2017,0,67.9,77.2,86.4,70.5,0.67,18.94
7/8/2017,0,64.9,77.6,90.3,69,1.38,22.57
7/9/2017,0,64.1,75.9,87.8,63.5,1.06,26.77
7/10/2017,0,69.3,79.5,89.7,67.9,3.32,25.64
7/11/2017,0,73.3,82.1,90.8,70.6,3.65,23.37
7/12/2017,0,69.8,80.2,90.5,70.2,2.47,23.44
7/13/2017,0,73.7,83.8,94,73.6,3.28,25.72
7/14/2017,0.28,70.6,81.6,92.6,73.5,0.43,22.61
7/15/2017,0.03,62.2,74.4,86.7,68.5,0.65,17.72
7/16/2017,0,60.5,72.7,84.9,64,0.45,20.56
7/17/2017,0.08,65,76.6,88.2,69.4,0.53,20.95
7/18/2017,0,64.3,76.3,88.3,68.7,0.48,20.57
7/19/2017,0,68.7,79,89.3,70,1.1,21.87
7/20/2017,0,73.1,83.9,94.8,72.9,1.52,31.75
7/21/2017,0,74.3,85,95.6,73.4,1.46,32.22
7/22/2017,0,76.2,86.9,97.5,75.4,2.48,33.17
7/23/2017,0.59,68.2,82.6,96.9,73.3,0.6,33.54
7/24/2017,0,69,78.4,87.9,69.9,0.8,19.98
7/25/2017,0,67.5,77.4,87.2,67.8,1.56,21.17
7/26/2017,0,68.6,77.8,86.9,69.4,1.69,17.95
7/27/2017,2.11,71.1,81.7,92.3,73.9,0.46,20.86
7/28/2017,0.16,68.9,76,83.2,73.9,0.54,8.75
7/29/2017,0,61.9,72.2,82.5,67,0.79,12.4
7/30/2017,0,58.4,69.1,79.8,58.3,0.92,20.8
7/31/2017,0,60.7,71,81.4,60.5,0.74,19
8/1/2017,0,66.2,75.5,84.8,66.5,0.8,20.28
8/2/2017,0.02,64.5,75.6,86.6,66,0.6,23.02
8/3/2017,0,65,75.7,86.5,66.6,0.78,22.83
8/4/2017,0,61.3,74.6,87.8,66.8,1.82,22.01
8/5/2017,0,52.2,63.3,74.3,52.6,0.76,15.43
8/6/2017,0,56.1,67.1,78,57.3,1.24,18.77
8/7/2017,0.04,63.8,68,72.2,64.7,0.31,5.59
8/8/2017,0,59,69.2,79.4,63.7,0.56,12.51
8/9/2017,0,54.6,67.9,81.2,55.9,1.04,21.97
8/10/2017,0,59.5,71.5,83.6,59.9,0.98,23.13
8/11/2017,0,64.5,75.7,87,64.9,0.92,23.96
8/12/2017,0,57.2,70.4,83.6,65.7,0.65,15.32
8/13/2017,0,55.2,67.6,80,57.9,0.89,18.99
8/14/2017,0,59,70.6,82.2,60.1,1.17,22.23
8/15/2017,0,63,73.2,83.4,65.9,0.51,18.04
8/16/2017,0,65.9,77.1,88.3,69.6,0.35,21.75
8/17/2017,0.4,69.7,78.5,87.2,72.5,0.78,14.87
8/18/2017,0,62.2,73.6,84.9,68.4,0.66,15.5
8/19/2017,0,64.4,75,85.6,65.9,0.62,22.25
8/20/2017,0,66.3,77.5,88.7,68.6,0.6,23.42
8/21/2017,0,68.7,80.5,92.2,72.5,0.77,24.85
8/22/2017,0.16,69.6,80.3,91,72.2,0.61,19.78
8/23/2017,0.04,56,68.4,80.7,64.2,0.7,13.5
8/24/2017,0,52.8,65.6,78.4,54.8,0.49,19.26
8/25/2017,0,55.9,67.8,79.7,56.1,0.83,20.33
8/26/2017,0,56.7,67.9,79,55.6,1.34,20.09
8/27/2017,0,56.2,69,81.9,56.5,1.16,22.78
8/28/2017,0,59.2,71.3,83.4,59.4,1.77,24.57
8/29/2017,0.13,57.9,69.3,80.6,62.8,0.3,16.99
8/30/2017,0,59.3,71,82.7,62.3,0.55,19.13
8/31/2017,0,60.6,72,83.4,62,0.77,20.91
9/1/2017,0,61.8,70.9,80,60.3,2.29,16.7
9/2/2017,0,45.5,59.3,73.1,51.5,0.43,13.42
9/3/2017,0,47.4,62.3,77.2,49.1,0.45,22.27
9/4/2017,0,59.1,72.6,86.3,59.3,1.21,28.15
9/5/2017,0.09,58.8,75.6,92.3,64.8,0.95,31.49
9/6/2017,0,46.1,60,74,47.3,0.71,18.6
9/7/2017,0,42.8,55.5,68.3,44.6,0.47,14.03
9/8/2017,0,44.8,59.6,74.3,46.6,0.4,19.14
9/9/2017,0,48.1,64.7,81.3,50.7,0.51,25.19
9/10/2017,0,51.2,67,82.7,52.7,0.91,25.84
9/11/2017,0,49.4,63.1,76.8,46.2,1.88,22.14
9/12/2017,0,50.1,63.4,76.8,48.6,1.75,22.36
9/13/2017,0.03,58.3,66.1,73.9,56.4,0.67,17.46
9/14/2017,0.01,58,63.9,69.9,61.3,0.43,7.28
9/15/2017,0,57.9,71.3,84.6,60.6,0.44,24.85
9/16/2017,0,60.3,74,87.7,61.1,0.7,27.39
9/17/2017,0,63.1,76,88.9,63.8,1.65,27.21
9/18/2017,0,64,75.6,87.3,66.1,1.51,24.18
9/19/2017,0.77,65.5,76.4,87.3,67.6,0.46,24.11
9/20/2017,0,66.1,76.3,86.4,67,0.44,22.13
9/21/2017,0,67.4,79.7,92,69.9,0.67,27.31
9/22/2017,0,64.9,78.7,92.4,68,0.48,29.59
9/23/2017,0,63.9,78.6,93.3,65.7,0.74,33.48
9/24/2017,0,62.2,76.4,90.7,61.8,1,32.14
9/25/2017,0,61.6,77.1,92.5,61,1.11,36.69
9/26/2017,0,62,76.4,90.7,62.4,1.01,32.03
9/27/2017,0,63.3,77.1,91,62.7,1.27,32.48
9/28/2017,0,52.6,65.3,78,53,1.93,18.3
9/29/2017,0,46.1,60.8,75.5,46.9,0.73,19.67
9/30/2017,0,44.3,62.9,81.5,43.5,0.87,27.88
10/1/2017,0,46.5,59.6,72.6,42.8,1.28,17.82
10/2/2017,0,47,62,76.9,51.6,1.43,18.91
10/3/2017,0,59.3,71.6,83.9,57.6,3.68,25.11
10/4/2017,0.11,66.5,71.2,76,65.6,0.64,10.28
10/5/2017,0.07,66,73.6,81.2,65.9,0.37,15.36
10/6/2017,0,65.3,73.2,81,63.9,0.94,15.75
10/7/2017,0,66.3,74.3,82.2,59.8,3.41,20.01
10/8/2017,0,55.8,71.4,87.1,60.9,0.19,25.38
10/9/2017,0,57.7,67.5,77.4,63.1,0.01,12.34
10/10/2017,0.32,64,73.5,82.9,67.5,0.04,16.15
10/11/2017,0.07,51.1,64,76.9,62.5,0.27,7.01
10/12/2017,0.02,51.9,55.5,59,53.9,0.16,3.01
10/13/2017,0,49.5,54.9,60.3,53.1,0.04,4.01
10/14/2017,0,50.6,64.7,78.8,56.2,0.11,18.75
10/15/2017,0.54,52.7,69.4,86.1,63.3,0.32,23.06
10/16/2017,0.06,39.9,52.3,64.8,45.2,0.27,8.67
10/17/2017,0,39.5,52.6,65.7,39.2,0.29,14.51
10/18/2017,0,41.1,54.7,68.2,40.5,0.58,15.25
10/19/2017,0,42,57.1,72.2,46.5,0.46,16.34
10/20/2017,0,48.7,64.2,79.8,50,0.52,22.85
10/21/2017,0,49,63,77.1,50.6,0.5,19.65
10/22/2017,0,54.7,66.4,78.1,57.3,2.38,16.21
10/23/2017,1.35,51.2,61.8,72.4,56.9,0.13,6.75
10/24/2017,0.08,47.9,54.7,61.4,46.5,0.35,8.23
10/25/2017,0.01,36,44.4,52.7,35.6,1.07,6.49
10/26/2017,0,36.5,49.3,62.1,35.9,0.35,11.98
10/27/2017,0,36.8,53.9,71,42.1,0.3,16.4
10/28/2017,0,36.8,43.2,49.5,29.8,1.81,6.12
10/29/2017,0,30.5,35.2,40,28.5,0.66,3.08
10/30/2017,0,29.4,40.2,51,28.6,0.47,8.25
10/31/2017,0.04,29.5,39.6,49.7,32,0.77,5.83
11/1/2017,0.15,28.8,37.2,45.7,28,0.33,6.49
11/2/2017,0.32,36.8,49.6,62.3,49.1,0.3,2.07
11/3/2017,1.47,47.1,60.4,73.8,59.4,0.4,8.3
11/4/2017,0,46.6,53.1,59.5,47.4,0.48,6.82
11/5/2017,0.01,54.6,62,69.4,62,0.32,4.4
11/6/2017,1.23,46.9,60.2,73.5,57.7,0.47,5.73
11/7/2017,0.18,43.7,47.7,51.6,43.5,0.31,3.96
11/8/2017,0,36.2,43.2,50.2,38.3,0.41,4.53
11/9/2017,0,30.2,41.6,53,32.9,0.15,7.68
11/10/2017,0,26.5,41.8,57.1,28.2,0.19,9.74
11/11/2017,0,26.5,33.4,40.3,19.5,1.36,4.98
11/12/2017,0,28,37.8,47.7,27.4,1.31,7.03
11/13/2017,0,38.7,43.6,48.6,38.3,0.99,2.78
11/14/2017,0,32,40.8,49.5,33.8,0.39,5.27
11/15/2017,0.37,33.3,43.9,54.6,37.9,0.48,7.28
11/16/2017,0.34,30.5,43.7,56.9,40.9,0.41,5.14
11/17/2017,0.01,29.2,35.6,42,30.2,0.2,2.99
11/18/2017,0,30.4,48,65.5,44.4,0.17,6.16
11/19/2017,0.52,30.3,49.8,69.3,40.5,0.45,5.55
11/20/2017,0,27,33.4,39.9,21.7,0.84,4.71
11/21/2017,0,31.8,43.1,54.3,28,2.05,8.96
11/22/2017,0,24.9,40.5,56.2,27.4,0.83,8.66
11/23/2017,0,24.5,32,39.5,21.4,0.63,4.65
11/24/2017,0,27.6,40.3,53,25.9,0.89,9.02
11/25/2017,0,35.1,49.6,64.1,35.6,1.71,13.7
11/26/2017,0,31.1,45.1,59.1,32.1,0.55,11.24
11/27/2017,0,31.3,44.7,58.1,32.6,0.47,9.99
11/28/2017,0,37.4,52.7,68,32.6,2,17.27
11/29/2017,0,46.2,56.6,67,33.8,3.89,16.32
11/30/2017,0,42.8,49.7,56.6,34.6,1.04,9.59
12/1/2017,0,28.3,42.2,56.2,31.3,0.6,9.81
12/2/2017,0,27.8,41.7,55.5,29.5,0.53,10.45
12/3/2017,0,32.7,46.8,60.8,33.5,0.41,12.03
12/4/2017,0,33.7,48.5,63.4,39.1,0.48,11.73
12/5/2017,0.44,37.9,52.2,66.5,45.6,0.92,11.21
12/6/2017,0,30.3,35.5,40.6,22.6,1.66,4.27
12/7/2017,0,26,36.3,46.6,25.3,0.92,6.02
12/8/2017,0,16.2,24.3,32.4,16.2,0.48,2.84
12/9/2017,0,16.5,26.1,35.6,13.7,0.58,4.71
12/10/2017,0,20.4,28.9,37.3,18.3,0.67,4.29
12/11/2017,0,23.1,35.5,48,23.3,0.47,6.92
12/12/2017,0,28.7,43.6,58.5,28.9,0.99,12.07
12/13/2017,0,21.9,27.9,34,10.7,1.45,4.79
12/14/2017,0,27.1,40.6,54,24.4,1.81,9.32
12/15/2017,0,27.4,30.4,33.4,19.8,1.41,2.94
12/16/2017,0,26.5,34.2,41.9,24.2,0.93,4.74
12/17/2017,0,32.3,43.8,55.3,30.1,1.3,9.25
12/18/2017,0.02,42.1,45.6,49,40.3,0.45,3.78
12/19/2017,0,37.9,42.9,47.9,41.3,0.18,2.49
12/20/2017,0,37.3,44.9,52.5,40.5,0.23,3.13
12/21/2017,0,31.6,41.8,52,22.8,1.78,10.34
12/22/2017,0.01,32.4,44.3,56.2,41.5,0.55,7.61
12/23/2017,0.74,32.8,42.1,51.4,36.9,0.26,3.46
12/24/2017,0.16,29,32.3,35.7,28.2,0.27,1.69
12/25/2017,0,19.2,24.4,29.7,19.2,0.42,1.6
12/26/2017,0,17.5,23,28.5,16.2,0.61,2.33
12/27/2017,0.01,3.5,10.6,17.7,4.4,0.52,1.15
12/28/2017,0,2.6,8.9,15.2,-1.5,0.44,1.69
12/29/2017,0,8.7,15.5,22.3,6.4,0.53,2.25
12/30/2017,0,13.3,19.2,25,15.5,0.36,1.72
12/31/2017,0,5.1,12.9,20.7,2.2,0.53,1.61
1/1/2018,0,-4.3,4.2,12.7,-2.8,0.36,1.15
1/2/2018,0,-5.6,2.7,11,-8.4,0.26,1.53
1/3/2018,0,-4,7.3,18.6,-1.1,0.28,1.96
1/4/2018,0,1.8,13.6,25.4,4.9,0.36,2.31
1/5/2018,0.01,1.7,9.8,17.9,0.9,0.35,1.98
1/6/2018,0,-0.9,9.7,20.2,1.9,0.32,1.79
1/7/2018,0,-0.9,10.2,21.3,-1.1,0.32,2.52
1/8/2018,0.28,21.1,30.8,40.5,23,0.24,5.68
1/9/2018,0,30.2,34.5,38.8,33.5,0.11,0.61
1/10/2018,0.02,30.4,37.3,44.3,35.5,0.07,0.89
1/11/2018,0.02,44.8,51.7,58.7,51.7,0.2,2.04
1/12/2018,0.45,14.2,37.9,61.5,37.9,0.22,2.38
1/13/2018,0,14.2,18.7,23.1,13,0.52,1.25
1/14/2018,0,11.9,17.9,23.9,7.7,0.59,2.34
1/15/2018,0.08,11.5,18.1,24.8,13,0.43,2.27
1/16/2018,0.02,-0.7,13.5,27.7,6.4,0.34,1.49
1/17/2018,0,-1.2,4.3,9.8,0,0.33,0.7
1/18/2018,0,2.5,11.9,21.4,7.3,0.29,1.47
1/19/2018,0,14.7,24.8,34.8,15.9,0.77,3.42
1/20/2018,0,23.1,33,43,24,1.12,4.77
1/21/2018,0,31.9,41.8,51.7,38.7,0.28,5.26
1/22/2018,0.58,46.8,51.9,57,50.6,0.24,4.7
1/23/2018,0.04,35.9,48,60,38.8,0.5,9.69
1/24/2018,0,31.2,33.7,36.2,28.6,0.61,1.67
1/25/2018,0,25.3,31.7,38.2,25.3,0.3,3.09
1/26/2018,0,28.4,43.3,58.3,30.8,0.64,11.11
1/27/2018,0.05,39,48.4,57.8,32.3,1.26,11.43
1/28/2018,0.03,27.1,40.9,54.6,35,0.44,7.81
1/29/2018,0,28,41.8,55.5,27.7,0.59,11.42
1/30/2018,0,17.1,24.2,31.4,20,0.36,2.28
1/31/2018,0,17,27,37.1,17,0.39,4.37
2/1/2018,0,34.7,43.5,52.2,29.9,1.11,7.52
2/2/2018,0,11.3,25,38.8,11.5,0.7,3.12
2/3/2018,0,11.2,19.1,27.1,7.4,0.8,3.08
2/4/2018,0.01,26.3,33.4,40.4,19,0.77,5.88
2/5/2018,0.01,4,21.9,39.8,15.8,0.22,2.46
2/6/2018,0,4.9,16.6,28.2,15.4,0.29,2.29
2/7/2018,0.02,18.6,24.4,30.3,16.3,0.45,2.77
2/8/2018,0,16.8,24.7,32.6,15.4,0.59,2.98
2/9/2018,0,17.3,29.5,41.8,23.8,0.6,4.8
2/10/2018,0,30.1,42.3,54.6,30,0.64,8.6
2/11/2018,0.01,25.9,28.8,31.7,24.5,0.23,1.55
2/12/2018,0,15.5,21.3,27.1,19.3,0.3,1.07
2/13/2018,0,15.2,27.3,39.4,18.7,0.49,4.93
2/14/2018,0.23,23.4,33.9,44.4,31.4,0.3,4.15
2/15/2018,0.12,42.3,50.9,59.5,50.9,0.16,2.03
2/16/2018,0.49,38.3,55.8,73.4,54.7,0.19,10.44
2/17/2018,0,29,34.1,39.3,29.3,0.41,2.44
2/18/2018,0.07,25.8,32.7,39.7,31.7,0.1,1.15
2/19/2018,0.12,27.3,42.7,58.1,37.4,0.21,7.3
2/20/2018,0.09,58.2,63.2,68.3,58.1,1.25,7.31
2/21/2018,0.67,32.7,53,73.3,51,0.31,10.07
2/22/2018,0.33,31.9,35.2,38.5,33.4,0.18,0.87
2/23/2018,0.28,37.3,44.1,50.8,44.1,0.2,1.1
2/24/2018,1.33,41.4,46.4,51.5,44.4,0.21,2.32
2/25/2018,1.35,36.7,47.9,59.2,46.9,0.24,3.27
2/26/2018,0,30.3,40.2,50.1,31.7,0.17,6.4
2/27/2018,0,30.7,44.2,57.7,30.7,0.38,10.77
