Date,ppt (inches),tmin (degrees F),tmean (degrees F),tmax (degrees F),tdmean (degrees F),vpdmin (hPa),vpdmax (hPa)
3/6/2017,0,18.7,33.1,47.5,14.8,1.36,8.5
3/7/2017,0.52,41.2,49.2,57.3,43.2,0.27,8.55
3/8/2017,0.29,38.4,49.2,59.9,44.3,0.57,7.11
3/9/2017,0,38.5,47.8,57.2,22.2,2.23,12.64
3/10/2017,0.32,31.6,44.7,57.8,24.3,0.25,12.34
3/11/2017,0.06,17.3,26.3,35.2,15.4,0.47,3.55
3/12/2017,0,17.5,23.1,28.7,6.9,0.97,3.32
3/13/2017,0,19.5,24.6,29.8,10.3,1.09,3.12
3/14/2017,0,21.2,31.1,40.9,19.2,0.56,5.21
3/15/2017,0.06,14.2,23.1,31.9,12.8,0.39,1.89
3/16/2017,0.03,16.5,22.4,28.3,10.6,0.7,3.27
3/17/2017,0,21.9,28.9,36,13.7,1.14,4.42
3/18/2017,0.17,22.9,32.8,42.8,26.3,0.12,6
3/19/2017,0.04,33.4,39,44.6,33.6,0.12,2.68
3/20/2017,0,34.8,38.3,41.8,30.4,1.08,3.17
3/21/2017,0,35.2,43.3,51.5,33.4,1.13,7.09
3/22/2017,0,29,43.8,58.6,27.6,1.98,10.85
3/23/2017,0,20.9,29.6,38.3,8.5,1.55,5.85
3/24/2017,0.15,22.2,36.4,50.6,12.2,0.96,10.82
3/25/2017,0.02,40.6,56.9,73.3,47.4,1.63,16.13
3/26/2017,0,54.4,63.4,72.4,49,3.45,14.75
3/27/2017,0.57,52.1,58.7,65.2,50,0.53,9.69
3/28/2017,0.07,53.2,60.5,67.8,49.8,0.68,11.89
3/29/2017,0.1,44.3,51.7,59,46.3,0.47,4.35
3/30/2017,0,45.9,53.4,60.9,31.8,3.03,12.27
3/31/2017,0.31,46.5,51.1,55.7,41.6,0.9,6.25
4/1/2017,1.08,35.8,44.1,52.3,44.1,0.01,1.84
4/2/2017,0,32.7,38,43.2,33.8,0.57,2.52
4/3/2017,0,38.3,49,59.7,33.4,1.25,11.32
4/4/2017,0.06,48.2,59.5,70.9,48.5,0.75,15.91
4/5/2017,0.01,45.3,54.6,63.8,44.1,1.41,9.67
4/6/2017,0.22,41.2,56.9,72.6,44.7,0.55,18.42
4/7/2017,0.53,30.7,44.1,57.4,38,0.25,6.07
4/8/2017,0.08,28.9,34.5,40.1,24.6,0.62,3.99
4/9/2017,0,33.5,46.2,58.9,24.1,1.43,13.03
4/10/2017,0,43,57.7,72.4,28.8,4.2,21.91
4/11/2017,0,52.9,66.1,79.2,39.2,5.82,25.25
4/12/2017,0.15,44.6,57.4,70.2,48.9,0.45,14.89
4/13/2017,0,41.7,53.5,65.3,36.2,2.27,14.47
4/14/2017,0,45.1,53,60.8,33,3.48,12.47
4/15/2017,0,48.9,61.2,73.6,38.3,3.36,21.29
4/16/2017,0.02,56,68.5,80.9,50.6,4.26,25.17
4/17/2017,0.54,48.2,61.8,75.3,54.6,0.36,15.53
4/18/2017,0,44.4,56.7,69,35.9,2.82,17.4
4/19/2017,0.03,52.6,62.2,71.7,37.1,4.43,20.75
4/20/2017,0.6,56.8,65,73.2,56.2,0.4,12.15
4/21/2017,0.05,59,67.8,76.6,59.3,1.03,13.65
4/22/2017,0.02,43.8,57.1,70.4,43.5,1.37,16.49
4/23/2017,0.01,37.8,47,56.2,35.3,1.35,7.82
4/24/2017,0,40,54.7,69.4,33.1,1.9,19.11
4/25/2017,0.07,49.3,56.5,63.7,42.7,1.35,11.44
4/26/2017,0.07,50.6,58.5,66.3,52,0.79,8
4/27/2017,0,52.1,65.2,78.4,55.2,0.18,18.07
4/28/2017,0.03,49.4,65.8,82.2,53.5,1.01,24.16
4/29/2017,0.27,50.4,61.6,72.8,49,0.4,17.41
4/30/2017,0.21,57.4,66.3,75.2,58.7,0.69,11.66
5/1/2017,0,60.1,73.8,87.4,59.7,2.35,28.83
5/2/2017,1.1,50.4,66.1,81.9,52.2,1.39,20.17
5/3/2017,0.03,47.2,54.9,62.6,37.3,3.6,12.52
5/4/2017,0,45.3,52.8,60.4,34.2,2.38,12.15
5/5/2017,0.55,49.9,57.8,65.8,46.7,0.96,11.64
5/6/2017,0.57,43.4,58.3,73.1,49.1,0.5,13.22
5/7/2017,0.26,38,43.9,49.7,39.5,0.2,3.68
5/8/2017,0,33.7,45.6,57.4,29.2,0.74,11.2
5/9/2017,0,33.7,45.7,57.6,25.7,1.64,11.61
5/10/2017,0,45.6,55.7,65.8,32.5,2.74,16.65
5/11/2017,0.22,50.3,61.6,73,39.6,1.29,19.88
5/12/2017,0.33,50,52.4,54.7,48.9,0.65,2.89
5/13/2017,0,48.9,53.3,57.7,45.4,1.1,5.52
5/14/2017,0,42.8,55.4,68,44.5,0.08,14.5
5/15/2017,0,42.2,56.3,70.5,40.4,1.48,16.24
5/16/2017,0,43.9,57.9,72,38.9,1.13,19.57
5/17/2017,0,57.1,70,82.9,53.6,3.79,23.73
5/18/2017,0,63.7,75.8,87.9,56.9,5.05,30.48
5/19/2017,0.02,61.6,73.6,85.5,61.6,1.63,23.94
5/20/2017,0,56.9,69.4,82,58.1,1.33,17.99
5/21/2017,0,58.9,65.7,72.6,56,2.03,10.23
5/22/2017,0.39,60.2,67.8,75.5,61.2,1.04,11.91
5/23/2017,0.03,48.2,58.1,68.1,48.1,0.76,12.22
5/24/2017,0,50.3,61.9,73.5,49.7,0.42,17.38
5/25/2017,0.45,56.1,62.3,68.4,54.1,1.21,9.44
5/26/2017,0.32,55.5,61.5,67.6,54.9,0.63,8.93
5/27/2017,0.32,55.6,62,68.5,53.3,0.93,10.05
5/28/2017,0.03,56.1,64.8,73.4,58.7,0.39,10.29
5/29/2017,0.54,57.7,68,78.2,61.9,0.11,13.05
5/30/2017,0.01,57.9,68.7,79.4,54.6,0.99,22.88
5/31/2017,0.06,54.6,66.9,79.2,52.5,1.09,23.96
6/1/2017,0.2,51.4,64.2,77,52,0.39,20.58
6/2/2017,0,51.6,63.5,75.4,46.1,2.27,20.5
6/3/2017,0,56.3,66.7,77.1,45.5,4.84,22.5
6/4/2017,0,58.2,69.4,80.6,48.5,3.61,25.69
6/5/2017,0.21,58.4,70.1,81.7,59.4,0.31,22.99
6/6/2017,0.2,54.8,65.3,75.8,57.6,0.94,11.01
6/7/2017,0,50.8,58.6,66.4,50.9,0.78,9.73
6/8/2017,0,50.2,57.9,65.5,50.3,0.66,8.93
6/9/2017,0,51.9,62.1,72.3,49.8,1.25,15.48
6/10/2017,0,61.2,70,78.8,52.7,3.96,21.08
6/11/2017,0,62.4,73.3,84.2,58.1,3.22,23.74
6/12/2017,0,63.8,75.4,87,60,2.33,27.23
6/13/2017,0,67.7,78.4,89.1,64.4,2.23,27.64
6/14/2017,0.65,67.7,79.5,91.3,66.8,1.52,29.03
6/15/2017,0.25,68,77.4,86.8,67.4,1.36,21.13
6/16/2017,1.1,64.6,75.7,86.9,67.7,0.02,20.55
6/17/2017,0.79,63.7,73.6,83.5,65.4,0.43,17.59
6/18/2017,0,66.6,77.4,88.1,66.9,1.33,24.91
6/19/2017,0.6,62.9,76.1,89.2,66.9,0.32,26.44
6/20/2017,0.44,59.5,69.9,80.4,58.7,1.53,20.39
6/21/2017,0.02,60.8,70,79.2,54.1,3.04,21.33
6/22/2017,0.04,62.9,71.9,80.9,61.1,1.47,18.07
6/23/2017,0.15,67.2,76.3,85.5,68,0.81,18.42
6/24/2017,1.26,62.9,69.8,76.6,67.4,0.37,5.25
6/25/2017,0,56.5,68.3,80.2,56.5,0.68,19.58
6/26/2017,0.11,53.7,65,76.4,48,3.24,20.37
6/27/2017,0.02,52.1,63.4,74.6,49.1,1.14,18.72
6/28/2017,0,50.1,60.4,70.8,47.4,1.2,14.88
6/29/2017,0,57.6,67.1,76.6,50.9,3.31,19.93
6/30/2017,0.49,66.5,76.1,85.7,63,1.98,22.97
7/1/2017,0.13,69.7,77.6,85.4,68,2.26,18.21
7/2/2017,0.35,66.8,74.8,82.9,65.4,1.66,17.6
7/3/2017,0,64.7,74.7,84.7,59.9,3.09,24.63
7/4/2017,0.16,66,75.8,85.5,63.7,1.42,23.63
7/5/2017,0,67,75.7,84.4,60.8,4.86,22.84
7/6/2017,0.02,68.5,78.2,87.9,65.8,2.27,24.8
7/7/2017,0.43,67.6,75.3,82.9,67.2,1.21,15.57
7/8/2017,0.14,65.1,73.4,81.6,64.3,1.73,15.5
7/9/2017,0.31,56.9,67.7,78.4,58.7,0.83,16.5
7/10/2017,0,59.5,69.5,79.5,54.5,2.36,20.57
7/11/2017,0.79,62.6,71.3,80,63.1,0.4,16.41
7/12/2017,0.36,69,75.9,82.8,68.3,1.6,12.61
7/13/2017,0.05,70.8,79.2,87.6,68.8,1.71,23.01
7/14/2017,0.38,71.7,75.3,78.9,70.4,1.38,8.55
7/15/2017,0.07,66.8,75.9,84.9,66.5,1.8,19.52
7/16/2017,0,62.4,71.1,79.9,60.6,1.43,16.73
7/17/2017,0,63.4,73.4,83.5,62.5,1.3,20.93
7/18/2017,0,67.1,76.6,86,64.9,2.76,20.82
7/19/2017,0,69.1,78.6,88.2,66.9,1.7,23.6
7/20/2017,0,70.3,80.3,90.3,68.3,2.1,25.32
7/21/2017,0.05,71.5,80.4,89.3,69.5,1.52,24.21
7/22/2017,0.01,72.3,80.4,88.5,71.3,0.87,20.92
7/23/2017,0.42,70.6,74.9,79.3,70.7,0.8,8
7/24/2017,0.12,66.5,73.9,81.4,68.7,0.75,11.05
7/25/2017,0.02,62,71.1,80.1,60.1,2.11,14.38
7/26/2017,0,59.3,68,76.6,57.6,1.2,15.06
7/27/2017,0,61.8,71.9,82,61.7,0.86,19.25
7/28/2017,0.26,67.3,75.5,83.8,66.9,0.98,18.43
7/29/2017,2.71,56.9,68.2,79.6,63.6,0.65,10.98
7/30/2017,0.02,57.1,67.4,77.8,54.3,1.33,19.77
7/31/2017,0,61.9,73,84.1,59.6,2.2,22.08
8/1/2017,0,61.1,73.3,85.6,59.4,1.38,25.95
8/2/2017,0,64,74.6,85.2,61.8,1.33,24.93
8/3/2017,0.09,64.6,75,85.5,62.9,1.72,23.4
8/4/2017,0.03,64.5,75.3,86.2,63.9,1.31,23.06
8/5/2017,0.24,58.7,71.9,85.1,60.7,1.85,21.04
8/6/2017,0.03,59,66.9,74.7,55.5,1.39,15.47
8/7/2017,0.06,58.3,66,73.6,59.5,0.39,11.8
8/8/2017,0.2,56.5,64.5,72.4,61.3,0.05,8.22
8/9/2017,0,53.7,65.5,77.3,51.9,1.01,20.22
8/10/2017,0,56.5,69.4,82.3,54.9,1.14,25.32
8/11/2017,0.03,62.7,71,79.2,62.2,0.71,16.45
8/12/2017,0.14,61,71.8,82.7,64,0.25,20.52
8/13/2017,0,58.5,69.4,80.3,59.3,0.99,17.85
8/14/2017,0,60.6,70.1,79.7,57.4,1.84,19.9
8/15/2017,0,63.3,72.1,81,63.2,0.91,16.74
8/16/2017,0,65.4,76.1,86.7,64.8,1.21,23.5
8/17/2017,0,64.4,75.7,87,61.4,2.11,26.25
8/18/2017,0.47,66.3,77.3,88.4,69.8,0.22,22.13
8/19/2017,0.39,65.1,75.8,86.4,65.1,0.92,24.07
8/20/2017,0.68,60.5,72.5,84.6,61.6,1.14,21.79
8/21/2017,0,61.8,73.6,85.4,61.7,0.46,24.82
8/22/2017,0.01,66.1,76.3,86.6,68.9,0.27,20.64
8/23/2017,0.99,63.5,74.9,86.4,66.7,0.98,19.74
8/24/2017,0,55.1,66.5,77.8,54.5,0.47,20.07
8/25/2017,0.41,53.7,64.2,74.8,54.4,0.9,16.43
8/26/2017,0,52.6,63.2,73.9,52.1,0.88,15.87
8/27/2017,0,54.2,65.2,76.1,52,1.23,18.9
8/28/2017,0,57.5,68.2,78.8,57.5,1.87,16.35
8/29/2017,0,61.4,69,76.6,53.6,4.95,16.88
8/30/2017,0,56.5,66.8,77,56.1,0.9,16.81
8/31/2017,0,57.9,68.4,79,59.9,0.18,18.26
9/1/2017,0,52.6,65,77.5,54.7,1.97,14.92
9/2/2017,0.03,54.1,58.6,63,45.4,3.54,10.07
9/3/2017,0.23,53.4,60.5,67.6,55,0.2,9.16
9/4/2017,0.02,54.9,64.1,73.2,55.5,0.45,13.68
9/5/2017,0.31,58.5,69.8,81.1,63.3,0.11,18.26
9/6/2017,0.01,52.2,62.6,73.1,58.2,0.08,11.54
9/7/2017,0,49.7,60.1,70.6,50.4,0.76,14.77
9/8/2017,0.23,48.3,56.8,65.3,49.6,0.11,10.35
9/9/2017,0,46.6,57.7,68.8,48.2,0.46,13.19
9/10/2017,0,45.1,57,68.9,45.1,0.88,14.91
9/11/2017,0,46.5,58.3,70,46.9,0.81,14.33
9/12/2017,0,53.6,62.9,72.3,49.5,2.27,16.16
9/13/2017,0,57.2,65.4,73.7,54.2,1.91,15.5
9/14/2017,0.15,59.5,69.8,80.1,60.7,0.51,17.68
9/15/2017,0.01,58,64.6,71.3,58.8,0.38,9.01
9/16/2017,0,59.1,66.9,74.8,60.2,0.52,11.51
9/17/2017,0,60.7,71.1,81.5,62.3,0.53,18.24
9/18/2017,0,60,71.6,83.2,62.9,0.33,20.71
9/19/2017,0,61.2,72.7,84.3,62.7,0.55,21.69
9/20/2017,0,61.3,72.5,83.7,61.8,0.86,22.2
9/21/2017,0.01,60.8,72,83.3,63.4,0.34,19.65
9/22/2017,0,58.3,72.3,86.2,61.7,0.36,25.2
9/23/2017,0,57.2,72.2,87.3,58.1,0.96,30.05
9/24/2017,0,60.2,74.2,88.2,56.6,1.67,32.85
9/25/2017,0,64.1,76.8,89.5,62.3,1.95,30.49
9/26/2017,0,64.8,76.5,88.2,63.9,1.39,27.05
9/27/2017,0,62.7,75.6,88.6,63.5,0.88,27.2
9/28/2017,0,57.4,73.7,89.9,60.5,1.29,31.65
9/29/2017,0,47.6,59.7,71.8,46.7,0.99,16.17
9/30/2017,0.05,47.9,58.8,69.7,46.4,1.52,14.88
10/1/2017,0,40.1,52.6,65.2,39.3,0.95,13.43
10/2/2017,0,41.3,55.4,69.6,38.7,1.08,17.91
10/3/2017,0,45.6,60.5,75.4,42.8,1.27,21.9
10/4/2017,0,49.8,64.1,78.4,47.7,1.44,23.09
10/5/2017,0,61.8,71.8,81.9,53.7,5.58,24.29
10/6/2017,0.64,62.7,65.8,68.9,61.5,0.74,6.99
10/7/2017,0,62.8,67.4,72,61.7,1.28,8.29
10/8/2017,0.45,63.9,73.1,82.4,60.4,1.25,21.79
10/9/2017,0.38,66.3,69.9,73.5,65.5,0.65,9.32
10/10/2017,0.12,63.9,70.3,76.8,66.2,0.6,9.27
10/11/2017,0.02,62.9,71.1,79.4,58,0.97,19.64
10/12/2017,0.92,62,69.6,77.2,63.5,0.54,10.18
10/13/2017,0.02,55.5,62.4,69.4,56.1,0.36,8.33
10/14/2017,0,53.7,64.2,74.7,55.3,0.53,13.42
10/15/2017,0,55.6,66.8,77.9,56.7,0.65,18.93
10/16/2017,0.31,49.1,63,76.8,54.3,1.12,11.91
10/17/2017,0,35.8,47.4,58.9,35.6,0.5,10.9
10/18/2017,0,36.8,50.1,63.4,38,0.27,12.51
10/19/2017,0,40.9,56.4,72,40.2,0.85,19.24
10/20/2017,0,43.9,57.4,70.9,44.9,0.84,15.99
10/21/2017,0,43.3,58.1,73,38.7,1.13,21.55
10/22/2017,0,47.7,61.8,75.8,49.2,0.89,18.83
10/23/2017,0,51.8,64.8,77.7,50.6,1.36,21.41
10/24/2017,1.07,46.6,56.5,66.4,54.9,0.1,6.16
10/25/2017,0.02,38.5,49.4,60.3,41.2,0.52,9.04
10/26/2017,0.03,36.1,41.3,46.5,37.7,0.25,3.27
10/27/2017,0,35.7,44.3,52.8,34.3,0.42,7.27
10/28/2017,0,39.6,55.6,71.6,41.2,1.25,17.93
10/29/2017,0.78,37.9,46.6,55.3,40.3,0.29,4.91
10/30/2017,0.15,37.8,40.7,43.7,37.1,0.39,2.45
10/31/2017,0.01,37,42.7,48.4,31.2,1.29,6.47
11/1/2017,0,32.5,39.9,47.4,27.9,1.01,6.24
11/2/2017,0.3,36,43.8,51.7,43.1,0.28,1.64
11/3/2017,0.05,50.6,58.8,67,52.9,0.16,9.16
11/4/2017,0.02,35.8,48.3,60.8,42.6,0.47,4.53
11/5/2017,0.27,36.2,48.9,61.6,45,0.5,9.28
11/6/2017,1.3,52.6,59.6,66.7,57.3,0.35,5.44
11/7/2017,0.14,36,48.2,60.4,39.5,0.47,4.09
11/8/2017,0.09,32.6,36.4,40.2,33,0.53,1.93
11/9/2017,0,29.8,39.9,50.1,27.8,0.49,7.48
11/10/2017,0,29,41.4,53.7,28.7,0.41,8.38
11/11/2017,0,18.1,25,32,10.7,1.09,3.56
11/12/2017,0,18.6,28.8,38.9,13.9,0.91,5.61
11/13/2017,0.02,27.7,37.6,47.6,28.4,0.46,6.29
11/14/2017,0.01,36.6,41,45.3,34.6,0.57,3.31
11/15/2017,0,28.5,36.8,45,27.9,0.69,4.95
11/16/2017,0.03,28.8,38.7,48.6,35.8,0.36,5.38
11/17/2017,0,37.2,41.7,46.3,30.7,1.63,4.15
11/18/2017,0.27,31.9,38.1,44.4,27.9,0.64,5.14
11/19/2017,1.32,36.1,47.2,58.4,43,0.31,4.27
11/20/2017,0.02,30.8,35.4,39.9,25.8,1.12,3.18
11/21/2017,0,28.7,36.3,43.8,21.7,1.42,5.77
11/22/2017,0.1,31.1,43.9,56.7,28.5,0.4,11.03
11/23/2017,0,24,30.7,37.3,22.9,0.5,2.96
11/24/2017,0,23.1,31.9,40.7,21.4,0.54,4.93
11/25/2017,0,27.2,40.3,53.4,22.1,1.09,10.46
11/26/2017,0,36.1,45.7,55.3,32.6,1.67,7.95
11/27/2017,0,31.4,37.7,44,24.1,1.37,5.73
11/28/2017,0,31.4,42.3,53.2,30.2,1.03,7.85
11/29/2017,0,33.3,49.2,65,29.5,1.15,15.14
11/30/2017,0,32.7,44.4,56.1,25.2,1.6,11.61
12/1/2017,0.12,29.8,45.7,61.6,37,0.07,11.78
12/2/2017,0,28,38,48.1,30.8,0.2,5.38
12/3/2017,0,28.1,37.6,47.1,30.6,0.32,4.86
12/4/2017,0,28.5,41,53.4,29.6,0.46,8.32
12/5/2017,0.08,32,43.6,55.1,33.3,0.93,8.7
12/6/2017,0.3,30,41.8,53.5,33.2,1.06,4.24
12/7/2017,0,30.1,37.2,44.3,20.6,2.11,6.2
12/8/2017,0,23.7,30.4,37,19.3,0.99,3.53
12/9/2017,0,22.2,25.7,29.2,14.4,0.98,2.79
12/10/2017,0,22.7,29.9,37.1,17.2,0.78,5.4
12/11/2017,0,28.9,31.2,33.6,19,1.48,3.14
12/12/2017,0,30.8,35.7,40.6,22.9,1.2,4.1
12/13/2017,0.05,15.3,26.3,37.3,12.7,0.41,2.65
12/14/2017,0.13,15.9,23.6,31.3,16.8,0.29,2.39
12/15/2017,0,15.5,22.1,28.6,13.6,0.47,2.39
12/16/2017,0,16.1,23.1,30.1,16.8,0.48,2.45
12/17/2017,0,25.5,33.5,41.4,25,0.61,4.05
12/18/2017,0.07,26.1,33.6,41,31,0.23,3.35
12/19/2017,0.03,33.9,39.7,45.4,38.6,0.07,2.76
12/20/2017,0,36.7,44.5,52.4,35,1.72,6.19
12/21/2017,0,28.3,35.6,42.9,20.6,1.61,5.99
12/22/2017,0,27,36.3,45.7,22.5,1.22,5.24
12/23/2017,0.18,42.7,48.8,54.9,47.4,0.1,4.47
12/24/2017,0.46,31.3,40.7,50.2,34.3,0.15,1.37
12/25/2017,0.09,23.5,31.5,39.5,26.8,0.24,3.22
12/26/2017,0,15.7,20.5,25.2,6.8,0.85,2.34
12/27/2017,0,11.1,16.1,21.1,4.8,0.56,2.17
12/28/2017,0,2.9,10,17.1,-0.6,0.35,1.8
12/29/2017,0,3.3,9.9,16.6,2.6,0.31,1.55
12/30/2017,0.1,12.9,16.6,20.2,10.6,0.33,1.49
12/31/2017,0.09,3.7,11.8,20,6.3,0.27,1.19
1/1/2018,0,-1.3,7.8,17,1.8,0.18,1.31
1/2/2018,0,-1.2,6.5,14.2,0.7,0.23,1.13
1/3/2018,0,-0.8,7.7,16.2,-1.1,0.26,1.58
1/4/2018,0,0.8,12.6,24.4,3.2,0.34,2.99
1/5/2018,0,-0.2,10.2,20.6,0.9,0.35,1.95
1/6/2018,0,1,6.4,11.7,-6,0.45,1.48
1/7/2018,0,-4.4,4,12.4,-5.1,0.22,1.34
1/8/2018,0,-4.7,14.4,33.5,3.3,0.25,4.03
1/9/2018,0.24,30.1,33.1,36.1,31.3,0.32,1.65
1/10/2018,0,22.7,30.9,39.1,25.3,0.31,3.13
1/11/2018,0,23.1,33.8,44.5,33.8,0.37,2.67
1/12/2018,2.31,37,50.1,63.2,49.8,0.04,8.41
1/13/2018,1.09,16.7,38.5,60.4,33.2,0.09,2.42
1/14/2018,0,4.3,12,19.7,4.5,0.35,1.69
1/15/2018,0,1.1,10.4,19.8,1.9,0.24,1.97
1/16/2018,0.14,7.3,17.6,27.9,17.6,0.16,1.71
1/17/2018,0.08,3.7,16.8,29.8,11.2,0.2,1.06
1/18/2018,0,4.8,11,17.3,3.9,0.25,1.3
1/19/2018,0,9,18.9,28.8,9.4,0.44,2.92
1/20/2018,0,20.6,30.2,39.8,17.4,1.46,4.94
1/21/2018,0.02,31.4,39.2,47,30.3,0.18,5.73
1/22/2018,0.04,35,42.5,50,42.5,0,3.3
1/23/2018,0.15,39.7,50.2,60.8,45.1,0.03,7.97
1/24/2018,0.02,32,39.8,47.6,30.5,0.91,4.97
1/25/2018,0.02,25.1,28.8,32.5,21.1,0.76,2.19
1/26/2018,0,21.3,25.9,30.6,19.3,0.52,2.15
1/27/2018,0,22.4,38.4,54.3,23.7,0.65,9.8
1/28/2018,0.43,32.2,42.2,52.3,37.9,0.17,7.07
1/29/2018,0,26.9,38.1,49.4,27.3,0.21,7.69
1/30/2018,0.1,20.4,32.6,44.9,25,0.36,5.33
1/31/2018,0.02,11.1,16.9,22.6,8.6,0.45,1.87
2/1/2018,0,11.9,27.8,43.8,17.7,0.53,6.2
2/2/2018,0.09,16.6,31.5,46.4,24.5,0.55,5.51
2/3/2018,0,13.2,16.1,18.9,4.2,0.86,1.7
2/4/2018,0,14,26.8,39.7,15.7,0.59,4.08
2/5/2018,0.14,19.2,28.3,37.4,26.7,0.33,1.44
2/6/2018,0,16.2,20.7,25.1,12.1,0.62,2.06
2/7/2018,0.39,23.8,27.1,30.3,20.7,0.35,1.79
2/8/2018,0.39,20.1,25.7,31.3,20.5,0.24,1.11
2/9/2018,0,16.4,21.4,26.4,15.5,0.33,1.66
2/10/2018,0,17.5,28.5,39.4,26.5,0.24,3.08
2/11/2018,0.24,33.8,39.5,45.2,36.2,0.06,3.29
2/12/2018,0.48,28.7,40.8,52.9,38.7,0.01,1.38
2/13/2018,0,18.6,27.9,37.1,16.8,0.74,4.14
2/14/2018,0,18.2,31,43.7,25.7,0.51,5.09
2/15/2018,0.51,40.1,46.7,53.3,46.5,0.13,2.94
2/16/2018,2.06,47.3,54.9,62.6,53.5,0.14,4.76
2/17/2018,0.25,27.8,38.4,49.1,27.3,0.52,2
2/18/2018,0.19,27.5,31.7,35.9,28.2,0.1,2.42
2/19/2018,0,31.3,36.4,41.5,27.7,0.55,3.24
