Date,ppt (inches),tmin (degrees F),tmean (degrees F),tmax (degrees F),tdmean (degrees F),vpdmin (hPa),vpdmax (hPa)
2/23/2017,0,36.4,47.3,58.2,36.1,0.47,8.92
2/24/2017,0,41.1,53.9,66.8,46.9,0.32,9.87
2/25/2017,0,51,61.4,71.9,52.4,0.59,13.96
2/26/2017,0.55,32.3,50.7,69.2,41.4,0.49,9.88
2/27/2017,0,24.7,32.1,39.4,16.1,0.99,5.16
2/28/2017,0,31.4,40.8,50.3,26.5,1.21,8.49
3/1/2017,0,39.2,50.3,61.5,44.4,0.36,10.6
3/2/2017,0.31,41.7,53.7,65.6,47.6,0.13,8.75
3/3/2017,0,24.1,33.6,43.2,13,1.92,6.16
3/4/2017,0,16.1,25.9,35.7,6.8,0.93,5.33
3/5/2017,0,9.1,18.1,27.1,-2.7,1.03,3.51
3/6/2017,0,10.3,22.3,34.4,-2.2,0.62,5.8
3/7/2017,0.05,21.8,33.4,45.1,17.3,0.4,7.86
3/8/2017,0.13,37.6,45.7,53.8,44.2,0.17,2.76
3/9/2017,0,43.8,50.2,56.6,22.4,2.16,11.66
3/10/2017,0.1,30,44.1,58.3,19.6,0.32,13.51
3/11/2017,0.14,12.5,23.8,35.1,12.8,0.15,3.39
3/12/2017,0,13.9,19.6,25.3,4.3,0.92,2.78
3/13/2017,0,13.8,20.1,26.4,3.2,0.85,3.18
3/14/2017,0.54,16.1,25.2,34.3,12.3,0.14,5.03
3/15/2017,1.03,16.2,22.1,28,15.6,0.12,1.39
3/16/2017,0,17.3,20.2,23,9.4,0.56,2.18
3/17/2017,0,21,29.4,37.8,10.2,1.24,5.59
3/18/2017,0,23.5,34,44.5,14.6,0.97,7.69
3/19/2017,0.08,29,31.4,33.8,25.2,0.31,3.07
3/20/2017,0,26.5,37,47.6,20.3,1.13,7.86
3/21/2017,0,30.8,40.3,49.8,19.7,1.89,9.59
3/22/2017,0,30.9,43.6,56.3,26.4,1.14,9.99
3/23/2017,0,17.7,24.3,31,2.5,1.29,4.21
3/24/2017,0,20.1,30.2,40.3,8.3,0.92,7
3/25/2017,0,31.2,41.4,51.6,31,0.87,6.87
3/26/2017,0.06,35.2,47.3,59.3,37.1,0.41,8.23
3/27/2017,0.31,35.2,36.8,38.3,34,0.05,1.67
3/28/2017,0.22,35.9,44.8,53.8,43.1,0.01,3.16
3/29/2017,0.38,40,43.4,46.7,42.4,0.08,1.83
3/30/2017,0,30.3,43,55.7,26.5,0.99,9.87
3/31/2017,0.41,33.8,42.1,50.3,28.7,0.1,8.32
4/1/2017,1.16,33.7,36,38.4,35.4,0.04,0.42
4/2/2017,0,34.9,40.8,46.7,33.2,0.52,4.06
4/3/2017,0,37.7,49,60.4,30.1,1.59,12.94
4/4/2017,0.84,42,53.4,64.7,38.7,0.15,14.31
4/5/2017,0.07,44.7,47.7,50.8,47.5,0.05,1.23
4/6/2017,0.03,38.4,50.9,63.5,40.9,0.07,11.4
4/7/2017,0.93,37.5,42.5,47.6,39.8,0.02,3.16
4/8/2017,0.03,34.8,40.2,45.6,28.3,1.27,4.42
4/9/2017,0,32.9,43.6,54.3,21.8,1.66,10.69
4/10/2017,0,42,54.4,66.8,28.8,2.79,18.34
4/11/2017,0,51.3,64.7,78.1,41.1,3.59,24.85
4/12/2017,0,56.5,69.9,83.4,47,3.96,29.69
4/13/2017,0.02,42.8,58.2,73.5,41.8,2.26,20.29
4/14/2017,0,40.1,50.8,61.4,29.2,2.6,13.31
4/15/2017,0,40.7,52.5,64.3,30.3,1.84,15.99
4/16/2017,0,49.2,57.8,66.3,46.6,0.82,13.83
4/17/2017,0.03,60.1,70.8,81.5,54.9,2.05,23.81
4/18/2017,0,43.6,56.6,69.5,33,3.08,19.2
4/19/2017,0,41.8,53.4,65,35.1,1.46,15.54
4/20/2017,0.03,44.1,49.2,54.2,41.6,0.4,6.2
4/21/2017,0.66,47,55.2,63.4,49.5,0.16,6.98
4/22/2017,0.05,46.4,49.6,52.8,48.8,0.03,1.66
4/23/2017,0.04,38.5,46,53.5,40.2,0.81,5.15
4/24/2017,0,40.7,53,65.3,37.4,0.5,15.12
4/25/2017,0.05,46.1,53.1,60.1,42,0.45,10.27
4/26/2017,0.93,48.4,51.1,53.9,51,0.05,0.8
4/27/2017,0.02,52.8,56.6,60.4,55.5,0.15,2.98
4/28/2017,0,55.5,62.9,70.4,57.5,0.07,8.6
4/29/2017,0,58.4,70.1,81.8,50.8,0.42,28.75
4/30/2017,0,54.5,67.5,80.6,53.8,2.19,19.03
5/1/2017,0,46.6,54.2,61.8,42.6,0.09,10.02
5/2/2017,0.06,47.6,61.8,75.9,58.9,0.04,11.92
5/3/2017,0,53.4,61.6,69.7,40.8,5.41,16.83
5/4/2017,0,40.3,51,61.7,33,1.82,12.42
5/5/2017,0.07,45.9,53.1,60.3,37.6,0.38,12.64
5/6/2017,1.19,48.5,54.4,60.3,54.4,0.1,1.7
5/7/2017,0.1,45,54.2,63.4,48.2,0.59,7.79
5/8/2017,0.03,37.9,45.1,52.2,38.5,0.65,5.25
5/9/2017,0,38.4,46.8,55.2,32.4,1.03,9.73
5/10/2017,0,43,51.3,59.6,33.4,1.71,12.15
5/11/2017,0,41.4,52.3,63.2,36.5,1.25,13.51
5/12/2017,0,39.8,49.6,59.4,38.1,0.49,10.17
5/13/2017,0.25,46,53.6,61.2,43.2,0.07,9.22
5/14/2017,1.48,43.1,46,48.9,45.3,0.19,0.89
5/15/2017,0.03,48.1,56.8,65.5,44.3,1.6,10.68
5/16/2017,0,51,58.8,66.6,42.6,3.3,13.39
5/17/2017,0,53.3,65.5,77.7,46.8,2.05,23.01
5/18/2017,0,65.5,76.9,88.2,60.9,3.85,28.7
5/19/2017,0,69.4,80,90.5,61.9,3.89,33.05
5/20/2017,0.04,53,70.9,88.8,54.9,2.56,30.24
5/21/2017,0.02,44.6,54.5,64.4,44.3,0.44,11.59
5/22/2017,0.03,50.4,58.7,67,40.8,0.4,15.94
5/23/2017,0.28,51.3,54.9,58.5,54.8,0.13,1.9
5/24/2017,0.02,53.4,60.1,66.8,51.6,0.5,11.2
5/25/2017,0.1,53.4,61.4,69.4,51,0.35,12.58
5/26/2017,0.97,53.3,55.6,57.8,55.4,0.02,0.63
5/27/2017,0,54.7,63.1,71.5,54.4,0.78,12.29
5/28/2017,0,54,62.1,70.2,55.4,0.24,11.56
5/29/2017,0.09,53.7,62.9,72.1,54.7,0.31,10.88
5/30/2017,0.25,52.4,54.6,56.9,53,0.19,1.94
5/31/2017,0.09,53.5,55.7,57.9,55.1,0.03,1.76
6/1/2017,0.03,54.3,64.6,75,58,0.19,13.06
6/2/2017,0,49,62.7,76.4,48.7,1.06,20.63
6/3/2017,0.02,48.9,61.7,74.5,42.5,1.65,21.19
6/4/2017,0,47.8,59.7,71.5,43.3,1.37,18.54
6/5/2017,0.18,55.8,60.8,65.7,54.4,0.22,11.17
6/6/2017,0.19,52.7,61.4,70.2,59,0.12,5.82
6/7/2017,0.07,48,52.3,56.6,50,0.26,2.51
6/8/2017,0,50.1,58.2,66.2,48.4,0.96,10.54
6/9/2017,0,49.2,59.2,69.1,48.9,0.84,12.4
6/10/2017,0,57,68,79,51.6,3.01,22.57
6/11/2017,0,65.3,74.3,83.4,58.7,3.66,23.28
6/12/2017,0,66.6,77.4,88.1,61.6,3.64,27.95
6/13/2017,0,69.8,79.9,90.1,63.1,4.44,30.42
6/14/2017,0.19,66.4,79.5,92.6,66,0.17,32.52
6/15/2017,0,58.1,70.4,82.6,56.9,1.39,22.67
6/16/2017,0,56.7,66.4,76.1,54.5,1.13,16.85
6/17/2017,0.13,60.7,63,65.4,62.8,0,2.51
6/18/2017,0.35,64.7,68.1,71.5,68.1,0.08,3.34
6/19/2017,0.01,70,77.8,85.7,72.1,0,15.55
6/20/2017,0.5,67.1,76.3,85.5,69.4,0.18,16.24
6/21/2017,0,63.5,72.1,80.7,56.8,2.23,22.47
6/22/2017,0,58.3,69.6,80.8,58.6,0.81,19.63
6/23/2017,0,69.6,76.6,83.6,64.6,2.07,20.5
6/24/2017,0.97,68.4,74.4,80.3,71.5,0.01,8.25
6/25/2017,0.02,60.2,71.3,82.4,59.4,0.64,23.46
6/26/2017,0.06,54.3,67.1,79.9,55.6,1.11,20.01
6/27/2017,0.04,55.9,65.9,76,51.6,0.38,19.51
6/28/2017,0.03,53.5,64.4,75.3,52.7,1.4,17.87
6/29/2017,0,59.6,68.3,77,52.4,2.5,20.06
6/30/2017,0,66.6,74.1,81.5,62.1,3.7,18.36
7/1/2017,0.04,68.2,78.1,87.9,67.4,0.97,22.07
7/2/2017,0.64,67.1,75.3,83.4,70.1,0.15,12.62
7/3/2017,0,64.3,74.7,85.1,64.1,1.06,21.84
7/4/2017,0.27,63.9,73.9,83.9,62.7,1.37,21.69
7/5/2017,0,63.2,72.7,82.2,59.2,2.29,22.82
7/6/2017,0,64.4,73.3,82.3,58.5,2.7,22.27
7/7/2017,0.37,63.9,70.3,76.7,62,0.38,14.74
7/8/2017,2.74,63.8,72.6,81.3,66.4,0.19,14.56
7/9/2017,0,60,70.1,80.3,62.1,1.45,14.46
7/10/2017,0,61.1,70.2,79.2,54.6,2.94,21.64
7/11/2017,0.15,66.8,74.4,82.1,64.5,0.77,18.5
7/12/2017,0,69.3,76,82.6,68.6,0.82,13.84
7/13/2017,0.09,71.3,78.3,85.3,70.2,1.18,17.19
7/14/2017,0.14,63.6,74.9,86.1,69.6,0.24,16.33
7/15/2017,0.51,62.8,65.7,68.6,65.7,0,1.9
7/16/2017,0,61.6,72,82.4,62.7,0.59,19
7/17/2017,0,65.2,74.7,84.2,63.8,0.87,21.44
7/18/2017,0.53,66.9,75.6,84.3,66.7,0.64,19.41
7/19/2017,0,69.6,77.7,85.8,70.1,0.62,17.47
7/20/2017,0,69.8,79.4,89.1,67.8,1.19,26.26
7/21/2017,0.05,67.8,78.8,89.8,68.5,0.62,25.72
7/22/2017,0.07,67.4,77.5,87.5,68.3,0.72,22.45
7/23/2017,0.2,67,76.6,86.2,66.7,0.25,23.65
7/24/2017,0.36,65.3,71.2,77.1,66.8,0.42,9.78
7/25/2017,0.55,58.4,64.7,71,60.8,0.17,7.11
7/26/2017,0.08,59.3,64.7,70.1,60.4,0.34,6.39
7/27/2017,0,59.6,67,74.5,57.9,0.93,12.81
7/28/2017,0,64,69.1,74.3,66.1,0.28,5.87
7/29/2017,0,64.4,73.1,81.8,62.7,1.44,17.11
7/30/2017,0,56.1,66.1,76.1,53.1,2.71,16.23
7/31/2017,0,57.8,68.7,79.7,53.9,1.45,21.76
8/1/2017,0,64.7,75.2,85.8,61.8,2.02,24
8/2/2017,0,66.9,77.1,87.3,64.5,1.16,26.16
8/3/2017,1.26,61.9,73.5,85,64.8,0.2,18.58
8/4/2017,0.16,64.6,74.3,83.9,66.5,0.29,17.71
8/5/2017,0.38,64.5,74.7,85,66.2,0.02,21.48
8/6/2017,0,55.5,65.5,75.5,57.2,0.46,14.33
8/7/2017,0,60.1,66.4,72.7,55.8,1.43,12.91
8/8/2017,0.78,61.2,62.8,64.4,62.5,0.09,1.84
8/9/2017,0,57.4,67,76.6,59.2,0.65,14.3
8/10/2017,0,59.9,70.5,81,59.1,0.87,19.53
8/11/2017,0,60.9,72.1,83.3,60.2,0.83,22.91
8/12/2017,0.68,62.1,70.7,79.4,63.6,0.21,13.87
8/13/2017,0,63.8,70.1,76.4,66.7,0.21,8.51
8/14/2017,0,62.3,71.3,80.3,60.4,1.12,18.34
8/15/2017,0.11,64.7,71.1,77.5,64.6,0.32,13.26
8/16/2017,0,65.6,69.3,72.9,67.6,0.2,4.67
8/17/2017,0,61.9,72.2,82.6,62.1,0.89,19.43
8/18/2017,0.3,65.8,73.7,81.7,64.9,0.34,18.11
8/19/2017,0.26,68.8,74.8,80.9,72.1,0.27,6.7
8/20/2017,0,62.1,72.4,82.6,63.7,1.03,17.98
8/21/2017,0,62.9,71.7,80.5,60.4,1.09,18.84
8/22/2017,0,67.7,75.7,83.6,67.6,0.41,18.31
8/23/2017,0.22,67.4,77.2,87,70.4,0.22,17.57
8/24/2017,0,57.9,68.2,78.6,55.8,1.1,19.41
8/25/2017,0,55.5,65.9,76.4,53.2,1.02,18.81
8/26/2017,0,52.7,64,75.2,53.2,1.19,16.72
8/27/2017,0,52.9,63.5,74.2,50.6,1.11,17.92
8/28/2017,0,54.6,64.8,74.9,52.1,1.06,18.49
8/29/2017,0,57,64.5,72,52.8,1.15,15.45
8/30/2017,0.05,56.7,59.5,62.3,56.8,0.74,3.08
8/31/2017,0,58.2,67,75.8,55.8,1.03,15.78
9/1/2017,0,48.4,62.9,77.4,52.1,2.64,14.91
9/2/2017,0,46.1,56.8,67.6,42.6,1.07,14.8
9/3/2017,0.62,50.7,57.8,64.9,51.8,0.18,10.32
9/4/2017,0.17,55.8,62,68.2,57,0.34,7.1
9/5/2017,0,59,68.7,78.4,57.8,0.75,18.46
9/6/2017,0.34,61.8,72.8,83.8,64.8,0.17,17.55
9/7/2017,0.69,53.6,58.7,63.8,57.2,0.12,2.67
9/8/2017,0,51.4,60.5,69.6,51.4,0.84,11.78
9/9/2017,0.06,48.6,58.6,68.6,49.3,0.54,12.3
9/10/2017,0,49.2,57.3,65.3,47.6,0.82,10.31
9/11/2017,0,47.6,59.2,70.8,47.9,0.81,15.07
9/12/2017,0,53.4,64,74.7,50.3,1.19,18.84
9/13/2017,0,55.3,66.4,77.5,55.6,0.8,17.8
9/14/2017,0.09,60.2,68.4,76.6,63.9,0.14,14.96
9/15/2017,0.02,60.8,69.3,77.9,64.2,0.37,11.71
9/16/2017,0,62.5,71.3,80.1,64.1,0.34,15.2
9/17/2017,0.11,63,72.3,81.6,65.6,0.12,15.59
9/18/2017,0,62.1,70.9,79.7,64.5,0.19,14.02
9/19/2017,0,64.6,68.6,72.7,64.5,0.66,6.55
9/20/2017,0.02,65.9,71.9,77.9,63.4,1.26,12.42
9/21/2017,0,64.8,71.8,78.9,63.7,1.44,12.91
9/22/2017,0,59.9,70.2,80.6,60.6,1.45,17.05
9/23/2017,0,61.3,71.1,80.9,54.1,3.93,21
9/24/2017,0,64.2,74.9,85.5,57.9,3.59,27.77
9/25/2017,0,66.2,77.8,89.4,64.4,1.48,27.52
9/26/2017,0,62.3,75.1,88,65.2,0.27,22.41
9/27/2017,0,63.5,73.6,83.8,64.9,0.43,17.98
9/28/2017,0,63.5,74.7,85.9,66.6,0.17,19.56
9/29/2017,0,46.7,59.9,73.1,46.3,1.15,16.32
9/30/2017,0,48.6,57.1,65.7,46,0.59,12.01
10/1/2017,0,43.8,53.2,62.6,45.8,0.58,8.2
10/2/2017,0,44.7,55.4,66,41.8,1.15,13.49
10/3/2017,0,45.8,58.8,71.8,43.1,0.72,19.07
10/4/2017,0,47.1,58.3,69.5,47.3,0.63,13.12
10/5/2017,0,50.9,63.1,75.3,55.7,0.6,14.77
10/6/2017,0.08,59.6,69.8,80,61.2,0.21,16.54
10/7/2017,0,60.4,69.1,77.7,58.8,0.66,17.26
10/8/2017,0.02,62.9,71.6,80.3,64.5,0.88,17.39
10/9/2017,0.27,69.1,72.6,76.1,70.5,0.14,5.18
10/10/2017,0.67,62,68.1,74.3,68,0.39,3.61
10/11/2017,0,57.8,68,78.1,58.7,0.86,15.51
10/12/2017,0.35,52.1,62.1,72.2,56.4,0.34,10.77
10/13/2017,0.03,46.1,53.7,61.2,46.8,0.44,7.36
10/14/2017,0.06,49.5,55.8,62.1,53.6,0.21,6.23
10/15/2017,0,58.7,63.1,67.5,59.8,0.32,5.1
10/16/2017,0.06,51.5,60.5,69.4,59.8,0,5.61
10/17/2017,0,34.6,44.9,55.2,35.4,0.73,7.16
10/18/2017,0,36.9,48.1,59.3,35.2,0.56,11.21
10/19/2017,0,45.3,58.4,71.4,44.1,1.15,16.17
10/20/2017,0,48.8,59.4,69.9,44.3,1.73,16.09
10/21/2017,0,47.7,59.9,72.1,38,2.71,21.2
10/22/2017,0,39.6,58,76.3,42.4,0.06,23.42
10/23/2017,0,43.8,59.6,75.5,48.4,0,20.7
10/24/2017,0.08,58.2,64.5,70.9,62.4,0.83,7.71
10/25/2017,0.7,50.3,61,71.7,59.2,0.21,7.45
10/26/2017,0,46.4,55.8,65.3,41,1.44,13.45
10/27/2017,0,38.1,47.1,56.1,37.4,0.89,7.37
10/28/2017,0,41.2,51,60.9,38.3,0.54,11.61
10/29/2017,0,45.3,56.5,67.6,50.4,0.39,14.73
10/30/2017,4.48,42.4,52.6,62.8,52.6,0.26,2.17
10/31/2017,0.02,38.9,45.9,52.8,34.8,0.84,7.25
11/1/2017,0,33.6,43.5,53.5,30.7,0.59,10.19
11/2/2017,0.01,39.5,47.4,55.3,43.2,0.49,5.73
11/3/2017,0,55.1,63.3,71.5,56.3,0.29,10.18
11/4/2017,0,38.6,54.6,70.6,45.8,0.32,9.02
11/5/2017,0.02,39.5,47.1,54.7,38.4,0.44,8.37
11/6/2017,0.02,48.6,54,59.4,54,0.09,1.96
11/7/2017,0.02,35.2,50.3,65.4,45.2,0.47,5.26
11/8/2017,0.49,34.7,40,45.4,33.7,0.08,4.16
11/9/2017,0,32.9,40.7,48.5,32.3,0.62,5.01
11/10/2017,0.04,32.1,41.2,50.3,38.9,0.04,4.1
11/11/2017,0,18.6,26.2,33.8,8.5,0.98,4.18
11/12/2017,0,19.7,28.6,37.5,12.3,0.37,5.61
11/13/2017,0.02,26.4,35.2,44.1,21.8,1.07,6.4
11/14/2017,0.11,29.1,36.6,44.1,31.7,0.31,2.52
11/15/2017,0,30.5,37.6,44.7,31.1,0.64,3.73
11/16/2017,0.13,31.1,39.2,47.2,35.8,0.3,4.99
11/17/2017,0.02,35.2,44.4,53.7,34.7,0.14,6.84
11/18/2017,0,27.3,36.3,45.4,20,1.09,6.98
11/19/2017,0.32,30.6,43.3,56,40.3,0.24,3.84
11/20/2017,0.01,31.2,42.2,53.3,28.3,0.95,6.45
11/21/2017,0,31,37.1,43.2,23.3,1.26,5.48
11/22/2017,0.04,34,44.7,55.5,32.2,0.72,10.1
11/23/2017,0.07,26.3,37.7,49.1,27.2,0.28,4.22
11/24/2017,0,25.7,33.1,40.6,20.1,0.84,5.03
11/25/2017,0,30.3,39.8,49.2,24,1.22,8.12
11/26/2017,0,35.2,44.8,54.5,33,1.4,8.15
11/27/2017,0,30.9,37.5,44.1,24.1,1.34,5.52
11/28/2017,0,28.3,38.8,49.2,24.4,0.93,7.59
11/29/2017,0,28.8,39.4,50,34.3,0.46,5.54
11/30/2017,0,28.1,44.6,61,27.5,0.52,13.28
12/1/2017,0.02,30.8,38.8,46.9,34.1,0.36,4.15
12/2/2017,0,29.2,39.1,48.9,28.1,0.7,6.4
12/3/2017,0,30.1,37.8,45.6,30.4,0.52,4.89
12/4/2017,0,31.1,37.3,43.5,32.6,0.23,2.64
12/5/2017,0,30.7,39.1,47.6,37.8,0.09,3.57
12/6/2017,0.28,39.5,48.7,57.9,48.2,0.05,4.66
12/7/2017,0,27,34.2,41.4,19,1,5.91
12/8/2017,0,25.8,33.5,41.2,20.1,0.91,5.72
12/9/2017,0,27.6,30.6,33.6,17.5,1.4,3.51
12/10/2017,0.27,23.7,27.6,31.4,24.4,0.13,2.79
12/11/2017,0,23.6,29.9,36.3,21.7,0.61,3.33
12/12/2017,0,27.4,33.3,39.3,23.6,0.57,4.33
12/13/2017,0,15.7,28.9,42.1,21,0.62,2.73
12/14/2017,0.13,16.4,22.2,28.1,10.1,0.17,3.38
12/15/2017,0,11.9,20.5,29.1,9.4,0.25,2.79
12/16/2017,0.07,13.7,18.5,23.2,14,0.17,1.79
12/17/2017,0,18.8,26.8,34.8,21.5,0.64,2.7
12/18/2017,0,28,32,36.1,23.4,0.88,3.14
12/19/2017,0,30.9,37.7,44.4,33.1,0.56,3.38
12/20/2017,0,38.8,45.4,51.9,32.9,1.49,6.3
12/21/2017,0,22.4,32.1,41.8,17.4,0.69,5.72
12/22/2017,0,26.7,32.3,37.8,18.3,1.12,4.62
12/23/2017,0.22,30.1,34.8,39.5,28.4,0.11,3.09
12/24/2017,0.53,33.1,41.1,49.1,34.6,0.03,2.59
12/25/2017,0.26,30.1,33.9,37.7,27.6,0.03,3.16
12/26/2017,0,18.6,25.5,32.4,10.2,0.4,3.52
12/27/2017,0,12.8,18.8,24.7,3.4,0.66,2.9
12/28/2017,0,8,14.9,21.8,-0.5,0.78,2.64
12/29/2017,0,7.1,11.2,15.2,-4.9,0.75,1.96
12/30/2017,0,7.7,13,18.4,3.3,0.42,1.76
12/31/2017,0.03,9,14.1,19.2,9.2,0.25,1.47
1/1/2018,0,-1.4,5.5,12.5,-5.2,0.33,1.39
1/2/2018,0,-1.2,7.6,16.3,-2.8,0.33,1.97
1/3/2018,0,3.5,13.4,23.3,2.7,0.32,2.21
1/4/2018,0.02,2.6,14.8,27,5.1,0.24,3.55
1/5/2018,0.35,5,13.6,22.3,8.3,0.2,1.44
1/6/2018,0,3.1,8,13,-8.7,0.69,1.72
1/7/2018,0,-3,3.8,10.6,-11.4,0.43,1.62
1/8/2018,0,-2.9,7.4,17.6,-2.3,0.42,2.03
1/9/2018,0.02,15.6,22.2,28.8,16.5,0.39,2.61
1/10/2018,0,11.8,26.9,41.9,18.4,0.14,5.36
1/11/2018,0,11.3,25.3,39.2,24.6,0.1,3.92
1/12/2018,0.08,31.6,43.5,55.4,39.5,0.02,3.92
1/13/2018,2.38,30.7,46.6,62.5,46.6,0.04,1.66
1/14/2018,0,10,20,30,8.4,0.66,2.48
1/15/2018,0,9.4,16,22.6,-0.4,0.74,2.74
1/16/2018,0,12.1,20.4,28.8,13.9,0.51,2.44
1/17/2018,0.22,22.1,27,31.9,26,0.01,1.26
1/18/2018,0.05,5.8,18.4,31,14.1,0.04,1.49
1/19/2018,0,4,16.7,29.5,9,0.01,3.12
1/20/2018,0,5,21.3,37.7,16.7,0.02,4.36
1/21/2018,0,24.8,35.8,46.8,25.1,0.28,6.15
1/22/2018,0.01,26,36.9,47.9,32.9,0.1,5.32
1/23/2018,0.63,34.8,41.6,48.5,37.6,0.01,3.51
1/24/2018,0.19,37.1,47,56.9,36.7,0.02,5.11
1/25/2018,0,19.2,28.6,38,15.9,1.15,3.63
1/26/2018,0,12.9,22.4,31.9,6.4,0.3,4.53
1/27/2018,0,13.4,25.3,37.2,14.7,0.11,4.96
1/28/2018,0.1,19.6,35,50.4,34.3,0.1,7.24
1/29/2018,0.03,30.8,38.9,47,34.6,0.13,3.34
1/30/2018,0,28.5,36,43.4,26.1,0.32,4.69
1/31/2018,0,12.8,23.7,34.6,13.8,0.35,2.66
2/1/2018,0,12.3,20.9,29.5,10.3,0.89,3.46
2/2/2018,0.23,22.8,32.3,41.8,26.1,0.03,4.72
2/3/2018,0,8.9,16.6,24.3,2.1,0.71,2.53
2/4/2018,0,10.2,19,27.8,8.3,0.85,2.94
2/5/2018,0.76,25.2,30.4,35.6,28.4,0,3.36
2/6/2018,0,16.8,25.5,34.3,12.3,0.47,3.51
2/7/2018,0.02,18.9,26.5,34.1,17.8,0.23,3.07
2/8/2018,0.87,19.6,28.9,38.1,22.8,0.1,2.13
2/9/2018,0,16.7,23.2,29.6,12.3,0.49,2.88
2/10/2018,0,16.9,24.8,32.8,21.2,0.33,2.49
2/11/2018,0.77,31.9,38.7,45.5,35.8,0.05,3.16
2/12/2018,0.4,36.6,47.1,57.6,43,0.05,3.48
2/13/2018,0,21.6,31.7,41.9,17,1.47,5.76
2/14/2018,0.02,21.7,28.5,35.4,17.1,0.67,4.61
2/15/2018,0.03,29.3,38.8,48.3,35,0,4.69
2/16/2018,0.17,39.4,48.6,57.8,47.5,0.09,4.16
2/17/2018,0.09,21.6,37.8,54,28.5,0.55,4.2
2/18/2018,0.69,21.8,29.4,37,24.4,0.02,4.18
2/19/2018,0,26.5,34.6,42.6,21.6,0.67,5.55
2/20/2018,0.05,28.4,36.7,45,35.7,0.09,3.38
2/21/2018,0,44.3,53.8,63.3,49,0.07,6.61
2/22/2018,0.31,40.2,57.7,75.2,47.8,0.6,13.61
2/23/2018,0.35,32.2,36.6,41,32.8,0.07,2.39
