Date,ppt (inches),tmin (degrees F),tmean (degrees F),tmax (degrees F),tdmean (degrees F),vpdmin (hPa),vpdmax (hPa)
4/25/2017,0.19,48.7,54.4,60.2,44.5,0.34,8.89
4/26/2017,0.15,52.6,55.2,57.8,53.9,0.17,1.92
4/27/2017,0,51,60.1,69.1,56.8,0,7.46
4/28/2017,0,56,67.6,79.2,62.4,0,14.09
4/29/2017,0.36,60.7,70.7,80.7,53.6,0.17,25.7
4/30/2017,0.01,55.2,68.2,81.2,59.3,0,18.11
5/1/2017,0.06,51.1,61.1,71.1,50.9,0.1,11.77
5/2/2017,0.24,56,67.9,79.8,61.8,0.21,13.87
5/3/2017,0,55.8,62,68.2,39.6,6.47,15.84
5/4/2017,0.04,40.3,51.8,63.3,35.3,1.13,13.41
5/5/2017,0.5,48.4,55.5,62.5,42.1,0.16,11.47
5/6/2017,0.95,49.8,57.5,65.2,57.5,0,3.77
5/7/2017,0.07,44.7,51.9,59.2,47.2,0.19,3.49
5/8/2017,0.02,35.1,44.3,53.5,35.9,0.49,6.68
5/9/2017,0,35.5,47.3,59.1,28.2,1.29,12.56
5/10/2017,0,46.6,54.7,62.9,32.9,2.52,14.2
5/11/2017,0.04,47.3,56.4,65.5,38.3,1.83,14.73
5/12/2017,0.15,48.2,50.7,53.1,46.6,0.14,5.32
5/13/2017,0.56,45.7,52.2,58.7,45.9,0.04,6.89
5/14/2017,0.33,42.8,48.1,53.3,48.1,0,1.02
5/15/2017,0.04,48.4,58.9,69.4,41.8,0.35,14.79
5/16/2017,0,45.1,58.8,72.6,42.5,0.6,19.18
5/17/2017,0,51.2,64.3,77.4,48.6,0.4,21.86
5/18/2017,0,62.5,76.1,89.7,63.4,0.97,27.92
5/19/2017,0,64.3,77.5,90.7,64.2,0.56,30.2
5/20/2017,0.07,53.2,71.1,88.9,58.3,0.43,28.52
5/21/2017,0.03,52.6,56.1,59.5,49.4,1.38,5.88
5/22/2017,0.05,54.8,60,65.2,45.4,0.91,13.29
5/23/2017,0.05,53,57.3,61.6,56.2,0.13,1.49
5/24/2017,0.05,53.3,59.2,65.1,52.8,0.05,8.96
5/25/2017,0.4,54.2,62.4,70.6,52.6,0.09,12.98
5/26/2017,0.33,55.5,59.8,64.2,58.2,0.12,3.11
5/27/2017,0,49.9,60.8,71.7,53.6,0.08,11.89
5/28/2017,0,52.3,62.3,72.2,55.6,0.05,11.96
5/29/2017,0.33,56.5,64.4,72.3,60.3,0,8.98
5/30/2017,0.15,55.8,60.7,65.6,59.2,0.04,2.46
5/31/2017,0.11,57.9,59.8,61.7,59.2,0.2,1.32
6/1/2017,0.02,54.5,66.8,79.1,56.3,0.26,20.84
6/2/2017,0,49.5,62.5,75.5,48,0.76,19.66
6/3/2017,0.48,49,62.1,75.2,42.3,1.03,21.93
6/4/2017,0.05,48.5,62.1,75.8,46.7,0.66,21.69
6/5/2017,0.06,56.6,62.3,68,56.6,0.17,9.61
6/6/2017,0.47,58.3,65.5,72.6,63.7,0,5.7
6/7/2017,0.06,50.1,61.6,73.1,53.9,0.08,15.25
6/8/2017,0,47.5,56.5,65.5,50.4,0.14,9.06
6/9/2017,0,50.6,62.1,73.7,49.6,0.69,17.82
6/10/2017,0,61.2,70.8,80.3,53.1,2.05,23.76
6/11/2017,0.01,60.6,72.6,84.5,60.8,0.28,23.24
6/12/2017,0,62.8,76.4,90.1,62.1,0.65,31.22
6/13/2017,0,65.3,78,90.6,63.8,0.9,30.65
6/14/2017,0,67.2,80.4,93.7,66,1.64,35.04
6/15/2017,0,67.3,76.6,85.9,63.4,3.82,22.57
6/16/2017,0,66.6,74.9,83.2,56.5,4.54,23.12
6/17/2017,0.05,62.9,70,77.1,65.4,0.17,10.2
6/18/2017,0.22,71.5,76.6,81.7,70.9,2.01,11.31
6/19/2017,0,70.3,79.3,88.3,71.7,0,19.86
6/20/2017,0.55,63.1,74.7,86.3,68,0.14,17.92
6/21/2017,0,57.8,70.1,82.4,56,0.77,24.26
6/22/2017,0.21,59.8,71.7,83.6,61.3,0.18,22.95
6/23/2017,0.46,67.9,77.4,87,68.3,0.06,22.08
6/24/2017,1.9,67.7,76.2,84.7,71.7,0,12.15
6/25/2017,0.05,60.1,71.5,83,60.5,0.61,22.25
6/26/2017,0,55.1,68,81,53,1.6,22.85
6/27/2017,0.17,55.3,66.3,77.3,51.8,0.05,21.08
6/28/2017,0,50.6,62.9,75.1,50.2,0.5,18.51
6/29/2017,0,59.7,68.9,78.2,51.9,2.73,21.16
6/30/2017,0,68.1,76.8,85.4,62.4,4.27,23.08
7/1/2017,0.35,69.6,79.4,89.2,69.4,0.38,22.81
7/2/2017,0.75,65.7,74.9,84.2,70,0.01,12.92
7/3/2017,0.01,62.5,74.6,86.6,64.7,0.43,22.81
7/4/2017,0.01,67,76.8,86.6,64.6,0.89,23.64
7/5/2017,0,69.3,76.6,84,63.7,4.07,19.27
7/6/2017,0.02,67.8,73.7,79.6,63,1.32,15.52
7/7/2017,1.31,66.9,70.2,73.6,69,0,2.68
7/8/2017,0.48,64.6,74.8,85.1,67.3,0.07,19.18
7/9/2017,0.01,58.2,70.4,82.7,62,0.58,17.9
7/10/2017,0,59.2,69.6,79.9,55.5,1.07,21.67
7/11/2017,0,66.6,75.4,84.3,64.1,0.84,22.79
7/12/2017,0.14,68,77.2,86.5,68.7,0.35,19.08
7/13/2017,0,69.5,77.6,85.8,71.4,0.39,15.88
7/14/2017,0.64,71.2,78.7,86.3,72.1,0.12,14.91
7/15/2017,0.58,68.1,74.1,80,72.3,0,6.5
7/16/2017,0,60.6,71.1,81.6,62.4,0.4,18.11
7/17/2017,0,65.5,74.1,82.8,64.4,0.71,18.69
7/18/2017,0.35,65.7,75.1,84.4,68.5,0.11,14.07
7/19/2017,0,68.5,78,87.5,71.4,0.07,17.61
7/20/2017,0.05,68.7,79.5,90.4,70.4,0.13,24.68
7/21/2017,0,70.4,80.7,91,70.5,0.65,25.27
7/22/2017,0,68.9,79.2,89.4,70.7,0.05,22.59
7/23/2017,1.07,70.7,78.9,87.1,71,0.27,18.9
7/24/2017,2.62,67.8,75.7,83.5,70.8,0,12.38
7/25/2017,0.36,61.3,73,84.7,65.9,0,18.03
7/26/2017,0,61,67.8,74.5,60.8,0.32,11.26
7/27/2017,0,65.4,72.3,79.1,64.1,1.17,14.09
7/28/2017,0,66.9,73.6,80.2,69.7,0,9.97
7/29/2017,0.91,63.6,72.7,81.8,67,0.02,13.83
7/30/2017,0,55.3,66.6,77.9,53,2.36,20.58
7/31/2017,0,58.3,69.7,81.1,56.6,0.38,21.45
8/1/2017,0,62.3,74,85.7,62.8,0.29,23.4
8/2/2017,0,66.1,76.7,87.2,66.8,0.08,23.26
8/3/2017,0.49,64.4,74.7,85.1,66.5,0.2,17.49
8/4/2017,0.08,66.1,74.9,83.6,68,0.09,15.74
8/5/2017,1.12,61.2,73.1,84.9,68.4,0,16.33
8/6/2017,0,54.7,65.1,75.5,55.4,0.27,16.43
8/7/2017,0.28,60.9,67.2,73.4,59.7,0.12,12.39
8/8/2017,0.21,61.8,64.8,67.8,64.3,0,2.48
8/9/2017,0,56.5,67.5,78.4,58.9,0.32,17.41
8/10/2017,0,56.7,68.9,81.1,58.4,0.18,21.39
8/11/2017,0,64.4,72.7,80.9,61.6,1.01,19.55
8/12/2017,1.6,62.8,71,79.2,66.8,0,11.38
8/13/2017,1.14,60.4,70.2,80.1,67,0,11.01
8/14/2017,0,58.9,68.9,79,61.1,0.25,15.85
8/15/2017,0.09,63.7,68.9,74.2,65.5,0.15,8.45
8/16/2017,0.18,64.5,71,77.6,67.8,0.13,7.64
8/17/2017,0,61.4,72.9,84.3,65.3,0.1,19.83
8/18/2017,0.1,69.8,77.4,85,70.8,0.59,16.12
8/19/2017,1.69,64,75.3,86.5,73.4,0,13.48
8/20/2017,0.29,59.6,71.9,84.2,63.5,0.11,19.38
8/21/2017,0,61.3,71.6,81.9,62.2,0.32,18.73
8/22/2017,0.89,63.3,74.1,84.9,69.9,0,14.36
8/23/2017,0.38,66.7,78.1,89.4,71,0,21.92
8/24/2017,0,58.5,68.7,79,56.4,1.14,19.09
8/25/2017,0.06,58.4,67.4,76.5,56.2,0.37,17.56
8/26/2017,0,57.5,66.3,75,55.8,1.55,15.73
8/27/2017,0,54,64.5,74.9,54.8,0.31,15.59
8/28/2017,0,52,63.2,74.4,53.6,0.2,15.84
8/29/2017,0,57.7,65.6,73.5,54.6,0.69,14.2
8/30/2017,0.28,53.5,58.1,62.6,58.1,0,2.7
8/31/2017,0,56.9,66.4,75.8,58.2,0.17,14.28
9/1/2017,0.09,50.7,65.2,79.7,56.4,0.92,15.51
9/2/2017,0,47.6,57.2,66.8,47,0.22,12.55
9/3/2017,0.77,51.1,54.7,58.4,54.7,0.04,3.06
9/4/2017,0.02,50.6,60.9,71.2,56.7,0.04,9.81
9/5/2017,0,59.1,69.3,79.5,61.1,0.16,17.57
9/6/2017,1.1,59.7,69.4,79,64.6,0,11.13
9/7/2017,0.65,54.2,57.5,60.9,57.5,0.08,1.46
9/8/2017,0,47.9,58.8,69.7,50.9,0.12,12.73
9/9/2017,0,48.6,58.9,69.1,50,0.35,12.21
9/10/2017,0,47,56.6,66.1,47.3,0.23,11.36
9/11/2017,0,45.4,57.9,70.4,48.5,0.17,14.38
9/12/2017,0,50.4,61.8,73.1,52,0.17,16.01
9/13/2017,0,55.6,66,76.3,56.5,0.22,18.32
9/14/2017,0.15,60.6,64.2,67.9,64.2,0.1,3.95
9/15/2017,0.02,59,67.8,76.6,63.3,0.09,11.2
9/16/2017,0,59.9,69.3,78.7,64.2,0.04,12.85
9/17/2017,0.03,63.2,73.1,83,66.2,0.11,17.11
9/18/2017,0.1,62.4,70.8,79.3,66.6,0.01,11.16
9/19/2017,0,61.1,68,74.9,64.8,0,8.45
9/20/2017,0,65.2,72.3,79.3,64.2,0.78,12.77
9/21/2017,0,60.8,72.2,83.7,62.6,0.31,20.15
9/22/2017,0,62.6,73.7,84.7,63.9,0.46,21.17
9/23/2017,0,58.3,70.5,82.7,56.9,1.71,23.33
9/24/2017,0,59.5,72.4,85.2,59.5,0.24,26.07
9/25/2017,0,64.4,76.5,88.6,66.5,0.15,24.31
9/26/2017,0,63.5,76,88.5,67.8,0.1,22.64
9/27/2017,0,63,74.1,85.3,66.7,0.12,18.45
9/28/2017,0,65.7,77.2,88.6,65.4,0.54,26.28
9/29/2017,0,45.7,59.3,72.9,46.5,0.56,17
9/30/2017,0,50,59.9,69.7,47.4,0.39,14.65
10/1/2017,0,39.5,50.3,61,41.8,0.41,9
10/2/2017,0,39.8,53.1,66.5,42.2,0.27,13.49
10/3/2017,0,44.7,58.5,72.3,44.9,0.26,18.2
10/4/2017,0,45.3,58.6,71.9,48.7,0.08,15.69
10/5/2017,0,53.8,65.8,77.9,56,0.47,17.47
10/6/2017,0.16,57.3,68.3,79.3,62.5,0,15.81
10/7/2017,0,60.2,69.1,77.9,63.3,0.11,13.04
10/8/2017,0.14,62.2,72.1,82.1,66.7,0,19.58
10/9/2017,0.62,70,73.9,77.9,72,0,6.82
10/10/2017,0.81,63,71.9,80.9,69.8,0.07,8.21
10/11/2017,0.02,60.3,69.7,79.1,63.4,0.05,13.26
10/12/2017,0.6,56.3,62.2,68.2,61.2,0,4.86
10/13/2017,0.06,53.4,55.7,58.1,53,0.55,2.45
10/14/2017,0.05,51.8,55.9,60,55.9,0,3.18
10/15/2017,0,57.9,61.3,64.6,60.3,0.01,2.83
10/16/2017,0.11,49.3,61.6,73.8,60.2,0,8.31
10/17/2017,0,34.8,47.2,59.7,36,0.39,10.69
10/18/2017,0,37.2,48.7,60.1,36.4,0.21,11.79
10/19/2017,0,39.9,55,70.2,44.5,0.07,15.33
10/20/2017,0,44.8,58.1,71.3,46.9,0.22,15.89
10/21/2017,0,40.6,56.2,71.7,40.6,0.37,19.91
10/22/2017,0,43.3,58.7,74.1,45.4,0.24,19.89
10/23/2017,0,51.2,62.7,74.3,50.3,0.57,18.48
10/24/2017,0.43,57.7,64.7,71.7,63.8,0.02,6.93
10/25/2017,0,47,58.8,70.7,50.6,0.37,11.81
10/26/2017,0,40.7,50.9,61.2,37.8,1.05,11.03
10/27/2017,0,34.4,44.9,55.4,36.6,0.33,7.19
10/28/2017,0,40.2,51.8,63.3,41.2,0.3,11.9
10/29/2017,0.1,48.2,57.9,67.5,52,0.2,12.49
10/30/2017,1.38,42.7,52.5,62.4,51.7,0.12,2.89
10/31/2017,0,41.7,48.2,54.7,32.7,2.48,9.14
11/1/2017,0.02,34.2,43.7,53.2,30.4,0.64,8.67
11/2/2017,0,44.2,47.7,51.1,43.9,0.12,2.94
11/3/2017,0,47.9,58.2,68.5,54.6,0.03,9.22
11/4/2017,0.18,36.6,52.8,69,47.1,0.11,7.26
11/5/2017,0.11,37.3,46.4,55.5,41.9,0.02,7.65
11/6/2017,0.1,45.4,52.8,60.2,52.8,0,3.23
11/7/2017,0.4,34.3,49.3,64.2,45.9,0.26,3.71
11/8/2017,0.35,32.4,37.5,42.5,34,0,3.12
11/9/2017,0.08,30.1,37.2,44.3,33.4,0.01,2.93
11/10/2017,0.02,31.3,38.2,45,38.2,0,3.65
11/11/2017,0,20.1,28.1,36.2,8.5,1.16,4.71
11/12/2017,0,18.4,27.5,36.6,15.6,0.34,4.95
11/13/2017,0.12,25.1,34.3,43.5,26.6,0,5.59
11/14/2017,0,32.4,39,45.7,35.8,0.08,2.72
11/15/2017,0,33.1,39.4,45.6,31.4,0.61,4.67
11/16/2017,0.01,28.7,38.5,48.3,36.4,0.01,5.34
11/17/2017,0,37.9,46.2,54.5,31.8,0.64,8.16
11/18/2017,0,29.1,38.7,48.4,25.2,0.57,7.42
11/19/2017,0.24,30.2,43.2,56.2,41.8,0.07,4.11
11/20/2017,0,31.5,39.8,48.1,27,1.68,5.8
11/21/2017,0,26.3,36.1,45.9,23.5,0.37,6.41
11/22/2017,0,32,43.6,55.2,32.7,0.31,9.71
11/23/2017,0,24.6,37.4,50.1,24.6,0.8,5.99
11/24/2017,0,22.9,31.4,40,21.1,0.27,4.73
11/25/2017,0,25.7,38.4,51.1,25.5,0.27,8.97
11/26/2017,0,28.6,41.4,54.2,32.8,0.23,7.79
11/27/2017,0,27.4,36.5,45.7,24.7,0.63,5.87
11/28/2017,0,28.5,40.5,52.5,27.4,0.47,8.61
11/29/2017,0,30.8,43.2,55.7,32.2,0.65,8.58
11/30/2017,0.02,29.3,45.6,61.9,27,0.51,14.6
12/1/2017,0.02,29.5,39.6,49.7,36.2,0.01,4.92
12/2/2017,0,27.7,39.2,50.8,28.4,0.39,7.2
12/3/2017,0,26.3,36.7,47.2,31,0.07,4.88
12/4/2017,0,26.6,38.3,49.9,30.8,0.13,5.48
12/5/2017,0,25.3,37.1,48.9,37.1,0.03,4.86
12/6/2017,0.26,39.9,47.2,54.5,43.9,0.46,4.82
12/7/2017,0,26.3,34,41.8,20.4,0.72,5.91
12/8/2017,0,23.5,32.7,41.9,21.6,0.32,5.29
12/9/2017,0,27.5,30.7,33.9,18,1.11,3.63
12/10/2017,0.11,18,24.6,31.2,22.5,0.01,2.85
12/11/2017,0,22.8,29.4,36.1,21.4,0.48,3.53
12/12/2017,0,30.5,35,39.6,24.9,0.94,4.24
12/13/2017,0,18,30,42.1,14.9,1.02,3.89
12/14/2017,0.06,18.4,22.8,27.2,12.2,0.04,3.15
12/15/2017,0,15.9,23.4,30.9,11.2,0.38,3.28
12/16/2017,0.05,13.2,20.4,27.6,16.3,0.06,2.14
12/17/2017,0,17,28.6,40.2,25,0.05,3.83
12/18/2017,0,26.5,32.5,38.5,29.2,0.2,2.57
12/19/2017,0,32.1,38.4,44.8,35.4,0.15,3.54
12/20/2017,0,36,46.3,56.6,32.7,0.29,9.25
12/21/2017,0,25,34.3,43.7,19.2,1.08,6.17
12/22/2017,0,24.5,32,39.5,21.2,0.68,4.67
12/23/2017,0.25,31.7,37.8,43.8,33.3,0,3.68
12/24/2017,0.33,36.5,42.3,48.1,38.6,0.09,1.94
12/25/2017,0.11,31.3,35.5,39.7,28.9,0.03,3.7
12/26/2017,0,21.4,26.6,31.8,8.3,1.75,3.49
12/27/2017,0,15.8,21.7,27.6,3.2,1.14,3.55
12/28/2017,0,11,16.9,22.8,0,1.03,2.72
12/29/2017,0,8.4,14,19.6,-2.1,0.68,2.49
12/30/2017,0.09,9.7,15.3,21,6.6,0.19,2.05
12/31/2017,0.04,11.9,17.2,22.5,8.2,0.23,1.57
1/1/2018,0,-2.3,5.9,14,-5.4,0.26,1.67
1/2/2018,0,-4.8,6.6,18.1,-1,0.12,1.88
1/3/2018,0,1.5,10.5,19.5,0.5,0.39,1.79
1/4/2018,0.01,-2.4,10.5,23.3,5.2,0.21,2.64
1/5/2018,0,9.5,16.3,23.1,2.7,0.99,2.23
1/6/2018,0,5.2,9.7,14.2,-5.9,0.9,1.66
1/7/2018,0,2.7,7.9,13,-7.2,0.68,1.64
1/8/2018,0.05,-0.8,8.5,17.7,0.8,0.37,1.91
1/9/2018,0.01,13.8,20.2,26.5,17.7,0.15,1.88
1/10/2018,0,15.7,29.2,42.8,22.2,0.05,4.91
1/11/2018,0,18,29,40,27.4,0.15,3.9
1/12/2018,0.42,35.3,47.6,59.8,46.7,0.08,4.55
1/13/2018,1.09,25.8,44.3,62.8,44.3,0.06,1.58
1/14/2018,0,12.2,20.1,27.9,7.6,0.93,2.6
1/15/2018,0,9.3,15.1,20.9,2.6,0.5,2.24
1/16/2018,0.27,11.2,18.4,25.6,16,0.18,1.52
1/17/2018,0.1,22.1,26.5,31,26.5,0.04,0.94
1/18/2018,0,7.5,14.8,22.2,6.9,0.31,2.12
1/19/2018,0,5.6,19.1,32.6,9.5,0.01,3.89
1/20/2018,0,15.7,28.5,41.3,19.1,0.37,5.09
1/21/2018,0,25.7,36.5,47.4,29,0.06,5.5
1/22/2018,0,35.6,41.5,47.4,37.4,0.28,3.33
1/23/2018,1.77,39.6,45.4,51.2,41.8,0.05,2.94
1/24/2018,0.34,33,43.1,53.1,36.2,0.02,6.02
1/25/2018,0,27.4,32.4,37.4,19,2.1,3.52
1/26/2018,0,21.3,27.8,34.2,12.4,0.64,4.46
1/27/2018,0,18.8,29.4,40,20.9,0.16,4.66
1/28/2018,0.24,23.8,38.4,53.1,35.9,0.05,7.8
1/29/2018,0.02,32.4,39.5,46.7,37.9,0.05,2.4
1/30/2018,0.02,27.2,35.8,44.3,28.6,0.05,4.82
1/31/2018,0,13.6,22.4,31.1,10.5,0.44,2.71
2/1/2018,0,13.1,22,31,14.8,0.7,3.03
2/2/2018,0.2,27.6,34.1,40.7,27.9,0.11,3.83
2/3/2018,0,14.1,20,25.9,3.5,0.97,2.55
2/4/2018,0,13,22,31,10.9,0.72,3.71
2/5/2018,0.84,27.2,31.2,35.2,29.4,0,2.76
2/6/2018,0.01,16.6,22.8,29.1,13.5,0.41,2.94
2/7/2018,0.03,20.9,27.3,33.6,19.8,0.26,2.94
2/8/2018,0.8,21.1,28.2,35.3,25.4,0.07,1.85
2/9/2018,0,15.8,22.1,28.4,14.7,0.16,2.47
2/10/2018,0,15.8,25.8,35.8,25.4,0,2.73
2/11/2018,0.39,32,36.1,40.3,35.9,0.02,0.93
2/12/2018,0.37,35.5,41.6,47.8,41.6,0.11,1.79
2/13/2018,0,25.2,34.6,43.9,19.3,1.74,6.18
2/14/2018,0,22.3,29.9,37.6,21.5,0.31,4.31
2/15/2018,0.15,32.8,38.7,44.6,36,0.08,3.47
2/16/2018,0.76,35.9,50,64.2,50,0,6.57
2/17/2018,0.04,23.9,39.6,55.4,33.1,0.25,3.95
2/18/2018,0.47,26.5,31.7,36.9,26.4,0.06,3.7
2/19/2018,0,26.8,34.9,42.9,27.1,0.19,4.73
2/20/2018,0.2,37.3,39.7,42.2,39,0.44,1.16
2/21/2018,0,40.1,53.1,66.1,50.9,0,6.43
2/22/2018,0.2,42.4,60.6,78.7,49.7,0.25,16.39
2/23/2018,0.27,36.4,39,41.7,37.2,0.17,1.96
2/24/2018,0.12,35.9,39,42.2,38.9,0,0.41
2/25/2018,0.73,40.7,44.6,48.6,43.8,0,1.65
2/26/2018,0.19,40.9,43.8,46.7,42.9,0.04,2.29
