Date,ppt (inches),tmin (degrees F),tmean (degrees F),tmax (degrees F),tdmean (degrees F),vpdmin (hPa),vpdmax (hPa)
7/26/2017,0,80.3,91.1,101.9,64.6,7.51,52.44
7/27/2017,0,80.7,92.7,104.8,60.8,12.89,59.81
7/28/2017,0,83.3,95.9,108.5,57.7,17.22,71.13
7/29/2017,0,82.3,90.9,99.5,64.2,13.43,46.57
7/30/2017,0.29,77.7,89.8,101.9,67.2,5.23,51.59
7/31/2017,0,78,88.4,98.7,67.8,4.62,43.19
8/1/2017,0,83.7,94.3,104.9,65.8,12.78,56.62
8/2/2017,0,83.3,90.9,98.4,65.6,15.36,42.27
8/3/2017,0,82.1,90.1,98,68.2,11.42,40.69
8/4/2017,0,78.5,91,103.4,68.6,8.74,53.77
8/5/2017,0,79.8,91.6,103.5,65.6,9.53,55.19
8/6/2017,0,81,92.6,104.3,59.5,14.85,60.81
8/7/2017,0,78.9,91.6,104.3,52.7,17.8,63.96
8/8/2017,0,78.3,92.2,106.1,48.3,18.66,70.01
8/9/2017,0,77.4,92.5,107.5,46.1,19.81,73.82
8/10/2017,0,79.3,94.4,109.4,50.9,21.28,76.53
8/11/2017,0.24,78.8,91.7,104.7,63.6,8.19,58.21
8/12/2017,0.06,82,93.1,104.1,65.3,10.89,55.97
8/13/2017,0.1,76.5,90,103.6,67.1,3.78,53.54
8/14/2017,0,76,88.4,100.8,67.9,3.51,46.05
8/15/2017,0,78.8,91.2,103.5,59.7,14.15,58.62
8/16/2017,0,73.2,87.7,102.1,43.9,16.91,62.76
8/17/2017,0,73.1,87.3,101.5,46.2,16.61,59.72
8/18/2017,0,73.1,87.9,102.7,42.7,16.22,64.09
8/19/2017,0,72.6,88.8,104.9,42.6,17.07,69.39
8/20/2017,0,76.9,90.5,104,51.8,18.61,62.62
8/21/2017,0,80,90.3,100.6,54.3,18.41,54.49
8/22/2017,0,78.6,90.9,103.2,53.6,17.28,61.43
8/23/2017,0,79.4,92.8,106.2,53.9,19.49,67.36
8/24/2017,0,77.9,91.6,105.4,60.7,11.33,60.57
8/25/2017,0,78.3,90.3,102.2,58.3,13.1,56.58
8/26/2017,0,79.1,93.2,107.3,54.7,17.66,69.91
8/27/2017,0,81,95.6,110.2,55.1,20.49,76.89
8/28/2017,0,84.5,96.5,108.6,55.6,21.71,71.33
8/29/2017,0,85.8,98,110.3,51.8,25.16,79.56
8/30/2017,0,85.3,96.9,108.6,52.5,25.16,73.2
8/31/2017,0,85.5,96.7,108,51.5,27.39,69.99
9/1/2017,0,77.3,92.3,107.3,42.5,17.05,74.99
9/2/2017,0,76.9,92.7,108.4,51.7,11.51,76.2
9/3/2017,0,79.2,90,100.7,65.6,9.11,48.44
9/4/2017,0,77.7,88,98.3,66.7,8.42,40.04
9/5/2017,0,76.9,90,103.2,63.3,9.21,53.34
9/6/2017,0,77.9,91.7,105.5,56.7,15.96,62.92
9/7/2017,0,78.5,92.7,107,51.5,18.88,69.25
9/8/2017,0,78.8,91,103.2,58.7,15.59,56.44
9/9/2017,0.04,77.8,86.9,96,60.6,11.26,43.1
9/10/2017,0,74.4,83.9,93.4,66.8,5.37,33.24
9/11/2017,0,73.9,88.3,102.7,59.4,6.14,56.05
9/12/2017,0,80.8,93.2,105.5,54.8,18.47,64.58
9/13/2017,0,79.1,93.7,108.2,52.6,17.65,71.65
9/14/2017,0,79.9,93.2,106.5,52.7,19.56,66.78
9/15/2017,0,73.5,86.9,100.2,50.8,15.38,51.21
9/16/2017,0,68.2,82.3,96.4,47,11.29,49.53
9/17/2017,0,67.8,82,96.2,43.3,12.4,48.9
9/18/2017,0,66,81,96,39.6,13.06,50.9
9/19/2017,0,65.4,81.8,98.2,35.7,11.73,56.95
9/20/2017,0,65.7,82,98.4,38.8,11.26,55.69
9/21/2017,0,67.7,83,98.2,41.9,13.4,54.12
9/22/2017,0,67.4,81.8,96.2,40.6,13.19,50.52
9/23/2017,0,57.1,71.8,86.5,35.8,10.52,35.61
9/24/2017,0,54.8,69.8,84.8,27.3,9.81,35.72
9/25/2017,0,54.3,69.8,85.4,19.9,9.83,39.04
9/26/2017,0,54.8,71,87.3,20.6,10.34,41.17
9/27/2017,0,57,72.6,88.2,22.4,11.28,41.97
9/28/2017,0,58.8,74.5,90.3,26.7,11.46,44.07
9/29/2017,0,58.7,75.8,92.8,32.4,10.42,46.62
9/30/2017,0,62.5,79.4,96.3,34.6,12.63,52.27
10/1/2017,0,61.3,79.3,97.4,33.2,12.39,55.06
10/2/2017,0,62.7,79.6,96.5,35,12.96,53.73
10/3/2017,0,62,76.3,90.6,43.6,9.09,40.39
10/4/2017,0,60.4,76.9,93.5,36.8,8.62,47.49
10/5/2017,0,60.8,78.6,96.3,39.4,11.47,50.02
10/6/2017,0,62.2,79.5,96.8,35.5,12.62,52.43
10/7/2017,0,59.2,78.5,97.7,23.1,12.45,58.44
10/8/2017,0,55.2,75.1,94.9,20,10.77,52.22
10/9/2017,0,54.5,74.5,94.4,26.5,10.27,51.79
10/10/2017,0,60.3,73.4,86.5,20.6,11.85,39.67
10/11/2017,0,58.3,74.7,91.2,25.7,12.11,44.35
10/12/2017,0,57.9,76.5,95,34.7,8.53,49.27
10/13/2017,0,57.8,75.8,93.8,31.9,8.04,49.02
10/14/2017,0,59.1,76.8,94.5,35.3,10.41,48.79
10/15/2017,0,56.8,75.3,93.8,32.2,9.31,47.91
10/16/2017,0,60.8,77.8,94.8,19.9,14.18,52.92
10/17/2017,0,60.8,79,97.2,30.7,12.65,52.88
10/18/2017,0,63.3,79.7,96.1,40.8,13.05,47
10/19/2017,0,63,79.4,95.9,38.2,8.9,47.84
10/20/2017,0,63.4,79,94.7,38.8,9.04,45.42
10/21/2017,0,58.4,72.4,86.3,42.6,5.7,31.65
10/22/2017,0,55.7,70.2,84.7,36.9,4.07,32.47
10/23/2017,0,54.7,73.1,91.5,21.3,8.48,44
10/24/2017,0,58.4,77.2,95.9,26.2,10.1,53.47
10/25/2017,0,61,79.2,97.5,28.3,13,56.41
10/26/2017,0,59.2,76.5,93.9,32.5,8.64,47.93
10/27/2017,0,56.7,74.9,93,31.6,7.28,43.61
10/28/2017,0,55.7,73.2,90.7,28.4,7.68,38.65
10/29/2017,0,54.1,72.7,91.4,27.2,8.58,44.91
10/30/2017,0,54.5,72.9,91.3,31.1,7.07,41.11
10/31/2017,0,57,70.7,84.4,38.7,5.7,33.21
11/1/2017,0,57.5,68.2,79,47.2,4.18,22.75
11/2/2017,0,57.2,69.2,81.3,48.6,3.3,25.42
11/3/2017,0,56.3,67.7,79.2,52.1,2.23,21.21
11/4/2017,0,54.9,67,79,51,3.05,21.21
11/5/2017,0,58.1,69.8,81.5,50.2,4.55,25.68
11/6/2017,0,54.9,66.8,78.7,46.2,3.87,23.29
11/7/2017,0,53.9,67.6,81.2,42.6,5.14,27.27
11/8/2017,0,59.2,69.6,80,45.8,6.03,25.18
11/9/2017,0,56.5,69,81.4,47.4,3.94,25.65
11/10/2017,0,55.1,69.6,84,43.8,5.72,29.91
11/11/2017,0,53,68.7,84.4,40,5.46,32.17
11/12/2017,0,51.6,67.9,84.2,34.7,6.18,33.57
11/13/2017,0,50.6,67.6,84.7,31.2,5.62,34.75
11/14/2017,0,55.8,71,86.2,30.6,7.84,35.13
11/15/2017,0,53,68.8,84.6,27.2,7.36,33.54
11/16/2017,0,51.4,67.5,83.6,28.1,6.59,32.83
11/17/2017,0,52.7,69.2,85.6,29.3,7.19,33.32
11/18/2017,0,54.7,68.2,81.6,37.2,5.12,29.25
11/19/2017,0,46.9,62.9,78.9,27.6,4.73,25.92
11/20/2017,0,45.9,63.1,80.3,19.1,5.6,28.1
11/21/2017,0,44.5,60.7,77,23,5.33,26.61
11/22/2017,0,48.1,63.7,79.3,25.1,6.7,29.56
11/23/2017,0,51,69.6,88.2,27.6,6.09,36.79
11/24/2017,0,52.6,69.8,87,32.5,6.1,34.26
11/25/2017,0,50.2,67.9,85.6,33.4,5.14,33.68
11/26/2017,0,51,68.2,85.4,34,6.3,34.67
11/27/2017,0,50.3,68.4,86.6,32.4,6.31,35.52
11/28/2017,0,47.7,63.9,80,31.5,5.99,28.17
11/29/2017,0,48.7,60.5,72.3,30.5,5.47,20.11
11/30/2017,0,52.6,63.5,74.4,31.4,6.3,22.14
12/1/2017,0,56.7,64.9,73,33.3,7.24,20.11
12/2/2017,0,54.1,64.8,75.5,34.4,6.56,23.54
12/3/2017,0,53.6,68.1,82.6,36.7,5.38,29.86
12/4/2017,0,51.3,65.6,79.9,39.2,4.14,25.58
12/5/2017,0,44.1,57.5,70.9,23.6,3.88,21.34
12/6/2017,0,42.9,53.2,63.5,18,4.4,16.19
12/7/2017,0,45.1,59.4,73.7,17.1,4.91,20.66
12/8/2017,0,41,53.8,66.6,1.7,5.44,18.89
12/9/2017,0,36.1,51.1,66.2,12.2,3.86,17.22
12/10/2017,0,35.4,54.8,74.1,15.8,3.37,24.66
12/11/2017,0,51,64,76.9,12.1,7.48,26.85
12/12/2017,0,44.4,60.9,77.5,11.9,5.64,26.42
12/13/2017,0,40.7,56.9,73,10.8,4.81,22.72
12/14/2017,0,40.1,57.5,74.9,12.4,5.15,26.29
12/15/2017,0,37.7,55.1,72.5,16.9,4.83,23.5
12/16/2017,0,40.5,56.3,72.1,16.7,4.87,22.82
12/17/2017,0,42.2,55,67.9,20.7,3.47,19.92
12/18/2017,0,45.1,53.5,61.9,43.3,0.89,9.02
12/19/2017,0,38.5,51.9,65.4,34.9,1.46,14.45
12/20/2017,0,36.9,51.7,66.5,34.4,1.46,15.66
12/21/2017,0,38.3,53.2,68.1,34.1,1.38,16.91
12/22/2017,0,33.7,44.9,56.1,14.2,2.55,12.06
12/23/2017,0,31.8,44.7,57.6,16.8,2.19,11.66
12/24/2017,0,32.5,46.6,60.7,19.9,2.23,13.32
12/25/2017,0,34.5,50.9,67.3,21.3,2.38,17.25
12/26/2017,0,36.4,51.8,67.2,22.3,2.75,18.28
12/27/2017,0,35.6,51.2,66.8,21.9,2.8,17.1
12/28/2017,0,39.2,54.8,70.4,21.4,3.46,19.16
12/29/2017,0,37.1,55.8,74.6,20.1,3.15,23.75
12/30/2017,0,38.4,57.2,76,19.1,3.59,25.15
12/31/2017,0,38.3,56.3,74.3,19.1,3.6,22.86
1/1/2018,0,39.6,54,68.4,20.3,3.88,17.83
1/2/2018,0,38.5,55.3,72.1,18.9,3.76,20.39
1/3/2018,0,43.7,59.1,74.5,18.5,5.32,23.83
1/4/2018,0,46.1,59.8,73.5,16.8,5.93,25.14
1/5/2018,0,45.5,61.1,76.7,21,5.39,24.68
1/6/2018,0,42.9,59.6,76.3,26.6,4.14,23.79
1/7/2018,0,46.8,60.4,74,30.2,5.61,23.25
1/8/2018,0,49.4,62,74.5,33.8,4.56,20.44
1/9/2018,0,52.1,63.7,75.2,34.7,5.4,20.62
1/10/2018,0.34,52.2,64,75.8,44.6,0.83,21.05
1/11/2018,0,46.1,54.9,63.7,47.5,0.19,9.62
1/12/2018,0,43.5,54.8,66.2,45.6,0.22,11.97
1/13/2018,0,42.9,56.5,70.1,43.3,0.23,16.11
1/14/2018,0,43,59.8,76.5,34.4,0.9,26.59
1/15/2018,0,43.1,58.8,74.4,32.3,2.44,23.98
1/16/2018,0,45.2,58.6,72,34,2.98,20.76
1/17/2018,0,46.6,59.1,71.6,31.5,3.52,21.01
1/18/2018,0,43.4,56.7,70.1,26,3.81,20.67
1/19/2018,0,41.3,57.4,73.5,28.4,2.94,23.33
1/20/2018,0,43.7,59.7,75.7,28.6,3.91,25.51
1/21/2018,0,39.5,50.8,62.1,32.1,2.53,13.82
1/22/2018,0,34.4,46.8,59.1,19,1.85,14.38
1/23/2018,0,33.4,46.8,60.2,18.9,2.58,14.61
1/24/2018,0,33.5,50.5,67.4,15,2.88,20.36
1/25/2018,0,37.6,56.1,74.6,12.3,4.38,27.19
1/26/2018,0,40.9,57.9,74.8,16,5.01,26.69
1/27/2018,0,39.3,52.9,66.5,25.7,3.52,17.54
1/28/2018,0,37.4,54.7,72,14.5,4.06,24.58
1/29/2018,0,42.5,61.1,79.6,13.3,6.41,32.38
1/30/2018,0,48.5,65.5,82.6,15.9,7.58,35.52
1/31/2018,0,46.1,62.8,79.5,20.8,6.59,30.92
2/1/2018,0,43.7,61.2,78.8,20.9,5.26,29.9
2/2/2018,0,43.9,61.4,78.8,21.1,5.83,29.9
2/3/2018,0,44.9,61.3,77.7,21.1,5.96,28.77
2/4/2018,0,44.3,61.4,78.4,24.2,5.68,28.76
2/5/2018,0,46.4,62.5,78.6,26.4,5.77,28.53
2/6/2018,0,46.4,62.7,79.1,27.9,5.63,28.81
2/7/2018,0,46.1,63.1,80,25,5.12,29.67
2/8/2018,0,45.7,61.3,76.8,16.1,6.94,28.65
2/9/2018,0,44.3,62.6,81,15.8,6.67,33.32
2/10/2018,0,45.3,63,80.7,18.1,6.99,32.62
2/11/2018,0,50.1,64.8,79.6,23,8.09,30.8
2/12/2018,0,50.5,62.2,73.8,22.3,4.96,24.52
2/13/2018,0,51.5,59.2,66.8,43.1,3.46,12.85
2/14/2018,0,48.9,59,69.2,42.9,2.2,15.47
2/15/2018,0.25,48.2,55,61.9,47.4,0.2,8.77
2/16/2018,0,49.1,56.7,64.2,52,0.08,8.04
2/17/2018,0,44.7,54.4,64,45.3,0.4,11.5
2/18/2018,0,42.5,55.8,69.1,44.4,0.33,15.19
2/19/2018,0,46,59.6,73.2,43.4,0.68,20.95
2/20/2018,0,38.8,51.9,64.9,28.2,2.11,14.69
2/21/2018,0,33.4,45.5,57.5,12.3,3.05,14.07
2/22/2018,0,31.9,45.8,59.7,9.9,3.09,15.57
2/23/2018,0,34.6,47.8,61,19.3,3.35,14.82
2/24/2018,0,36.1,48.3,60.5,24.5,2.77,13.22
2/25/2018,0,32.9,45.7,58.4,16.6,2.66,14.11
2/26/2018,0,32.8,47.8,62.9,11.7,3.18,17.49
2/27/2018,0,32.6,50.3,68,12.9,3.53,21.03
2/28/2018,0.22,38.8,52.1,65.5,33.1,0.48,16.16
3/1/2018,0,39.7,49.9,60,36,0.31,12.24
3/2/2018,0,39,53.1,67.1,33.4,1.08,17.28
3/3/2018,0,42.2,57.7,73.2,30,2.38,23.6
3/4/2018,0,43.6,59,74.4,29,3.63,24.9
3/5/2018,0,43.4,54.5,65.6,26.2,3.81,17.01
