Date,ppt (inches),tmin (degrees F),tmean (degrees F),tmax (degrees F),tdmean (degrees F),vpdmin (hPa),vpdmax (hPa)
1/30/2017,0,46.7,53.6,60.5,41.5,1.67,8.59
1/31/2017,0,46.9,54.2,61.4,42.2,2.11,8.46
2/1/2017,0,43.4,50.9,58.3,44.2,1.01,5.64
2/2/2017,0.14,47.7,52,56.2,45.6,0.68,5.52
2/3/2017,0.45,50.7,54.7,58.6,53.4,0.45,2.31
2/4/2017,0.57,53.8,55.5,57.3,53,0.39,2.39
2/5/2017,0.33,50.3,53.3,56.2,51,0.55,2.1
2/6/2017,0.28,50,53.6,57.2,50.5,0.52,3.73
2/7/2017,0.92,53.6,55.8,58,53.8,0.11,1.12
2/8/2017,0.75,54.9,57.1,59.3,56.9,0,0.72
2/9/2017,0.39,57.2,59.1,61,58.4,0.02,2.07
2/10/2017,0.81,54.8,56.8,58.8,55.8,0.05,1.46
2/11/2017,0.01,47,52.7,58.4,49.2,0.22,4.89
2/12/2017,0,44.9,52.2,59.5,43.3,0.82,8.24
2/13/2017,0,45.6,54.2,62.8,43.4,0.69,12.62
2/14/2017,0,45.9,53.2,60.6,46.5,0.56,7.37
2/15/2017,0,48.1,56.5,65,46.9,1.21,10.29
2/16/2017,0.51,51,57.7,64.4,49.4,0.99,10.18
2/17/2017,0.62,52.1,56.6,61.2,51.5,0.43,6.39
2/18/2017,0.99,50.9,53.6,56.3,51.6,0.12,2.32
2/19/2017,0.18,48.1,51,54,44.8,0.65,3.9
2/20/2017,0.78,48.7,51.8,54.8,48.4,0.54,2.94
2/21/2017,1.42,52.9,55.2,57.5,53.5,0.04,2.6
2/22/2017,0.13,45.8,51.2,56.7,47.6,0.56,3.73
2/23/2017,0,42.4,47.8,53.2,37.2,1.1,6.22
2/24/2017,0,40.1,45.9,51.8,33.9,1.49,7.3
2/25/2017,0.13,39.5,46,52.5,36.5,0.75,7.3
2/26/2017,0,41.6,47.9,54.1,38.6,0.86,6.65
2/27/2017,0,40.7,47.6,54.5,40.2,0.61,6.45
2/28/2017,0,41.1,47.4,53.6,37.2,0.74,6.6
3/1/2017,0,40.5,47.7,54.9,37.4,1.06,7.55
3/2/2017,0,41.8,50.4,59.1,39.7,0.82,9.15
3/3/2017,0,43.5,53.2,63,42.4,1.07,10.58
3/4/2017,0,44.7,52.5,60.2,44.7,0.77,7.11
3/5/2017,1.17,46.3,51.1,55.9,47,0.51,4.11
3/6/2017,0.43,41,45.1,49.2,37,0.73,5.23
3/7/2017,0.11,41.6,47.1,52.5,42,0.5,4.12
3/8/2017,0,42.7,49.6,56.6,44.2,0.52,5.76
3/9/2017,0,46.7,54.4,62.2,48.8,0.7,6.7
3/10/2017,0,50.5,57.7,64.8,51.8,0.61,7.33
3/11/2017,0,50.8,58.9,67.1,52.5,0.5,7.79
3/12/2017,0,50.3,57.4,64.5,50.4,0.47,8.51
3/13/2017,0,49.4,58.6,67.8,48,1.1,11.85
3/14/2017,0,50.7,61.5,72.3,47.8,2.71,15.32
3/15/2017,0,51.1,61.7,72.3,51.9,0.85,12.98
3/16/2017,0,51,54.9,58.8,51.5,0.38,3.86
3/17/2017,0,48.9,55.8,62.7,50,0.39,5.64
3/18/2017,0,49.5,59.3,69.1,46,2.19,12.1
3/19/2017,0,51.8,57.5,63.2,48.2,0.64,10.07
3/20/2017,0,51.8,56,60.3,51.2,0.56,4.47
3/21/2017,1.06,53,55.9,58.8,52.2,0.35,4.8
3/22/2017,0.63,52.2,56.6,60.9,52.1,0.5,5.41
3/23/2017,0.09,48.1,52.1,56.2,44.5,0.7,5.63
3/24/2017,0.09,47,51.7,56.4,43.4,1.55,6.06
3/25/2017,0.73,50.3,52.3,54.3,49.9,0.32,3.02
3/26/2017,0,48.6,53.6,58.7,47.5,0.6,5.47
3/27/2017,0.02,49.2,53.8,58.4,48.1,0.82,5.71
3/28/2017,0,47.7,53.4,59.1,44.7,1.28,6.93
3/29/2017,0,48.6,57.5,66.5,45.1,1.5,12.3
3/30/2017,0,51.1,57.9,64.6,49.9,0.61,9.46
3/31/2017,0,50.3,55.3,60.3,42.1,1.62,8.81
4/1/2017,0,49.8,58.3,66.7,37.3,3.61,15.92
4/2/2017,0,50.1,61.9,73.8,44.9,0.72,20.09
4/3/2017,0,49.2,59.9,70.7,48.7,0.58,12.62
4/4/2017,0,46.7,56,65.2,40.4,1.5,13.52
4/5/2017,0,48.9,57.2,65.6,44.7,1.29,11.66
4/6/2017,0,51.1,59.9,68.8,34.2,3.94,18.71
4/7/2017,1.04,47.6,54.8,62.1,41.4,0.37,13.25
4/8/2017,0.37,46.1,53,59.8,49.1,0.49,5.75
4/9/2017,0.11,42.6,48,53.3,41.2,0.83,5.31
4/10/2017,0,41.7,49.4,57.1,40.5,0.78,7.55
4/11/2017,0,44.9,53.5,62.2,46.8,1.07,6.97
4/12/2017,0.07,51.9,57,62,49.3,0.6,8.75
4/13/2017,0.3,50.6,56,61.4,49.6,0.38,7.9
4/14/2017,0.09,45,50.5,56,42.9,1.1,5.67
4/15/2017,0,43.3,50.9,58.5,39.6,1.49,8.93
4/16/2017,0,45,54.8,64.6,42.2,1.47,12.52
4/17/2017,0.16,49.5,53.3,57.1,48.7,0.46,7.48
4/18/2017,0.15,52,56.1,60.1,52.4,0.17,4.52
4/19/2017,0.05,49.4,56.2,63,50.9,0.35,6.58
4/20/2017,0.22,49,56.4,63.8,50,0.59,8.91
4/21/2017,0.02,49.9,56.3,62.8,47.6,0.51,8.39
4/22/2017,0,49.9,60.5,71.2,44.5,1.81,16.84
4/23/2017,0,49,55.3,61.7,47,1.62,8.78
4/24/2017,0,51.2,55.9,60.6,46.1,2.35,7.01
4/25/2017,0.03,50.2,54.3,58.4,48.2,1.63,4.64
4/26/2017,0.01,51.2,55.8,60.5,49.2,1.03,6.55
4/27/2017,0.03,51.3,55.7,60,53.3,0.53,2.53
4/28/2017,0,48.7,55.4,62.1,44.8,1.07,8.71
4/29/2017,0,49.3,57.5,65.7,39.9,2.69,13.89
4/30/2017,0,49.8,61,72.2,41.4,1.66,19.85
5/1/2017,0,48.6,60.1,71.7,48.4,1.45,15.1
5/2/2017,0,55.1,67.5,79.9,47.9,3.78,24.07
5/3/2017,0,59.1,69.6,80.1,52.3,3.47,21.43
5/4/2017,0,53.8,68.3,82.7,54.4,1.09,21.69
5/5/2017,0,50.4,58.2,66,52.3,0.53,6.16
5/6/2017,0,48.2,54.1,59.9,46.2,0.82,6.22
5/7/2017,0,46.8,52.8,58.8,42.9,1.81,7.84
5/8/2017,0,47.2,57,66.7,44.8,0.94,12.82
5/9/2017,0,47.5,57.6,67.8,47.4,0.93,10.39
5/10/2017,0,49.1,60.8,72.4,49.2,0.98,12.4
5/11/2017,0,49.2,55.1,61,47.9,1.09,5.76
5/12/2017,0,48.6,55.6,62.6,48.5,1.18,6.86
5/13/2017,0,46.8,53.4,60.1,41.3,1.84,9.51
5/14/2017,0,44.6,52.1,59.6,41.7,0.97,8.97
5/15/2017,0,44.9,52.2,59.6,44.4,0.8,7.77
5/16/2017,0,47.2,53.7,60.1,45.7,1.15,7.05
5/17/2017,0,48,52.9,57.8,48.9,0.51,3.99
5/18/2017,0,45.8,54,62.3,44.1,0.79,9.76
5/19/2017,0,46.8,59.2,71.5,46.2,1.17,14.04
5/20/2017,0,51.7,64.1,76.5,47.9,1.74,17.37
5/21/2017,0,52,66.3,80.5,48.7,1.83,21.49
5/22/2017,0,50.1,63,75.9,49.9,0.81,16.58
5/23/2017,0,49.6,59.8,70.1,52.1,0.54,9.88
5/24/2017,0,49.9,58.4,67,51.5,0.43,8.14
5/25/2017,0,50.3,56.8,63.3,49.7,0.62,5.99
5/26/2017,0,52.1,56.5,60.8,48.6,1.5,6.29
5/27/2017,0,49.6,55.5,61.4,47.8,1.24,6.54
5/28/2017,0,50.9,57.1,63.4,49.3,0.93,7.16
5/29/2017,0,50,54.6,59.3,50.6,0.47,4.94
5/30/2017,0,50.1,53.5,56.9,50,0.51,3.64
5/31/2017,0,50.4,53.9,57.4,49.1,0.68,4.01
6/1/2017,0,52.2,58.9,65.6,52.3,0.61,9.85
6/2/2017,0,50.2,57.5,64.9,53.1,0.42,6.68
6/3/2017,0,50.2,59.3,68.5,51.2,0.53,11.2
6/4/2017,0,50.4,57.4,64.4,49.9,0.67,8.28
6/5/2017,0,47,55,63,46.5,0.7,8.93
6/6/2017,0,47.6,59.1,70.6,49.1,0.6,13.07
6/7/2017,0,49.3,55.1,60.8,49.4,0.55,6.22
6/8/2017,0,50.1,56.7,63.3,48.5,0.76,7.65
6/9/2017,0.08,55.5,59.3,63.1,54.8,0.45,5.07
6/10/2017,0,50.9,56.8,62.6,49.6,0.26,8.51
6/11/2017,0,49.6,56.7,63.7,46.8,1.23,9.84
6/12/2017,0,49.1,55,60.9,45.2,1.22,8.11
6/13/2017,0,47.7,55.5,63.4,48.2,0.52,8.59
6/14/2017,0,47.6,57.4,67.2,48.5,0.67,10.63
6/15/2017,0,49.7,60.2,70.7,48.8,1.07,14.32
6/16/2017,0,52,62,71.9,51.7,1.7,13.56
6/17/2017,0,56,65,74.1,55,1.24,13.62
6/18/2017,0,56.8,67.4,78,55.5,2.34,17.18
6/19/2017,0,60.7,75.5,90.3,56,3.17,37.28
6/20/2017,0,55.7,66.6,77.5,55.5,1.36,14.08
6/21/2017,0,52.1,62.3,72.6,54.3,0.67,12.15
6/22/2017,0,52,63.9,75.8,55.7,0.73,13.77
6/23/2017,0,57.1,68.6,80,55.7,1.53,14.85
6/24/2017,0,54.8,62.8,70.9,55.7,0.46,9.85
6/25/2017,0,54.5,60.2,66,54.5,0.57,6.97
6/26/2017,0,54.1,59.1,64,53.7,0.75,6.93
6/27/2017,0,54.5,61.3,68.1,54.3,0.53,8.73
6/28/2017,0,51.8,57.2,62.6,53.3,0.49,5.57
6/29/2017,0,51,56.5,61.9,52.1,0.47,6.15
6/30/2017,0,50.6,56.6,62.6,51.4,0.46,6.84
7/1/2017,0,50.4,56.3,62.3,51.2,0.41,6.07
7/2/2017,0,50.4,56.6,62.7,51,0.4,6.34
7/3/2017,0,50.7,58,65.3,52.6,0.32,6.86
7/4/2017,0,52.5,60.8,69,53.1,0.66,8.26
7/5/2017,0,52.3,60.5,68.7,53,0.64,8.8
7/6/2017,0,51.9,58.3,64.8,52.5,0.54,6.76
7/7/2017,0,52.3,61.5,70.8,51.3,0.58,12.35
7/8/2017,0,57.1,67,76.9,49.6,2.88,21.3
7/9/2017,0,52.2,64.1,76.1,50,0.76,15.58
7/10/2017,0,51,60.9,70.8,52.2,0.59,7.75
7/11/2017,0,51.3,58.8,66.2,52.7,0.5,6.34
7/12/2017,0,50.9,59.6,68.3,51,0.74,8.82
7/13/2017,0,51.4,58.8,66.1,52.4,0.53,7.76
7/14/2017,0,51.5,59.8,68.1,52.8,0.44,8.24
7/15/2017,0,51.9,60.8,69.8,52.9,0.63,8.85
7/16/2017,0,53.2,66.9,80.5,53.5,0.92,18.67
7/17/2017,0,57.2,69.8,82.5,50.3,3.11,24.52
7/18/2017,0,52,60.4,68.9,50.7,0.98,9.14
7/19/2017,0,51.8,57.6,63.4,51.4,0.73,6.71
7/20/2017,0,51.5,59.2,66.9,51.5,0.58,10.12
7/21/2017,0,52.5,58.9,65.3,51.8,1,8.04
7/22/2017,0,51.9,59.4,66.9,51.7,0.79,9.71
7/23/2017,0,51.7,64.9,78.1,53.6,0.73,16.31
7/24/2017,0,53.3,62.1,70.8,53.5,0.76,10.91
7/25/2017,0,53.2,61.3,69.3,53.7,0.64,6.79
7/26/2017,0,54.3,62,69.7,54.8,0.64,9.2
7/27/2017,0,53.7,61.5,69.4,54.5,0.55,8.6
7/28/2017,0,53.4,63.9,74.4,53.8,0.61,11.47
7/29/2017,0,51.9,58.2,64.5,53.1,0.35,5.55
7/30/2017,0,51.4,58.1,64.9,53.2,0.36,5.95
7/31/2017,0,53.3,61.5,69.7,54.3,0.52,7.78
8/1/2017,0,53.1,60,67,53.3,0.59,7.63
8/2/2017,0,54.2,62.4,70.7,54.7,1.36,10.93
8/3/2017,0,58.7,67.2,75.8,54.8,2.42,15.92
8/4/2017,0,65.1,69.5,73.9,56.5,4.94,14.71
8/5/2017,0,58.7,64.7,70.6,57.9,0.83,9.46
8/6/2017,0,58,63.6,69.3,58.3,0.46,5.41
8/7/2017,0,57,62.5,68.1,56.1,0.85,6.97
8/8/2017,0,55.7,61.9,68.2,56.1,0.47,7.14
8/9/2017,0,55.5,61.2,66.9,56.5,0.17,4.7
8/10/2017,0,55.4,60.1,64.7,56.3,0.09,4.02
8/11/2017,0,55.1,61.2,67.2,56.4,0.14,5.7
8/12/2017,0,54.6,61.1,67.7,56.3,0.2,5.52
8/13/2017,0,54.2,60.2,66.3,54.5,0.47,5.1
8/14/2017,0,53.7,60.7,67.7,55.8,0.46,6.37
8/15/2017,0,55.1,58.6,62.1,54,0.6,3.94
8/16/2017,0,54.5,60.3,66.2,53.2,1.2,6.98
8/17/2017,0,56.5,63.2,69.8,55.6,1.3,8.12
8/18/2017,0,56,62.6,69.2,55.9,0.86,7.32
8/19/2017,0,56.2,62.4,68.6,56.7,0.62,6.58
8/20/2017,0,55.8,62,68.2,56.6,0.49,5.69
8/21/2017,0,57,63.3,69.5,57.1,0.82,6.7
8/22/2017,0,56.7,63.2,69.8,57,0.83,6.9
8/23/2017,0,55.2,62.5,69.8,56.3,0.29,7.39
8/24/2017,0,55.5,61.1,66.8,56.3,0.37,4.57
8/25/2017,0,52.9,59.5,66.1,54.5,0.4,5.44
8/26/2017,0,52.6,59.7,66.8,53.9,0.37,5.33
8/27/2017,0,56.6,66.5,76.3,54.3,1.15,19.74
8/28/2017,0,57.7,66.5,75.3,55.3,1.14,15.99
8/29/2017,0,56.4,63.9,71.5,56.8,0.65,10.04
8/30/2017,0,53.2,59.7,66.1,54.9,0.39,5.17
8/31/2017,0,51.6,59.8,67.9,53.6,0.19,6.5
9/1/2017,0,53,70,87,51.6,1.1,33.1
9/2/2017,0,68.4,83.6,98.8,49.1,10.66,55.28
9/3/2017,0,74.8,87.3,99.7,50.8,14.44,56.9
9/4/2017,0,65.6,75.4,85.1,55,5.31,28.67
9/5/2017,0,65.5,71.8,78,61.5,3.08,15.59
9/6/2017,0,61.6,69.7,77.8,62.7,1.21,12.11
9/7/2017,0,61.3,67.5,73.8,60.5,0.95,10.65
9/8/2017,0,56.8,63.1,69.4,59.1,0.17,7.64
9/9/2017,0,57.6,63.2,68.8,58.9,0.36,6.36
9/10/2017,0,58.8,65.9,73,59.4,0.73,9.59
9/11/2017,0,59.6,74,88.4,57,1.59,32.88
9/12/2017,0.3,63.9,74.8,85.7,57.9,2.05,30.1
9/13/2017,0,60.5,70,79.5,60.4,0.74,16.19
9/14/2017,0,59.3,64,68.7,58.4,1.34,7.21
9/15/2017,0,54.8,61,67.2,52.6,1.29,9.81
9/16/2017,0,52.4,60.5,68.6,51.5,0.87,11.82
9/17/2017,0,53.3,61.8,70.3,53.3,0.83,11.39
9/18/2017,0,54,61.7,69.4,54.8,0.76,12.17
9/19/2017,0,55,61.7,68.5,55.3,0.78,8.3
9/20/2017,0,53.8,61.9,70,48.9,2.16,13.66
9/21/2017,0,54.3,60.8,67.3,54.5,1.18,6.52
9/22/2017,0,50.4,57.3,64.1,46.2,1.37,10.61
9/23/2017,0,49.3,57.6,65.9,46,1.34,11.85
9/24/2017,0,49.9,61.9,73.9,41.3,2.19,22.39
9/25/2017,0,51.5,64,76.5,42.4,3.02,24.49
9/26/2017,0,52.5,65.6,78.7,46,2.9,25.57
9/27/2017,0,57.4,71,84.6,46.3,4.83,32.96
9/28/2017,0,57.9,70.7,83.5,46.3,4.83,30.91
9/29/2017,0,48.3,63,77.6,49.2,0.5,23.61
9/30/2017,0,53.7,59.7,65.7,54.6,0.59,7.25
10/1/2017,0,54.9,63,71.1,52.7,1.51,11.7
10/2/2017,0,54.9,62.8,70.8,44.9,3.12,16.24
10/3/2017,0,50.4,60.6,70.8,40.9,1.96,18.98
10/4/2017,0,49.8,59.4,69,43,1.68,17.14
10/5/2017,0,51.1,61.6,72.2,44.9,2.28,17.75
10/6/2017,0,52.3,63.5,74.8,42.6,3.65,21.6
10/7/2017,0,55.4,67.9,80.4,42.3,4.72,28.23
10/8/2017,0,51.5,63.9,76.4,48,1.29,21.46
10/9/2017,0,51.6,63.9,76.2,39.4,1.28,24.29
10/10/2017,0,57.6,67,76.5,36.8,5.41,26.53
10/11/2017,0,50.4,61.7,72.9,46.7,0.89,18.03
10/12/2017,0,49.6,57,64.4,43.9,1.21,12
10/13/2017,0,50.6,58.7,66.9,37.9,3.38,16.51
10/14/2017,0,50.5,60.4,70.3,42.2,3.16,17.57
10/15/2017,0,55.2,65,74.9,35.5,5.34,24.35
10/16/2017,0,56.4,67.6,78.7,38.7,6.74,26.46
10/17/2017,0,57.4,69,80.7,39.5,6.34,29.23
10/18/2017,0,49.4,62.2,75,43.5,1.39,20.65
10/19/2017,0,48.4,55.7,63.1,48.8,0.34,8.04
10/20/2017,0.09,52.3,57.2,62.1,53.9,0.48,4.67
10/21/2017,0,49.6,55.1,60.5,47.7,0.69,7.04
10/22/2017,0,48.8,57.2,65.6,47.3,0.89,11.78
10/23/2017,0,52.1,61.2,70.4,52,0.71,12.29
10/24/2017,0,59.4,70.4,81.5,51.8,3.26,24.14
10/25/2017,0,63.4,75,86.5,48.8,6.4,34.22
10/26/2017,0,61.6,72.5,83.3,51.2,4.5,27.35
10/27/2017,0,59.7,71.3,82.9,50.6,4.48,27.48
10/28/2017,0,53.8,65.8,77.8,50,1.96,22.13
10/29/2017,0,51.4,59.4,67.3,51.8,0.34,8.97
10/30/2017,0,51.1,56.3,61.4,52.4,0.25,4.7
10/31/2017,0,51.5,55.3,59.1,48.6,1.04,5.77
11/1/2017,0,50.3,57.2,64.1,49.2,1,8.01
11/2/2017,0,49.9,57.3,64.8,49.7,0.6,9.15
11/3/2017,0,50.9,57.5,64.1,49.5,0.77,8.86
11/4/2017,0.02,55.6,59.4,63.2,53,1.29,6.49
11/5/2017,0.05,49.3,54,58.8,45.1,0.63,8.42
11/6/2017,0,48.3,53.2,58.2,44.5,1.42,7.24
11/7/2017,0,48.9,54.9,60.9,44.9,1.28,8.97
11/8/2017,0,48.9,56.2,63.6,44.2,1.88,10.13
11/9/2017,0.4,52.1,56.8,61.5,53,0.71,6.69
11/10/2017,0.08,56.3,60.3,64.4,55.3,0.72,6.09
11/11/2017,0.25,54,57.9,61.8,55.2,0.4,3.12
11/12/2017,0,51,56.6,62.1,51.4,0.31,6.01
11/13/2017,0,51,56.7,62.3,51.3,0.57,6.3
11/14/2017,0.07,53.6,59,64.4,55.5,0.33,5.1
11/15/2017,0,51.2,57,62.7,46.5,0.37,10.52
11/16/2017,0.52,52.1,57,61.8,51.3,0.56,7.35
11/17/2017,1.72,52,54.1,56.2,53.9,0.27,1.4
11/18/2017,0.02,47.4,53.3,59.3,43.4,1.01,7.99
11/19/2017,0,46.1,52.9,59.8,41.1,1.61,9.57
11/20/2017,0,47.3,53.8,60.2,46.8,1.32,7.34
11/21/2017,0,54.5,58.9,63.2,52,1.32,6.66
11/22/2017,0,54.2,60.4,66.5,54.2,0.81,7
11/23/2017,0,55.4,61.5,67.7,56.3,0.67,7.29
11/24/2017,0,56.3,61.3,66.3,57.4,0.28,5.88
11/25/2017,0,55.4,61.7,68.1,56,0.14,8.02
11/26/2017,0,56.7,62.1,67.6,54,1.27,9
11/27/2017,0.44,51.7,56.8,61.8,55.3,0.69,3.49
11/28/2017,0.08,47.8,52.7,57.7,45.4,0.98,6.25
11/29/2017,0,47.5,53.4,59.3,48.1,0.76,5.39
11/30/2017,0,48.3,54.8,61.3,45.6,0.7,9.06
12/1/2017,0,48.4,56.1,63.8,45.6,1.01,11.44
12/2/2017,0,47.9,54.2,60.5,48.7,0.48,5.41
12/3/2017,0.04,48.5,54.1,59.8,48.1,0.41,6.01
12/4/2017,0,49.2,53.1,57.1,39.7,2.22,7.05
12/5/2017,0,50,55.6,61.2,29.5,5.33,11.95
12/6/2017,0,47.2,55.8,64.3,33.4,2.71,15.16
12/7/2017,0,48.6,55.2,61.7,35.8,3.76,12.53
12/8/2017,0,48.5,56.7,65,37.5,3.34,14
12/9/2017,0,48.9,56,63,39.8,3.81,12.04
12/10/2017,0,50.1,56.9,63.7,40.6,4.33,11.62
12/11/2017,0,51.7,58.5,65.4,39.4,4.85,13.24
12/12/2017,0,49.8,57.9,65.9,39.9,4.17,14.05
12/13/2017,0,46.6,55.5,64.4,39.8,3.08,12.42
12/14/2017,0,45.5,54,62.6,41.7,1.88,10.71
12/15/2017,0,46.6,56.7,66.9,41.8,2.07,14.28
12/16/2017,0,48.5,54,59.6,47.1,0.82,7.01
12/17/2017,0,50.9,56.6,62.3,29.8,3.53,14.54
12/18/2017,0,48,55,62.1,31.5,4.25,13.72
12/19/2017,0,46.3,53.3,60.4,38.9,2.9,10.02
12/20/2017,0,45.3,52.1,59,46,0.5,7.24
12/21/2017,0.13,43.6,48.8,54,38.7,1.68,6.45
12/22/2017,0,42.2,49,55.7,31.4,2.49,10.19
12/23/2017,0,40.9,47.1,53.3,36,2.01,6.57
12/24/2017,0,44.1,49.2,54.3,38.3,2.35,6.86
12/25/2017,0,47.3,50.7,54,40.5,2.72,6.25
12/26/2017,0,46.8,52.7,58.6,40.4,2.25,9.09
12/27/2017,0,45.3,52.8,60.3,45.5,0.39,7.7
12/28/2017,0,45.1,52.4,59.7,46.6,0.33,6.57
12/29/2017,0,46,53.8,61.6,45.4,1.05,8.12
12/30/2017,0,46.2,53.2,60.3,44.8,1.1,6.89
12/31/2017,0,46.3,53.1,59.9,44.5,1.32,7.04
1/1/2018,0,47.5,52.6,57.8,47,0.61,4.91
1/2/2018,0,46.3,54.1,61.9,45.3,0.29,8.28
1/3/2018,0,51.2,55.5,59.8,44.2,3.14,7.72
1/4/2018,0.11,51.1,54,57,49.3,0.39,5.42
1/5/2018,0.13,53.9,58.5,63,56,0.34,3.75
1/6/2018,0.36,51,55.8,60.5,55.4,0.03,1.44
1/7/2018,0,44.7,51.7,58.7,48.3,0.12,4.72
1/8/2018,0.05,47.6,49.9,52.1,48.3,0.17,1.65
1/9/2018,4.13,50.6,54,57.3,53.9,0,0.29
1/10/2018,0.4,49,53.3,57.5,51.5,0.19,2.1
1/11/2018,0.01,50.4,53.1,55.7,51.2,0.33,2.25
1/12/2018,0.01,49.5,54.7,60,52.1,0.09,3.71
1/13/2018,0,46.9,53,59,49.7,0.13,4.09
1/14/2018,0,45.4,53.8,62.2,48,0.09,7.44
1/15/2018,0,46.7,51.7,56.7,48.4,0.21,4.04
1/16/2018,0,48.3,54.6,60.8,51.5,0.15,5.44
1/17/2018,0,52.5,56,59.5,54.2,0.17,2.04
1/18/2018,0,48.2,53.7,59.2,53,0.02,2.53
1/19/2018,0.01,49.8,54.3,58.8,51.6,0.23,2.38
1/20/2018,0,46.3,50.8,55.3,42.6,1.05,5.7
1/21/2018,0,42.2,48.8,55.5,39.9,1.11,6.75
1/22/2018,0.02,46,51,56,44.9,0.88,4.97
1/23/2018,0,47.1,52.2,57.3,47.9,0.37,4.97
1/24/2018,0,43.9,51,58.1,45.6,0.2,5.14
1/25/2018,0.02,44.9,50.8,56.7,47,0.26,3.9
1/26/2018,0,43.3,48.8,54.4,43.9,0.25,4.41
1/27/2018,0,42.1,48.5,55,42.1,0.24,5.8
1/28/2018,0,41.2,51.2,61.1,44.9,0.37,7.62
1/29/2018,0,46.5,56.4,66.3,43.5,1.6,12.27
1/30/2018,0,48.3,54.6,61,46.1,1.54,7.05
1/31/2018,0,47.4,57.8,68.1,47.1,0.89,12.47
2/1/2018,0,47.1,56.5,66,46.4,0.56,11.13
2/2/2018,0,49.7,60,70.4,44,2.12,16.29
2/3/2018,0,50.6,60.2,69.8,46.9,1.38,13.7
2/4/2018,0,52.1,62,71.9,46.5,2.53,15.82
2/5/2018,0,52.5,62.3,72,48.3,2.19,15.24
2/6/2018,0,50.9,61.8,72.7,48.8,1.63,15.5
2/7/2018,0,49.9,61.5,73.1,36.8,2.31,21.35
2/8/2018,0,49.5,58.6,67.7,45.1,1.55,11.53
2/9/2018,0,50,61.6,73.1,45.7,1.81,18.05
2/10/2018,0,49.8,62,74.2,47.3,1.54,16.97
2/11/2018,0,46.9,56.4,65.8,37,1.32,14.5
2/12/2018,0,42.5,48.2,53.8,39.7,1.26,7.79
2/13/2018,0,41.9,49.1,56.2,35.6,1.08,8.57
2/14/2018,0,42.3,51.3,60.3,29.6,3.24,12.29
2/15/2018,0,40.8,49.3,57.9,39.2,0.64,9.63
2/16/2018,0,41,51,61.1,33.2,0.77,12.62
2/17/2018,0,41.5,52.7,63.8,34.9,2.33,13.71
2/18/2018,0,42.7,54.3,66,44,0.18,12.56
2/19/2018,0,43.9,48.4,52.9,37.1,1.48,5.82
2/20/2018,0,35.3,42.3,49.2,29.8,1.41,6.64
2/21/2018,0,33.5,41.5,49.5,30.7,0.89,7.35
2/22/2018,0,40.2,46.7,53.1,34.4,1.12,8.28
2/23/2018,0,40,45.4,50.8,33.1,2.32,6.47
2/24/2018,0,35.6,43.5,51.4,26.8,1.54,9.19
2/25/2018,0,37.2,45.1,53.1,37.5,0.76,5.96
2/26/2018,0,38,47.2,56.5,38.8,0.5,8.66
2/27/2018,0.13,44.1,47.3,50.4,38.9,0.8,5.36
2/28/2018,0,38.1,46.5,54.8,25.7,1.73,10.48
3/1/2018,0.4,40.7,45.5,50.4,43.7,0.39,2.75
3/2/2018,0.09,44.3,49,53.6,45.9,0.44,3.54
