Date,ppt (inches),tmin (degrees F),tmean (degrees F),tmax (degrees F),tdmean (degrees F),vpdmin (hPa),vpdmax (hPa)
3/5/2017,0,20,24.8,29.6,10,1.24,3.37
3/6/2017,0,23.1,35.2,47.4,22.7,1.62,6.45
3/7/2017,0.34,46.7,52,57.3,45.4,1.09,6.24
3/8/2017,0.19,37.6,47.9,58.2,38.7,1.55,5.19
3/9/2017,0,33.6,44,54.4,21.4,2.68,10.81
3/10/2017,0.07,29.1,38.1,47,23.8,0.34,7.22
3/11/2017,0,16.7,23.6,30.5,9.1,1.34,3.04
3/12/2017,0,18.4,22,25.7,8.7,1.3,2.47
3/13/2017,0,20.8,23.8,26.7,8.5,1.46,2.83
3/14/2017,0.13,20,24.8,29.6,15.9,0.53,3.01
3/15/2017,0,16.8,19.4,22,7.8,0.71,1.85
3/16/2017,0.02,18.6,23.3,28,11.2,0.88,2.89
3/17/2017,0,21.7,28.7,35.8,15.9,0.96,3.96
3/18/2017,0.27,26.3,32.2,38.1,27.4,0.34,4.39
3/19/2017,0.09,33.4,35.8,38.3,32.6,0.38,1.33
3/20/2017,0.02,32.1,34.6,37.2,29.5,0.63,2.22
3/21/2017,0.01,34,40.4,46.7,35.5,0.28,3.85
3/22/2017,0,24.7,39.6,54.5,25.2,0.47,9.95
3/23/2017,0,18,24,30,13.5,0.61,2.89
3/24/2017,0.4,23,36,48.9,18.8,1.18,8.68
3/25/2017,0,48.2,60,71.8,48.5,2.31,13.28
3/26/2017,0,42,50.2,58.5,41.7,1.32,4.92
3/27/2017,0.15,49.3,57,64.7,50.2,0.99,8.84
3/28/2017,0.09,43.1,52,60.8,47.6,0.39,6.67
3/29/2017,0,36.2,40.6,45.1,36.6,0.78,2.01
3/30/2017,0.12,38.8,45.9,53,32.9,1.13,7.61
3/31/2017,0.72,41.5,47.9,54.2,41.6,0.7,4.46
4/1/2017,0.31,36.1,45.8,55.4,39.3,0.44,1.71
4/2/2017,0,32.8,39.8,46.9,32.1,0.59,4.46
4/3/2017,0,37.4,47.8,58.1,35.6,1.16,10.25
4/4/2017,0.27,51.3,62.3,73.3,49.1,1.39,16.73
4/5/2017,0,40.6,48.8,56.9,41.8,0.9,5.39
4/6/2017,0.32,41,52.6,64.2,41.6,0.81,11.74
4/7/2017,1.04,32.1,42.5,52.9,34.4,0.33,3.11
4/8/2017,0.07,30,37.2,44.5,25.9,0.52,5.6
4/9/2017,0,37.3,47,56.8,27.1,2.27,11.45
4/10/2017,0,49.3,61.1,72.9,33.9,6.57,20.61
4/11/2017,0.03,57.7,67.2,76.8,47.9,3.54,18.43
4/12/2017,0,44.4,56.8,69.3,45.5,2.27,10.28
4/13/2017,0,41.3,48.7,56.1,36.3,1.8,8.29
4/14/2017,0,44,51.3,58.7,36.2,2.37,9.53
4/15/2017,0,48.7,57.6,66.4,39.1,3.58,14.04
4/16/2017,0,58.6,69.6,80.5,50,6.1,22.84
4/17/2017,0,45.1,61.4,77.8,49,1.79,19.76
4/18/2017,0,41.3,53.7,66.1,34.8,1.93,16.46
4/19/2017,0,49.7,60.3,71,40.5,4.32,19.52
4/20/2017,0.88,52.5,64.5,76.5,56.1,0.5,14.6
4/21/2017,0.21,50.2,65.5,80.8,55,0.98,20.23
4/22/2017,0,40.8,48.5,56.2,37.9,1.86,6.64
4/23/2017,0,34.3,43,51.7,34.2,0.59,6.24
4/24/2017,0,37.8,51.1,64.3,33.1,1.68,14.41
4/25/2017,0,50.4,59.3,68.1,41.1,3.78,15.48
4/26/2017,0,53.2,63.5,73.8,51.3,1.4,15.44
4/27/2017,0,58,69.4,80.8,52.6,3.18,23
4/28/2017,0,42.8,59.8,76.7,46.3,1.3,17.47
4/29/2017,0.48,48.8,55.4,62,47.9,0.82,9.01
4/30/2017,0.15,45.2,50.4,55.6,44.2,0.96,2.97
5/1/2017,0.05,53.4,68.2,83,58.6,0.57,22.07
5/2/2017,0.45,44.4,56.3,68.3,47.6,0.7,11.06
5/3/2017,0.18,41.9,46.9,51.9,37.9,1.1,5.69
5/4/2017,0.05,43,49.4,55.9,34.8,1.71,9.12
5/5/2017,0.92,45.3,48.7,52.2,46.6,0.47,3.76
5/6/2017,0.44,42.6,44.9,47.3,42.8,0.52,1.87
5/7/2017,0.06,40.2,46.8,53.4,37.9,1.25,6.26
5/8/2017,0,31.9,42.5,53.1,29.8,0.56,8.82
5/9/2017,0,32.8,43,53.1,29,0.83,9.27
5/10/2017,0,41.1,50.8,60.4,33.7,1.8,12.18
5/11/2017,0.43,47.9,56.6,65.3,39.2,1.46,13.92
5/12/2017,0.02,46,51.4,56.7,45.1,0.86,5.27
5/13/2017,0,38.8,48.6,58.5,46,0.09,5.54
5/14/2017,0.03,46.4,57.8,69.1,46.3,0.33,14.72
5/15/2017,0,39.2,52.3,65.4,42.6,0.5,12.22
5/16/2017,0,48.4,58.2,68,39.6,2.91,16.29
5/17/2017,0,60.6,73.3,86,56,4.35,27.09
5/18/2017,0,72.1,80,87.9,57.2,10.24,29.22
5/19/2017,0,54.3,71,87.8,59.1,1.75,27.49
5/20/2017,0.11,50,53.4,56.8,48,1.29,4.56
5/21/2017,0.02,54.7,63.2,71.7,56.3,1.65,9.13
5/22/2017,0.34,51.2,62.8,74.4,59.6,1.23,8.91
5/23/2017,0,49.8,58.3,66.9,45.9,1.46,12.38
5/24/2017,0.05,58.6,66.7,74.9,50.5,2.13,19.13
5/25/2017,0.23,59.6,62.9,66.1,57.3,1.3,6.01
5/26/2017,0.78,57.1,60.2,63.4,56.4,0.71,4.14
5/27/2017,0.22,56,61.5,67.1,54.4,0.8,8.74
5/28/2017,0,57.1,64.6,72.1,55.8,1.5,11.31
5/29/2017,1.46,57.8,67.5,77.1,60.8,0.77,11.98
5/30/2017,0.03,57.7,68.1,78.4,54.1,1.45,21.08
5/31/2017,0,53.7,64.2,74.7,48.8,2.48,19
6/1/2017,0,50.4,62.9,75.4,45.4,2.1,21.34
6/2/2017,0,50.6,61.5,72.5,45.6,2.36,18.21
6/3/2017,0,52.9,66,79,44.2,3.54,25.9
6/4/2017,0,65.1,73.5,82,48.2,9.06,28.26
6/5/2017,0.03,62.2,74.3,86.5,59.2,2.62,26.58
6/6/2017,0,52.5,60,67.5,51.3,1.78,9.1
6/7/2017,0.02,54.3,59.7,65,49.2,2.42,9.16
6/8/2017,0,47.9,55.6,63.4,46.7,1.38,9.43
6/9/2017,0,51.6,61.7,71.7,46.4,2.66,16.71
6/10/2017,0.11,63,69.9,76.8,50.8,5.76,20.59
6/11/2017,0,66.4,76.7,86.9,53.8,7.39,30.03
6/12/2017,0,68,78.4,88.8,56.6,7.17,32.55
6/13/2017,0,72.4,82.1,91.8,60.6,7.24,35.16
6/14/2017,0,65.7,78.4,91.1,63.8,2.96,30.89
6/15/2017,1.24,69,78,87,65.2,3.43,23.65
6/16/2017,0,68.2,75.3,82.3,64.1,3.23,17.66
6/17/2017,0.02,68.1,78.2,88.3,61.3,3.91,30.54
6/18/2017,0,75.7,82.9,90,63.9,9.26,28.52
6/19/2017,0.43,65,74.8,84.6,63.6,3.26,20.9
6/20/2017,0.05,57.9,68.6,79.4,54.6,3.14,19.93
6/21/2017,0.08,57.1,67.6,78.1,53,1.55,20.96
6/22/2017,0,61.4,67.9,74.5,53.2,4.06,16.96
6/23/2017,0.72,69,78.5,88.1,64.4,2.65,25.17
6/24/2017,0.19,60.1,68,75.8,63,2.44,7.7
6/25/2017,0,56,67,77.9,52.5,3.18,19.09
6/26/2017,0,53.7,63,72.4,45.8,3.53,17.37
6/27/2017,0.27,51,61,71.1,46.8,2.06,16.28
6/28/2017,0,52.9,61.4,70,44.7,3.48,16.34
6/29/2017,0,62,69.5,76.9,49.4,6.61,20.93
6/30/2017,0.32,67,76.9,86.9,61.9,3.14,25.29
7/1/2017,2.53,66.2,75.6,85,64.6,1.72,19.27
7/2/2017,0,63.9,72.6,81.3,61.9,2.81,18.92
7/3/2017,0,65.9,74,82.2,59,3.62,21.71
7/4/2017,0,64.1,72.1,80.1,59.6,3.6,17.02
7/5/2017,0,56.9,67.9,78.9,55.3,1.87,19.12
7/6/2017,0,63.9,72.4,80.9,59.5,2.8,20.64
7/7/2017,0.3,65.5,72.7,79.9,63.2,2.69,16.29
7/8/2017,0.28,65.8,72.4,78.9,62.1,2.84,13.41
7/9/2017,0,58.1,66.6,75,55.6,2.59,15.56
7/10/2017,0.05,60.6,69.9,79.1,52.1,3.05,21.49
7/11/2017,1.32,63.8,68.1,72.4,64.4,1.96,6.39
7/12/2017,0.59,68.2,76.1,84.1,67.2,2.1,14.6
7/13/2017,0.47,69.9,77,84.2,68.3,2.39,16.58
7/14/2017,0.02,70.3,76,81.7,69.3,2.74,11.12
7/15/2017,0,64.5,72.9,81.4,62.5,2.38,17.08
7/16/2017,0,60.6,68.3,75.9,57.9,2.26,14.81
7/17/2017,0.28,64.4,72.9,81.3,62.4,2.64,17.33
7/18/2017,0,60.1,68.5,76.9,57.7,2.46,16.58
7/19/2017,0,69.1,77.4,85.7,63.3,3.32,21.9
7/20/2017,0,70.2,79.2,88.2,66,4.02,27.7
7/21/2017,0,69.6,77.9,86.2,68,2.27,20.22
7/22/2017,0.17,70.3,78.7,87,68.1,2.82,21.75
7/23/2017,0.2,70,76.4,82.8,68.7,2.44,13.77
7/24/2017,0.06,64.8,73.4,81.9,65.3,2.08,15.29
7/25/2017,0,61.3,67.2,73,55.4,4.12,11.48
7/26/2017,0,53.4,63.6,73.8,55.1,1.21,12.84
7/27/2017,0,62.7,71.4,80,60.6,2.1,17.73
7/28/2017,0,63.5,73.6,83.7,62.7,1.89,19.11
7/29/2017,0,58.8,67.9,77.1,56.9,3.83,12.02
7/30/2017,0,56.8,66.7,76.7,53.4,1.75,19.07
7/31/2017,0,57.7,69.9,82,57.3,1.95,22.8
8/1/2017,0,58.7,71.3,83.9,57.2,2.12,24.8
8/2/2017,0,62.8,73.3,83.9,59.3,2.71,23.69
8/3/2017,0,63.9,74.9,85.8,60.9,2.64,24.68
8/4/2017,0.83,67.8,75.4,83,63.5,3.38,18.56
8/5/2017,0.41,55.6,67.2,78.8,55.5,2.15,12.04
8/6/2017,0.17,56.6,65.7,74.9,54.1,1.5,15.55
8/7/2017,0.02,57.5,66.3,75.2,57,1.44,14.33
8/8/2017,0,54.4,65.2,76,56.2,1.62,15.46
8/9/2017,0,55.4,66.2,77,52,2.31,18.84
8/10/2017,0,53.8,67.4,81,56.1,1.3,19.96
8/11/2017,0,63.9,72.4,80.9,59.5,2.54,21.13
8/12/2017,0,61.4,70.6,79.8,61.5,1.94,14.62
8/13/2017,0,54.7,65.4,76,56.2,1.14,15.34
8/14/2017,0,57.1,67,77,54.5,1.8,17.66
8/15/2017,0,62,71.6,81.1,58.5,2.44,21.42
8/16/2017,0,57.4,70.6,83.8,61.4,1.16,20.85
8/17/2017,0,64.5,74,83.6,58.9,2.4,22.92
8/18/2017,0.16,69.4,77.3,85.3,68.3,2.88,17.04
8/19/2017,0.17,61.2,70.7,80.3,60.5,1.76,17.45
8/20/2017,0,59.2,70.3,81.4,60.7,1.06,19.73
8/21/2017,0,67,76.7,86.4,64,2.15,25.56
8/22/2017,0,71.1,79.1,87.2,66.3,4.92,22.66
8/23/2017,0.15,54.6,67.9,81.1,60.8,1.79,13.71
8/24/2017,0.06,55.9,65.4,74.9,53.7,1.92,15.88
8/25/2017,0.28,50.5,59.8,69.1,50.7,1.31,11.97
8/26/2017,0,47,58.4,69.9,46.9,1.06,14.31
8/27/2017,0,47.4,59.2,71,46,1.24,16.75
8/28/2017,0,55.5,65.2,75,54.4,1.69,15.46
8/29/2017,0.03,59.2,67.1,75,57,2.27,12.42
8/30/2017,0.02,55.8,62.7,69.6,57.7,1.22,7.84
8/31/2017,0.03,57.6,66.9,76.1,58,1.41,13.8
9/1/2017,0,52.1,61.4,70.8,51,2.74,11.02
9/2/2017,0,53.6,59.6,65.7,44.4,3.93,12.81
9/3/2017,0.3,56.5,60.4,64.4,52.9,2.06,7.8
9/4/2017,0,55.9,65.1,74.2,53.3,2.36,14.14
9/5/2017,0.51,61.1,72.3,83.5,59.9,1.87,24.03
9/6/2017,0,47.8,60,72.2,50.5,1.39,13.92
9/7/2017,0.04,46.7,55.8,65,46.8,0.97,10.83
9/8/2017,0.12,48.8,56.9,64.9,47.6,1.11,10.18
9/9/2017,0,43.5,54.4,65.3,46.2,1.02,10.57
9/10/2017,0,39.7,52.4,65.2,42.4,0.84,11.1
9/11/2017,0,44.4,56.5,68.5,45.7,0.99,13.65
9/12/2017,0,47.9,61,74.2,48.7,1.28,18.78
9/13/2017,0,56.6,65.1,73.6,53.6,2.56,15.9
9/14/2017,0.2,59.9,67.6,75.3,57.7,2.12,13.62
9/15/2017,0,53.4,62.1,70.8,55.5,1.04,10.85
9/16/2017,0,55.1,66.9,78.6,56.5,1.47,18.77
9/17/2017,0,57,68.5,79.9,58.2,1.54,17.87
9/18/2017,0,58.8,70.8,82.9,58.5,1.96,22.53
9/19/2017,0,63.8,73.5,83.2,60.8,2.56,22.71
9/20/2017,0.04,61.7,70,78.3,62.5,1.55,13.37
9/21/2017,0,60.7,72.3,83.8,61.6,1.67,21.82
9/22/2017,0,60.5,74.3,88.2,62.5,1.68,25.92
9/23/2017,0,57.9,72.9,88,59.4,1.75,28.04
9/24/2017,0,58.1,72.6,87.2,56.5,2.14,30.89
9/25/2017,0,62.9,76.9,90.8,61.4,2.05,32.8
9/26/2017,0,62.2,75.5,88.8,60.7,2.6,30.75
9/27/2017,0,63.6,76.7,89.8,59.2,4.01,32.31
9/28/2017,0,56.9,69.6,82.4,56.5,4.36,19.8
9/29/2017,0,44.2,55.4,66.6,42.5,1.53,13.23
9/30/2017,0.06,50.4,59.9,69.4,44.2,3.33,14.84
10/1/2017,0,35.6,48.2,60.8,37.4,0.89,10.43
10/2/2017,0,39,54.6,70.3,38.2,1.16,19.53
10/3/2017,0,44,61,78.1,42.6,1.79,24.29
10/4/2017,0,54.6,68.9,83.2,50.8,4.65,25.7
10/5/2017,0.09,59.1,69.7,80.2,58.4,1.85,17.86
10/6/2017,0,59.1,64.8,70.5,57.5,1.84,12.46
10/7/2017,0.61,63.6,66.8,70.1,60.8,1.84,6.32
10/8/2017,0.06,63.8,73,82.2,58.2,5.03,20.82
10/9/2017,2.62,62.9,67.7,72.5,58.3,1.94,13.3
10/10/2017,0.03,54.5,62.9,71.3,58.3,0.89,8.53
10/11/2017,0.08,58.7,67.2,75.6,58.3,1.41,13.54
10/12/2017,0.51,57,61.1,65.3,55.6,1.92,4.3
10/13/2017,0,54.9,61,67.2,55,1.09,7.89
10/14/2017,0,51.6,61.7,71.9,52.9,0.95,12.77
10/15/2017,0,56.7,67.8,78.9,55.1,2.19,21.25
10/16/2017,0.06,45.9,62,78.2,47.7,2.87,14.68
10/17/2017,0,39.7,48.8,58,36.7,1.03,9.63
10/18/2017,0,40.5,53.6,66.7,36.7,1.56,15.05
10/19/2017,0,47.1,58.5,69.9,39.1,3.05,17.25
10/20/2017,0,40.4,57,73.6,43.5,0.94,17.42
10/21/2017,0,44.6,59.3,74,40,1.72,20.99
10/22/2017,0,47.8,61.4,74.9,46.7,1.69,18.96
10/23/2017,0,55,67.3,79.6,50.6,2.89,22
10/24/2017,0.31,46.5,55.8,65.2,49.8,1.71,6.63
10/25/2017,0,42.6,48.8,54.9,38.2,1.84,6.92
10/26/2017,0.02,32.8,41.9,50.9,32.3,0.95,6.68
10/27/2017,0,34.7,44.2,53.8,31.6,1.14,8.75
10/28/2017,0.17,37.6,52.7,67.8,39.4,1,13.65
10/29/2017,0.16,32.4,36.3,40.3,30.2,0.81,2.87
10/30/2017,0.04,33.6,39.5,45.3,31.7,1.03,4.73
10/31/2017,0.18,34.5,38.6,42.8,30.7,1.1,4.02
11/1/2017,0,32.4,37.1,41.7,24.6,1.45,4.69
11/2/2017,0.72,36,46.6,57.3,40.1,0.97,4.04
11/3/2017,0.58,50.2,57.9,65.5,52.3,1.21,7.5
11/4/2017,0,36.7,44.2,51.6,36.3,1.06,5.15
11/5/2017,0.02,37.7,50.2,62.7,45.8,1.14,6.38
11/6/2017,1.18,46.5,56.9,67.3,54.4,1.06,5.46
11/7/2017,0.02,38.7,43.5,48.3,35.1,1.34,4.02
11/8/2017,0,37.5,42.3,47.1,31.8,1.53,5.08
11/9/2017,0,28.3,38.4,48.4,28.7,0.52,6
11/10/2017,0,24.7,37.6,50.5,24,0.98,6.92
11/11/2017,0,19.6,23.9,28.2,11.7,1.21,2.65
11/12/2017,0,20.8,28.1,35.4,14,1.22,4.66
11/13/2017,0.07,30.3,37.5,44.6,27.9,0.92,5.93
11/14/2017,0,35.1,37.8,40.5,30.7,1.11,3.16
11/15/2017,0,30.2,38.7,47.2,29,0.9,5.49
11/16/2017,0.15,33.9,41,48.2,35.6,1.08,3.58
11/17/2017,0,36,38.1,40.2,28.5,1.77,3.14
11/18/2017,0.73,36.7,40.7,44.6,30.2,1.11,4.65
11/19/2017,1.91,35.6,45.1,54.7,39,0.84,3
11/20/2017,0,27.5,32.8,38.1,23.2,1.13,3.22
11/21/2017,0,27.7,36.5,45.2,22.6,1.3,6.01
11/22/2017,0.12,33.1,42.5,51.9,28.7,1.02,7.66
11/23/2017,0,23.9,28.6,33.4,18.4,1.06,3.02
11/24/2017,0,27.7,33,38.3,22.2,1.35,3.9
11/25/2017,0,31.8,42.9,54,26,1.99,9.31
11/26/2017,0,31.3,40.9,50.6,29.5,1.93,6.08
11/27/2017,0,29.1,35.3,41.6,24.6,1.2,4.62
11/28/2017,0,32.8,42.6,52.4,30.8,1.65,7.28
11/29/2017,0,42,53.6,65.1,28.7,3.8,15.79
11/30/2017,0,32.2,39.8,47.4,25.8,1.37,6.85
12/1/2017,0.1,29.9,41.7,53.5,32.2,0.89,7.44
12/2/2017,0,27.2,36.7,46.2,26.2,0.77,5.91
12/3/2017,0,27.8,38.1,48.4,28,0.8,5.96
12/4/2017,0.02,28.5,40.4,52.2,27.4,0.89,8.59
12/5/2017,0.16,36.6,47.1,57.5,35.6,1.95,9.24
12/6/2017,0,27.3,40.5,53.7,23.6,1.18,3.98
12/7/2017,0,25.7,32.6,39.5,16.5,1.69,4.6
12/8/2017,0,18.3,24.8,31.3,14.1,0.91,2.85
12/9/2017,0,18.2,24.3,30.5,9,0.96,3.8
12/10/2017,0.02,21.4,26.9,32.4,18.2,0.72,3.56
12/11/2017,0,23.8,27.2,30.5,17.9,0.88,2.28
12/12/2017,0.1,23.7,28.7,33.7,21.6,0.53,2.51
12/13/2017,0.03,15.9,22.1,28.3,7.3,0.86,2.07
12/14/2017,0.26,17.1,22.5,27.8,15.3,0.57,1.57
12/15/2017,0,2.2,13.5,24.9,7,0.27,1.81
12/16/2017,0.01,10.9,21.7,32.5,15.8,0.5,2.22
12/17/2017,0,21,30.3,39.6,23.1,0.39,3.62
12/18/2017,0,23.1,30.5,37.9,28.8,0.41,2.29
12/19/2017,0,37.3,40.4,43.5,35.7,1.11,2.53
12/20/2017,0,31,40.2,49.4,32.5,1.64,4.37
12/21/2017,0,25.4,30.5,35.6,19.8,1,3.52
12/22/2017,0.05,28.9,33.7,38.5,22.9,0.94,3.68
12/23/2017,0.3,35,38,40.9,37.4,0.46,1.22
12/24/2017,0.23,25.5,30.4,35.2,25.5,0.45,1.41
12/25/2017,0.3,19.1,25.8,32.6,21.6,0.5,1.64
12/26/2017,0,8.4,14.9,21.4,4.2,0.71,1.73
12/27/2017,0,-0.6,6.5,13.5,-1.1,0.33,1.25
12/28/2017,0,-1.3,5.1,11.5,-2.5,0.28,1.14
12/29/2017,0.01,0.1,7.5,14.9,2.7,0.32,1.35
12/30/2017,0.06,12.9,15.2,17.4,7.7,0.56,1.21
12/31/2017,0.02,1.8,9.2,16.5,1.9,0.38,1.26
1/1/2018,0,-2.4,6.7,15.8,-2.5,0.25,1.32
1/2/2018,0,1.4,5.9,10.4,-1.8,0.36,0.88
1/3/2018,0,0.7,6.3,11.9,-6.8,0.46,1.14
1/4/2018,0.03,3.9,11.4,18.9,3.6,0.54,1.92
1/5/2018,0,-2.9,4.7,12.2,-5,0.42,1.14
1/6/2018,0,-4.1,2.5,9.1,-8.7,0.32,1.07
1/7/2018,0,-5.5,2.5,10.4,-7.3,0.26,1.15
1/8/2018,0.18,4.4,18.5,32.6,8.2,0.49,3.22
1/9/2018,0,27.3,31.3,35.3,26.8,0.67,1.64
1/10/2018,0,22.9,28.3,33.8,22.8,0.5,1.72
1/11/2018,0.01,30.6,42.7,54.7,35.1,0.51,5.45
1/12/2018,0.45,49.6,54.6,59.7,50.9,0.42,5.2
1/13/2018,0.89,15.2,33.8,52.3,17.1,0.13,1.24
1/14/2018,0.03,6.8,11.9,17,3.6,0.39,1.53
1/15/2018,0,5.2,11.9,18.6,0.3,0.34,1.66
1/16/2018,0.12,6.7,16.4,26,12.4,0.43,1.33
1/17/2018,0,-1.1,5.7,12.4,-2.5,0.32,0.88
1/18/2018,0,5.4,11.6,17.8,4,0.34,1.21
1/19/2018,0,12.9,20.1,27.4,9.1,1,2.45
1/20/2018,0,22.6,29.8,37,17.1,1.73,4.21
1/21/2018,0,33.5,37.9,42.2,27.2,0.78,3.98
1/22/2018,0.15,36.7,42.9,49.1,38.6,0.54,2.09
1/23/2018,0.15,39,49.5,60.1,41.2,1.12,7.67
1/24/2018,0.2,28,34.2,40.5,25.8,0.96,2.41
1/25/2018,0,24.2,26.8,29.4,18.8,0.77,1.83
1/26/2018,0,26,30.7,35.5,20.2,1.13,2.8
1/27/2018,0,32.9,43,53.2,24.5,2.28,8.63
1/28/2018,0.16,27.6,37.3,47,33.2,0.46,4.75
1/29/2018,0,26.3,37.2,48.1,25.2,0.46,6.58
1/30/2018,0.32,16.2,26.6,37,17.6,0.65,2.31
1/31/2018,0,13,18.1,23.1,6.8,0.89,1.88
2/1/2018,0,21.8,31.6,41.5,22.4,1.42,4.93
2/2/2018,0,12.1,26.8,41.4,13.7,0.99,4.2
2/3/2018,0,11.5,14.8,18.2,3.4,0.76,1.74
2/4/2018,0,18.4,27.8,37.1,12.9,1.12,4.54
2/5/2018,0.25,9.5,22.3,35.2,19.1,0.33,1.32
2/6/2018,0.1,9.8,15,20.3,9,0.5,1.57
2/7/2018,0.1,17.2,20.6,24,11.6,0.45,1.82
2/8/2018,0.01,14.3,18.4,22.6,12.6,0.56,1.32
2/9/2018,0.1,7.2,13.6,20,7.4,0.39,1.54
2/10/2018,0.06,18.3,29.3,40.3,23,0.49,4.4
2/11/2018,0.01,23.6,26,28.5,22.4,0.47,0.87
2/12/2018,0.11,18.2,26.8,35.4,23,0.4,1.17
2/13/2018,0,11.1,19.8,28.4,11.1,0.47,2.39
2/14/2018,0,12,24.3,36.7,18.7,0.55,4.85
2/15/2018,0.07,36.1,43.4,50.7,37.7,0.65,3.36
2/16/2018,0.61,34.9,46.7,58.5,45.4,0.61,4.39
2/17/2018,0,26.5,30.5,34.5,22.1,0.9,2.21
2/18/2018,0.05,28.1,30.3,32.6,24.5,0.66,2.19
2/19/2018,0.21,31,36.8,42.6,25.9,1.12,4.46
2/20/2018,0.65,39,51.5,64,48.7,0.73,6.92
2/21/2018,0.23,54.1,62.8,71.5,52.9,1.72,11.57
2/22/2018,0.44,30.7,42.1,53.6,31.7,0.51,1.92
2/23/2018,0.08,32,35.7,39.3,31.7,0.46,1.78
2/24/2018,0.16,37,48.9,60.8,43.5,0.54,5.1
