Date,ppt (inches),tmin (degrees F),tmean (degrees F),tmax (degrees F),tdmean (degrees F),vpdmin (hPa),vpdmax (hPa)
2/2/2017,0.09,41,48.4,55.7,43.3,0.39,5.66
2/3/2017,0.55,48.2,56.4,64.5,51,0.7,7.62
2/4/2017,0.16,52.8,57.1,61.4,50.4,1.28,6.96
2/5/2017,0.03,44.5,52.9,61.4,47.3,0.5,7.26
2/6/2017,0.36,43.8,51.9,60,47.2,0.43,6.94
2/7/2017,1.54,53.6,56.8,60.1,51.3,1.15,4.48
2/8/2017,0.81,56.2,59.4,62.6,55.8,0.65,3.94
2/9/2017,0.21,57.1,61,65,56.7,0.69,4.8
2/10/2017,0.92,54.9,58.7,62.5,54.2,0.99,5.72
2/11/2017,0.02,44.3,52.7,61,48,0.53,7.21
2/12/2017,0,39.4,50.4,61.3,40,0.55,10.44
2/13/2017,0,37.8,51.5,65.3,36.2,0.45,14.9
2/14/2017,0,37.3,49.5,61.7,42.3,0.27,8.88
2/15/2017,0,40.2,53,65.9,44.5,0.44,11.29
2/16/2017,0.26,45,55.9,66.9,45.7,0.75,11.69
2/17/2017,0.19,50.2,57.1,64.1,48.5,1.12,9.69
2/18/2017,0.52,50.6,54.7,58.8,48.7,0.82,5.97
2/19/2017,0.09,47.5,51.3,55,43.3,0.98,4.68
2/20/2017,0.91,46.4,51.9,57.3,46.3,0.93,5.3
2/21/2017,1.98,52.9,55.7,58.5,51.6,0.7,4.62
2/22/2017,0.33,42.4,50.8,59.3,46.1,0.5,6.12
2/23/2017,0,39,46.8,54.5,34.9,0.55,7.59
2/24/2017,0,33.4,43,52.7,30.9,0.53,8.67
2/25/2017,0,32.4,43.3,54.3,32.5,0.43,9.67
2/26/2017,0,36.1,45.8,55.5,35.9,0.57,8.12
2/27/2017,0.09,33.6,45.4,57.2,36.8,0.47,9.23
2/28/2017,0,36.6,45.9,55.3,35.5,0.5,8.98
3/1/2017,0,35,46.7,58.3,34.8,0.58,11
3/2/2017,0,34,48.2,62.5,35.6,0.36,12.46
3/3/2017,0,33.9,49.5,65.2,38.3,0.32,12.76
3/4/2017,0,35.2,51.6,68.1,40.5,0.47,15.98
3/5/2017,0.72,47.5,53.5,59.4,44.4,1.25,7.42
3/6/2017,0.19,39.6,44.4,49.3,35.9,0.96,5.71
3/7/2017,0.02,37.2,46.2,55.3,39.1,0.41,6.84
3/8/2017,0,35.9,47.6,59.4,40.7,0.34,8.45
3/9/2017,0,38.9,54.1,69.2,46.1,0.44,12.75
3/10/2017,0,43.7,58.5,73.4,50.3,0.44,15.52
3/11/2017,0,48.1,59.7,71.3,51.5,0.61,11.5
3/12/2017,0,45.7,60.3,74.9,48.5,0.52,19.53
3/13/2017,0,44.1,60.5,76.8,45.7,0.47,21.84
3/14/2017,0,43.6,59.7,75.8,46.6,0.65,19.53
3/15/2017,0,46.9,64.6,82.3,50.3,0.73,24.42
3/16/2017,0,50.4,60.3,70.2,50.3,0.93,12.24
3/17/2017,0,44.7,58.4,72.2,49.4,0.62,15.33
3/18/2017,0,43.8,60.8,77.9,44.2,0.75,23.34
3/19/2017,0,49.7,60,70.3,44,1.5,16.93
3/20/2017,0,51,60.5,69.9,48.7,1.63,13.32
3/21/2017,0.44,54.5,58.6,62.8,50.7,1.01,7.97
3/22/2017,0.82,51.7,59,66.3,48.4,1.2,12.33
3/23/2017,0.1,43.5,51.7,60,43.4,0.76,8.46
3/24/2017,0.04,42.3,52.1,61.8,42.5,0.91,9.49
3/25/2017,0.3,50.2,53.9,57.6,47.8,0.67,8.26
3/26/2017,0,48.8,55.8,62.8,46.2,0.87,9.27
3/27/2017,0.07,48.4,55.6,62.8,45.7,1.63,10.06
3/28/2017,0,44.1,53.5,63,42.8,0.92,10.8
3/29/2017,0,42.8,57.5,72.2,41.6,0.93,19.41
3/30/2017,0,45.8,59.8,73.8,47.3,0.92,19.41
3/31/2017,0,50.3,57.8,65.3,39,1.6,14.1
4/1/2017,0,48,59.1,70.1,32.4,4.29,19.42
4/2/2017,0,47.5,61.4,75.2,40.8,1.51,22.51
4/3/2017,0,48.4,63,77.6,48.4,0.98,20.08
4/4/2017,0,44.4,58.7,72.9,38.5,1.4,20.37
4/5/2017,0,47.3,60.6,73.9,41.2,2.29,20.28
4/6/2017,0,49.9,63.2,76.5,35.6,3.53,22.54
4/7/2017,0.92,52.4,58.2,64,41.1,1.72,14.44
4/8/2017,0.51,47.5,55.3,63.2,47.9,0.95,8.52
4/9/2017,0.14,38.5,46.7,54.8,40.1,0.51,6.54
4/10/2017,0,37.4,49.8,62.3,37.8,0.49,11.81
4/11/2017,0,38.9,53.2,67.5,45.3,1.16,12.58
4/12/2017,0.01,52.3,59.9,67.4,46.7,1.7,14.55
4/13/2017,0.23,48.9,57.3,65.7,49,0.91,10.86
4/14/2017,0.02,41.2,49.9,58.7,41.8,1,7.37
4/15/2017,0,39.3,51.3,63.3,37.8,0.84,13.32
4/16/2017,0,39.5,53.4,67.4,40.1,0.73,15.45
4/17/2017,0.26,48.2,54.9,61.6,48.5,0.75,11.33
4/18/2017,0.22,53,58.3,63.6,52.7,0.67,6.76
4/19/2017,0,46,56.4,66.8,49.3,0.64,10.87
4/20/2017,0.26,44,55.9,67.9,45.5,0.77,13.9
4/21/2017,0,46.6,57.7,68.9,45.9,0.54,15.52
4/22/2017,0,44.9,61.3,77.7,42.8,0.9,23.81
4/23/2017,0,45.1,56.9,68.7,46.2,1.48,15
4/24/2017,0,51.8,57.8,63.8,45.4,2.89,9.55
4/25/2017,0,50.4,55.6,60.7,47.3,2.56,5.78
4/26/2017,0,51.5,58.2,64.8,48.1,2.18,9.7
4/27/2017,0,53,58.9,64.9,52.9,1.45,6.22
4/28/2017,0,46.3,58.4,70.5,45.7,0.73,15.19
4/29/2017,0,44.6,59.1,73.6,34.1,1.58,23.98
4/30/2017,0,44.8,61.6,78.3,36.4,1.84,26.97
5/1/2017,0,47.2,64.3,81.4,46.5,1.84,26.49
5/2/2017,0,51.2,69,86.8,47.4,1.22,34.1
5/3/2017,0,58,73.4,88.9,52.7,2.59,33.9
5/4/2017,0,57.7,74.7,91.8,54.7,2.33,37.15
5/5/2017,0,54,69.6,85.1,54.3,1.68,26.2
5/6/2017,0,49.4,58.1,66.7,46.9,1.93,9.56
5/7/2017,0,49.3,56.2,63,43.6,2.22,10.1
5/8/2017,0,48.9,61,73.1,43,1.82,17.45
5/9/2017,0,50.2,64.3,78.5,45.2,2.32,22.24
5/10/2017,0,49.9,67.5,85,47.4,1.56,29.81
5/11/2017,0,50.6,60.3,69.9,48.7,1.6,12.14
5/12/2017,0,50.2,59,67.9,48.8,2.18,10.5
5/13/2017,0,46.1,54.9,63.7,40.6,1.83,12.92
5/14/2017,0,45.8,55.6,65.4,41.2,1.72,13.29
5/15/2017,0,45,55.3,65.6,43.3,1.11,11.79
5/16/2017,0,45,56.1,67.1,44.8,0.96,12
5/17/2017,0,50.8,55.7,60.5,48.1,2.11,6.09
5/18/2017,0,46.1,58.2,70.4,43.6,1.16,16.18
5/19/2017,0,44.3,62.4,80.4,42.3,1.35,28.32
5/20/2017,0,49.3,68.3,87.3,43.5,2.41,36.1
5/21/2017,0,51.6,70.7,89.9,45.4,3.55,37.03
5/22/2017,0,52.6,72.3,92,46,3.12,41.97
5/23/2017,0,56.1,74.4,92.7,51.4,2.93,39.56
5/24/2017,0,54.1,71,88,52.3,1.68,30.25
5/25/2017,0,53.4,65.9,78.3,50.2,1.53,20.27
5/26/2017,0,54.6,62.3,70.1,48.3,3.48,13.28
5/27/2017,0,50.5,59,67.6,48.2,1.63,10.9
5/28/2017,0,52,62.5,72.9,49.8,1.52,14.58
5/29/2017,0,52.9,63.3,73.7,51.7,1.39,14.31
5/30/2017,0,51.9,60.8,69.8,50.3,1.12,11.44
5/31/2017,0.03,52.7,60.1,67.5,48.8,1.68,11.1
6/1/2017,0,54.1,64.1,74.1,52,1.29,16.49
6/2/2017,0,52.2,63,73.7,52.8,1.2,13.33
6/3/2017,0,51.7,68.1,84.6,51.7,1.12,27.22
6/4/2017,0,51.9,66.8,81.7,48.7,1.42,25.53
6/5/2017,0,47.7,62.9,78.1,44.8,1.34,23.19
6/6/2017,0,47.8,66.9,86,47.1,1.3,31.95
6/7/2017,0,50.8,65.2,79.7,48.6,1.16,22.64
6/8/2017,0,50.8,63.1,75.3,46.8,1.22,20.03
6/9/2017,0,60.4,66.1,71.9,51.7,2.51,14.78
6/10/2017,0,53.4,60.1,66.8,49.2,1.6,11.94
6/11/2017,0,51.5,59.4,67.2,46.1,2.67,12.17
6/12/2017,0,51,56.9,62.8,45.2,1.74,9.52
6/13/2017,0,49.2,58.9,68.5,47.8,1.17,12.37
6/14/2017,0,48.9,63.3,77.8,47.6,1.37,21
6/15/2017,0,51,68.5,86,47.9,1.97,31.65
6/16/2017,0,52.9,69.2,85.4,51.8,2.19,28.37
6/17/2017,0,59.8,75.8,91.8,55.3,3.59,35.39
6/18/2017,0,63.4,79.9,96.4,56.1,5.87,43.68
6/19/2017,0,66.3,84.5,102.6,55.5,6.91,55.3
6/20/2017,0,64.9,82.4,99.9,57.1,5.08,48.48
6/21/2017,0,58.6,77,95.4,56.7,2.71,39.34
6/22/2017,0,57.9,79,100.1,58,2.32,48.35
6/23/2017,0,63.3,83.1,102.9,53,4.11,60
6/24/2017,0,58.7,75,91.3,55.7,2.03,34.62
6/25/2017,0,57.2,70.5,83.8,54.5,1.73,25.35
6/26/2017,0,56.4,67.3,78.2,54.3,1.65,17.16
6/27/2017,0,57.2,67.2,77.2,54.4,1.57,16.86
6/28/2017,0,54,64.8,75.6,53,1.44,15.82
6/29/2017,0,52.8,66.7,80.5,52.1,1.23,21.06
6/30/2017,0,52.2,67.3,82.5,51.4,1.13,25.16
7/1/2017,0,52.4,66,79.6,51.4,1.3,21.06
7/2/2017,0,53.8,66.4,79,51.1,1.61,20.86
7/3/2017,0,53.9,70.2,86.6,52.7,1.41,29.23
7/4/2017,0,55.4,71.9,88.5,51.9,2.22,35.11
7/5/2017,0,54.9,69.7,84.6,53.2,1.33,26.15
7/6/2017,0,55.4,70,84.5,51.2,2.26,27.75
7/7/2017,0,57.4,76.3,95.2,46.3,4.52,48.18
7/8/2017,0,60.8,81.2,101.7,45.6,7.18,58.63
7/9/2017,0,57.6,78.3,98.9,43.8,4.34,57.33
7/10/2017,0,56.5,76.5,96.5,49.1,2.77,49.99
7/11/2017,0,56.8,74.7,92.6,52.8,2.78,37.98
7/12/2017,0,55.5,72,88.5,49.5,2.62,34.39
7/13/2017,0,55,72.7,90.4,52.3,2.33,36.25
7/14/2017,0,56,72.7,89.4,51.2,2.51,34.65
7/15/2017,0,56.7,73.7,90.7,50.9,2.42,37.3
7/16/2017,0,58.2,78.4,98.7,52.4,3.72,51.67
7/17/2017,0,61.3,80.4,99.5,45.7,6.07,54.62
7/18/2017,0,56.5,76.1,95.8,45.3,4.18,49.79
7/19/2017,0,53.7,68.8,83.8,50.3,1.64,28.32
7/20/2017,0,53.3,70,86.6,50.6,1.78,32.7
7/21/2017,0,54.4,69.3,84.2,51,2.13,27.61
7/22/2017,0,54.1,71,87.8,50.4,2.11,33.22
7/23/2017,0,53.8,76.7,99.5,49.1,2.61,56.08
7/24/2017,0,56.8,76.3,95.8,51.9,2.54,45.16
7/25/2017,0,56.5,71.6,86.8,51.8,2.12,32.7
7/26/2017,0,56.6,70.4,84.3,53.9,1.85,26.21
7/27/2017,0,56.4,73,89.6,52.6,1.66,36.4
7/28/2017,0,57.4,76.9,96.4,50.3,3,49.61
7/29/2017,0,55.7,74,92.2,52,1.92,39.83
7/30/2017,0,55.2,72.1,88.9,53.3,1.58,32.48
7/31/2017,0,56.4,73.7,91,51.8,1.74,40.62
8/1/2017,0,56.6,74.6,92.6,48.1,2.56,43.32
8/2/2017,0,58.8,79.9,101,51.6,3.97,55.42
8/3/2017,0,64.3,81.6,99,49.8,6.02,54.3
8/4/2017,0,71.4,82.7,93.9,52,10.17,43.14
8/5/2017,0,63.8,74.1,84.3,53.2,5.25,27.39
8/6/2017,0,60.3,73.6,86.9,55.4,2.12,29.92
8/7/2017,0,57.7,71.1,84.4,54.1,1.83,27.94
8/8/2017,0,57.5,69.1,80.7,55.4,1.57,21.1
8/9/2017,0,56.9,70.5,84.1,56.4,1.09,24.5
8/10/2017,0,59.3,67.8,76.3,56.8,2,14.23
8/11/2017,0,58.9,71.3,83.7,56.8,1.84,22.69
8/12/2017,0,57.6,73.6,89.6,56.7,1.44,30.93
8/13/2017,0,55.5,68.8,82.2,53.9,1.38,25.56
8/14/2017,0,54.7,68.3,81.9,55,1.27,24.16
8/15/2017,0,57.8,64.1,70.3,54.8,1.77,9.78
8/16/2017,0,55.9,64.6,73.3,53.2,1.9,14
8/17/2017,0,56,69.1,82.2,54.9,1.62,22.8
8/18/2017,0,57.9,72.6,87.3,55.4,1.67,29.09
8/19/2017,0,58.3,73.7,89,56.5,1.73,30.68
8/20/2017,0,58.3,71.5,84.8,56.9,1.5,24.48
8/21/2017,0,58.5,70.4,82.4,57,1.65,22.13
8/22/2017,0,58.1,68.6,79.1,57,1.4,17.64
8/23/2017,0,57.6,73,88.4,54.9,1.73,31.6
8/24/2017,0,57.1,71.5,85.9,55.1,1.77,27.97
8/25/2017,0,54.7,68.4,82.2,54.1,1.56,23.74
8/26/2017,0,53.6,72.8,92,51.4,1.49,42.12
8/27/2017,0,57.1,79.7,102.4,49.1,3.84,58.74
8/28/2017,0,61.9,83.8,105.7,51.1,5.56,67.19
8/29/2017,0,60.4,82.2,103.9,55.4,3.35,59.59
8/30/2017,0,56.5,71.8,87.1,54.4,1.69,28.3
8/31/2017,0,54.4,72,89.6,51.7,2.12,35.66
9/1/2017,0,53.5,76.3,99.1,45.7,2.14,55.7
9/2/2017,0,64.1,85.8,107.4,45.4,9.47,72.75
9/3/2017,0,66.6,87.7,108.9,48.8,6.11,74.47
9/4/2017,0,69.5,87,104.4,50.8,9.03,63.88
9/5/2017,0,69,77.8,86.7,60.5,4.82,26.45
9/6/2017,0,64.5,76.6,88.6,63.1,2.59,25.66
9/7/2017,0,63.7,74.6,85.5,60.2,2.39,23.93
9/8/2017,0,60.3,68.3,76.3,58.1,1.98,14.43
9/9/2017,0,60.7,70.8,81,58.7,1.65,18.72
9/10/2017,0,60.8,75.1,89.3,58.6,1.84,30.38
9/11/2017,0,60,78.7,97.4,53.5,2.33,49.63
9/12/2017,0.02,64.3,79.2,94.2,54.6,2.97,44.58
9/13/2017,0,62.5,75.3,88.1,59.5,2.04,29.69
9/14/2017,0,62.4,68.8,75.3,58.2,3.12,13.03
9/15/2017,0,54.2,63.8,73.3,52.1,1.53,15.79
9/16/2017,0,53.3,64.9,76.5,51.7,1.4,17.83
9/17/2017,0,52.8,67.7,82.6,51.2,1.2,26.08
9/18/2017,0,51.9,66.4,80.9,51.8,1.08,25.48
9/19/2017,0,54.7,64.3,73.8,54.8,1.75,11.47
9/20/2017,0,53.3,64.1,74.9,49.2,1.83,19.12
9/21/2017,0,54.9,63.1,71.2,53.5,2.66,10.04
9/22/2017,0,51.1,59.2,67.3,45.7,1.78,13.39
9/23/2017,0,47.4,59.5,71.6,44.6,1.65,17.75
9/24/2017,0,46,61.9,77.7,37.6,1.38,27.23
9/25/2017,0,46,63.4,80.8,36.6,2.56,30.22
9/26/2017,0,49.2,67.2,85.2,38.8,3.71,34.94
9/27/2017,0,52.4,70.1,87.8,40.5,3.92,38.54
9/28/2017,0,53.7,72.3,91,42.4,4.13,41.62
9/29/2017,0,51.7,71.4,91.1,43.7,2.35,41.87
9/30/2017,0,53,66.1,79.2,53.6,1.4,20.88
10/1/2017,0,52.2,66.1,80.1,51.9,1.14,21.89
10/2/2017,0,49.8,64.8,79.7,41.5,1.36,27.44
10/3/2017,0,45.2,61.7,78.2,34.4,2.69,27.72
10/4/2017,0,44.3,59,73.8,38.4,1.3,21.64
10/5/2017,0,43.2,61.7,80.1,37.5,1.46,28.95
10/6/2017,0,44.8,63.8,82.8,36,2.2,32.4
10/7/2017,0,46.5,67.5,88.5,34.7,2.57,40.96
10/8/2017,0,46,66.9,87.9,42.1,1.25,37.71
10/9/2017,0,49.1,65.2,81.2,30.4,1.65,31.81
10/10/2017,0,47,64.2,81.4,30.1,2.47,31.96
10/11/2017,0,45.7,64.6,83.6,38.8,1.53,33.9
10/12/2017,0,41.7,56.6,71.4,40.4,0.87,19.38
10/13/2017,0,40.2,57.2,74.3,30.2,0.77,25.06
10/14/2017,0,40.4,58.8,77.2,34.7,1.44,26.41
10/15/2017,0,42.9,58.3,73.6,32.2,1.63,23.06
10/16/2017,0,42.8,61.4,80.1,36.9,1.48,27.82
10/17/2017,0,46,65.6,85.2,34.4,2.02,35.81
10/18/2017,0,44.7,63.6,82.5,36.1,2.08,32
10/19/2017,0,42,61.3,80.7,41.8,0.85,28.81
10/20/2017,0.19,51.6,58.7,65.9,51.9,1.1,8.39
10/21/2017,0,45.1,53.7,62.3,45.9,0.8,8.97
10/22/2017,0,43.2,56.4,69.6,44.2,0.72,16.85
10/23/2017,0,44.8,60,75.1,48.6,0.6,18.38
10/24/2017,0,54.2,69.3,84.3,49,2.03,29.82
10/25/2017,0,52.7,71.2,89.7,46.6,1.32,38.58
10/26/2017,0,52.1,70.6,89.1,49.6,1.38,34.77
10/27/2017,0,52.1,70.6,89.2,48.7,1.3,35.42
10/28/2017,0,50.5,69.8,89.2,46.6,1.54,37.05
10/29/2017,0,48.7,67.5,86.4,48.8,0.68,32.7
10/30/2017,0,51.3,61.6,72,51.2,0.63,13.02
10/31/2017,0,52.9,57.7,62.4,46.8,1.4,8.37
11/1/2017,0,45.1,57.8,70.4,45.4,0.88,15.11
11/2/2017,0,43.8,56.6,69.5,45,0.72,14.15
11/3/2017,0.04,44.2,56,67.9,45.1,0.7,13.46
11/4/2017,0.05,52.7,58.7,64.7,49,1.4,9.49
11/5/2017,0.08,44.6,53,61.4,43.6,1.29,9.54
11/6/2017,0,39.7,50,60.4,40,0.73,10.87
11/7/2017,0,38.4,51.1,63.9,40.4,0.7,12.4
11/8/2017,0,37.1,50.9,64.6,40.2,0.52,12.22
11/9/2017,0.2,43.3,54.4,65.5,49,0.73,10.44
11/10/2017,0.01,48.9,57.2,65.4,51.3,0.59,8.46
11/11/2017,0.02,48.3,57.4,66.4,51.2,0.39,9.2
11/12/2017,0,45.4,55.7,65.9,47.1,0.38,11.03
11/13/2017,0,44.3,55.6,66.8,45.1,0.58,12.73
11/14/2017,0.08,47.5,57.8,68.1,52.1,0.48,10.46
11/15/2017,0,48.7,57.7,66.6,44.3,0.52,13.21
11/16/2017,0.72,50.1,58.7,67.3,47.5,1.42,14.53
11/17/2017,0.93,50.5,55,59.6,52.6,0.65,2.28
11/18/2017,0,38.3,50,61.8,40.7,0.33,10.85
11/19/2017,0,36.6,49.9,63.2,36.3,0.5,12.93
11/20/2017,0,36.1,49.6,63.2,43.5,0.23,10.35
11/21/2017,0,52,60.6,69.1,49.2,1.26,12.18
11/22/2017,0,47.9,58.6,69.3,50.7,0.48,10.75
11/23/2017,0,46.2,57.9,69.6,52.8,0.38,10.25
11/24/2017,0,51.6,61.6,71.5,54.7,0.5,11.65
11/25/2017,0,53,64.1,75.1,53.3,0.48,18.2
11/26/2017,0,50.9,60.3,69.7,52.4,0.74,10.86
11/27/2017,0.52,50.1,58.3,66.5,52,1.4,8.45
11/28/2017,0,39.2,49.2,59.3,42,0.37,8.76
11/29/2017,0,38.2,50.2,62.2,42.1,0.38,9.44
11/30/2017,0,36.9,50.3,63.7,37.4,0.42,13.19
12/1/2017,0,35.7,51.1,66.5,38.3,0.31,14.68
12/2/2017,0,35.5,50,64.6,40.6,0.3,13.01
12/3/2017,0,38.1,50.1,62.1,43.8,0.28,9.03
12/4/2017,0,37.3,47.8,58.3,35.4,0.82,9.97
12/5/2017,0,42.8,51.9,61,21.1,4.6,14.66
12/6/2017,0,33,48.1,63.2,24.3,0.86,15.92
12/7/2017,0,31.5,46.4,61.4,29.2,0.79,13.48
12/8/2017,0,32.9,48.3,63.8,30.3,0.5,14.23
12/9/2017,0,33.7,48.6,63.5,31.2,0.72,13.77
12/10/2017,0,33.2,48.4,63.5,33,0.36,13.18
12/11/2017,0,32.1,48.6,65.1,33,0.14,14.68
12/12/2017,0,32.8,49.5,66.2,31.6,0.31,15.82
12/13/2017,0,32.1,49.2,66.3,30.1,0.98,15.96
12/14/2017,0,30.9,46.8,62.6,32.1,0.53,13.26
12/15/2017,0,33.4,51.1,68.8,33.2,0.48,18.53
12/16/2017,0,32.5,47.3,62,38.6,0.25,11.56
12/17/2017,0,36.9,49.6,62.3,20.5,0.27,16
12/18/2017,0,34.2,48.1,62,23.9,1.52,15.13
12/19/2017,0,32.5,46.7,60.9,31,0.89,12.73
12/20/2017,0.07,32.2,47.7,63.3,39.5,0.42,13.69
12/21/2017,0,31.8,43.2,54.5,34.4,0.4,8.56
12/22/2017,0,28.3,41.9,55.5,25.3,0.48,11.18
12/23/2017,0,28.5,40.3,52.1,31.2,0.74,7.5
12/24/2017,0,34.6,45.3,56,34.3,0.63,9.02
12/25/2017,0,39.5,46.7,53.9,37,0.87,6.72
12/26/2017,0,36.1,48.8,61.5,32.4,0.91,13.35
12/27/2017,0,32.4,48.7,65,34.7,0.46,14.99
12/28/2017,0,31.7,47.3,62.9,38.1,0.17,11.09
12/29/2017,0,33,48.2,63.4,38.1,0.29,11.99
12/30/2017,0,33.6,47.9,62.2,38.9,0.31,10.28
12/31/2017,0,33.3,47.4,61.5,38.6,0.16,10.09
1/1/2018,0,37.2,49,60.8,40.7,0.38,9.22
1/2/2018,0,36,50.2,64.4,39.4,0.27,13.04
1/3/2018,0,41.4,51.2,61,41.4,0.79,9.18
1/4/2018,0.32,43.6,49.1,54.6,46,0.27,4.87
1/5/2018,0.01,46.6,56.7,66.7,51.8,0.36,8.55
1/6/2018,0.18,48.3,56,63.7,51.9,0.37,4.32
1/7/2018,0,40.3,50.7,61,45.3,0.24,7.63
1/8/2018,0.52,40.7,46.9,53.1,45.2,0.2,3.33
1/9/2018,2.07,49,52.3,55.5,51.4,0.02,0.73
1/10/2018,0.03,45.7,51.7,57.6,49.7,0.31,2.74
1/11/2018,0,44.7,50.9,57.1,48.1,0.59,3.74
1/12/2018,0,45.9,54.2,62.4,48.5,0.35,7.48
1/13/2018,0,41.8,49.5,57.1,46,0.2,4.36
1/14/2018,0,42.9,47.5,52.1,45.9,0.26,1.69
1/15/2018,0,41.9,47.9,53.9,45.2,0.17,3.18
1/16/2018,0,41.4,51.8,62.2,46.7,0.27,7.86
1/17/2018,0,46.6,53.6,60.6,49.9,0.37,5.21
1/18/2018,0,47,53.3,59.6,50.2,0.33,4.34
1/19/2018,0.17,47.2,55.8,64.4,48.7,0.47,7.49
1/20/2018,0,35.8,45.6,55.3,39.2,0.28,7.24
1/21/2018,0,32.9,44.7,56.4,35.2,0.26,9.39
1/22/2018,0.12,31.9,44.1,56.4,39.5,0.28,7.33
1/23/2018,0.04,42.1,49.7,57.4,46,0.36,6.63
1/24/2018,0,37.5,48.4,59.3,42.4,0.2,7.54
1/25/2018,0.35,38.2,48.6,59,43.3,0.16,7.38
1/26/2018,0.09,38.6,46,53.4,40.4,0.26,5.21
1/27/2018,0,37.6,47,56.4,39,0.2,8.04
1/28/2018,0,35.5,48.7,61.9,40.5,0.28,9.95
1/29/2018,0,43.6,54.1,64.7,42.3,0.92,11.38
1/30/2018,0,40.8,50.1,59.4,43.1,0.41,6.65
1/31/2018,0,40,55.1,70.2,43.1,0.33,15.98
2/1/2018,0,38.1,53.9,69.6,39.6,0.24,17.78
2/2/2018,0,43.4,58.5,73.7,40.1,1.05,20.88
2/3/2018,0,43.1,58.8,74.6,42.8,0.47,21.07
2/4/2018,0,47.3,61.2,75,43.1,1.47,21.03
2/5/2018,0,44.6,59.1,73.5,44.6,0.67,18.12
2/6/2018,0,43.5,60.5,77.4,43.7,0.44,23.36
2/7/2018,0,44.9,59.6,74.2,31.6,2.5,24.17
2/8/2018,0,41.5,56.1,70.8,42.6,0.18,15.99
2/9/2018,0,42.6,59.4,76.1,42,0.37,22.12
2/10/2018,0,41.6,60.2,78.8,42.7,0.41,25.21
2/11/2018,0,42.5,56.7,70.8,27.2,1.63,21.63
2/12/2018,0,38.9,49.3,59.7,34.5,0.9,12.91
2/13/2018,0,36.9,47.7,58.5,32,0.75,10.84
2/14/2018,0,34.8,49.2,63.5,27.7,1.3,15.32
2/15/2018,0,33.8,48.2,62.6,34.7,0.52,14.07
2/16/2018,0,32.8,48.5,64.2,26.6,0.55,16.93
2/17/2018,0,33,50.4,67.7,27.6,1.34,19.37
2/18/2018,0,34.8,52.8,70.8,38.1,0.4,18.09
2/19/2018,0,38.6,47.1,55.6,34.6,1.4,7.7
2/20/2018,0,29.5,40.6,51.6,26.6,0.81,9.14
2/21/2018,0,27.5,40.4,53.4,26.3,0.5,10.11
2/22/2018,0,33.3,44.4,55.5,30.1,0.77,10.61
2/23/2018,0.02,31.5,42.2,52.8,32.1,0.69,8.02
2/24/2018,0,28.3,40.8,53.4,21,0.69,11.1
2/25/2018,0,27.1,41.6,56.2,33.4,0.45,8.64
2/26/2018,0.05,31.1,46.2,61.2,35.3,0.25,12.39
2/27/2018,0.35,38.8,45.6,52.3,37.5,0.49,6.05
2/28/2018,0,30.7,43.9,57,22.3,0.89,12.62
3/1/2018,0.37,29,42.1,55.3,39.2,0.45,6.59
